Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
NBPF15,ENSG00000266338,0.00060200951902023,0.000277286378146946,0.0362286440808345,0.0100649446142454,missense|LC,1144422820,1,144422820,
OCM2,ENSG00000135175,0.000618654296489884,0.0787784873373145,0.000274608960508793,0.0250977480278797,missense|LC,7097984896,7,97984896,
ENO3,ENSG00000108515,0.000640011461067735,0.00123611676813706,0.001681874034274,-0.014712551814681,missense|LC,17004946567,17,4946567,
LHX3,ENSG00000107187,0.000645649129288883,0.0331777127428,0.000313367775089279,0.00813168991140767,missense|LC,9136197242,9,136197242,
CLDN5,ENSG00000184113,0.000674178799024427,0.854049250027184,0.000339621817610825,0.00107814619313641,missense|LC,22019518792,22,19518792,
NEU3,ENSG00000162139,0.000730482595591164,0.947085936811118,0.000382772307461199,-0.000335860397864295,missense|LC,11074989013,11,74989013,
HMGXB4,ENSG00000100281,0.000780542228640879,0.550435288929916,0.000339532258105124,-0.00319432220765073,missense|LC,22035262314,22,35262314,
ZNF829,ENSG00000185869,0.000808245079547909,0.000379542126664356,0.0307394912448644,0.0174658669947143,missense|LC,19036891394,19,36891394,
RRP7A,ENSG00000189306,0.000812601872685392,0.000523404884696821,0.0746777362057067,0.0107686928991488,missense|LC,22042508909,22,42508909,
PFDN5,ENSG00000123349,0.000830866556162824,0.0940351427053632,0.000377876371773223,0.0167997939310893,missense|LC,12053290292,12,53290292,
CAPRIN1,ENSG00000135387,0.000943352269202058,0.041745458978327,0.000477409481530744,0.0116990369486585,missense|LC,11034052366,11,34052366,
OSGEPL1,ENSG00000128694,0.00101817853883701,0.121313526000652,0.00055354795138951,0.0102466067707573,missense|LC,2189743193,2,189743193,
SLC27A6,ENSG00000113396,0.0010724393374123,0.0546797903685717,0.000647368389086189,0.00740795900654842,missense|LC,5128966026,5,128966026,
C1orf112,ENSG00000000460,0.00107739993233413,0.000507406771809271,0.0151303435714107,0.00900452195321908,missense|LC,1169792498,1,169792498,
METTL9,ENSG00000197006,0.00110230839779768,0.0209213694604988,0.000964953499086318,0.0136131082267916,missense|LC,16021597198,16,21597198,
ARHGAP11A,ENSG00000198826,0.00113629104409796,0.344123945037178,0.000768516745177084,0.00258948731851838,missense|LC,15032616084,15,32616084,
NNMT,ENSG00000166741,0.00121325712566944,0.550615103697747,0.000569855440653466,0.00377563179546583,missense|LC,11114296469,11,114296469,
CEP162,ENSG00000135315,0.00122152594744951,0.00061071413468472,0.0135041001177914,0.00736939767806044,missense|LC,6084125028,6,84125028,
GALNTL5,ENSG00000106648,0.0012489864704146,0.00148906708248941,0.00191193855920979,0.0123730864881451,missense|LC,7151967197,7,151967197,
KRTAP21-1,ENSG00000187005,0.00125200035299178,0.00346759981657385,0.000996047734989292,0.0125658562950238,missense|LC,21030754991,21,30754991,
EQTN,ENSG00000120160,0.00127139309694213,0.000804471642071092,0.0121195981378764,0.0191269893424071,missense|LC,9027284636,9,27284636,
PALB2,ENSG00000083093,0.00139442609825258,0.000739629755720284,0.0102843972540385,0.00772426886910533,missense|LC,16023603411,16,23603411,
SDE2,ENSG00000143751,0.0014189178447499,0.00795820943291026,0.000840504392736419,0.00701766999592822,missense|LC,1225985256,1,225985256,
DLK2,ENSG00000171462,0.00148435811552805,0.0207748361958338,0.00109101039823201,-0.00927207882296811,missense|LC,6043445356,6,43445356,
USP28,ENSG00000048028,0.00150813487029178,0.650034928245464,0.000702933544217355,0.000956715841487528,missense|LC,11113799145,11,113799145,
GDF5,ENSG00000125965,0.00154654704218538,0.00659168076221084,0.00214199945295734,0.0144777865745653,missense|LC,20035433861,20,35433861,
COMMD3,ENSG00000148444,0.00160310765933636,0.00152581347790359,0.00291688557778358,0.0176973273578447,missense|LC,10022316279,10,22316279,
OR4F4,ENSG00000177693,0.0016527903855923,0.0182288402476271,0.00106065066974492,0.0221772780705442,missense|LC,15101922082,15,101922082,
CREBRF,ENSG00000164463,0.00167235733481885,0.000976276148988986,0.0139309192499266,-0.0154087254463209,missense|LC,5173080717,5,173080717,
PPP1R11,ENSG00000204619,0.00172171774964069,0.177842973980255,0.000721854374662101,0.017645959436002,missense|LC,6030062201,6,30062201,
NPLOC4,ENSG00000182446,0.00177390084584605,0.0924579632657465,0.00129831385931756,-0.00643009684959026,missense|LC,17081551876,17,81551876,
ZNF280B,ENSG00000275004,0.0017863733106992,0.00119754357358437,0.039894354083906,-0.0108380462762427,missense|LC,22022487698,22,22487698,
ANO6,ENSG00000177119,0.00183936276204844,0.00114856304494126,0.0175554689274204,0.0114521684276354,missense|LC,12045216228,12,45216228,
PATE4,ENSG00000237353,0.00184949655109945,0.00294079527791413,0.0021909427315987,0.0218721668518259,missense|LC,11125833294,11,125833294,
MRPS30,ENSG00000112996,0.00185377148658361,0.0125863167233946,0.00117514382643913,-0.00568241686081648,missense|LC,5044808800,5,44808800,
CRX,ENSG00000105392,0.00186744733492195,0.00134262595708534,0.0141660401488473,-0.0127498196833977,missense|LC,19047834404,19,47834404,
TIMM44,ENSG00000104980,0.00200491896224642,0.0437417022561783,0.00142080988660764,0.0067189992938383,missense|LC,19007921721,19,7921721,
IQCJ,ENSG00000214216,0.00201475283724573,0.0660719612341317,0.00123440813687625,0.0168440329779155,missense|LC,3159069327,3,159069327,
DCAF8L2,ENSG00000189186,0.00206712792422303,0.204442730629479,0.000982394106423756,0.0060799768777003,missense|LC,23027746825,X,27746825,
CYP2A6,ENSG00000255974,0.00206860499641548,0.396131216269837,0.000986119093301707,0.00212488347110937,missense|LC,19040843684,19,40843684,
CCDC87,ENSG00000182791,0.00209968553118167,0.0683752996085738,0.00128477012542172,0.00413706889722858,missense|LC,11066590416,11,66590416,
CACNG4,ENSG00000075461,0.00215952229952499,0.0891681434210916,0.00110213338149001,0.0368153677290237,missense|LC,17066964841,17,66964841,
EXOSC7,ENSG00000075914,0.00217158948094887,0.00367343243954865,0.00364037286636165,0.0267690644441307,missense|LC,3044976186,3,44976186,
KIAA1191,ENSG00000122203,0.00227818345598962,0.00534939536239198,0.00506365561807376,0.0209492721071398,missense|LC,5176345068,5,176345068,
DGCR8,ENSG00000128191,0.00228377793705481,0.0262352418293101,0.00161543400303144,-0.00683368013917217,missense|LC,22020080214,22,20080214,
PTPN18,ENSG00000072135,0.00240838297693158,0.00120967190076759,0.25755458562393,-0.0106679703516502,missense|LC,2130356052,2,130356052,
FAAH,ENSG00000117480,0.00245498628942409,0.0301335659973709,0.00149728484662759,0.00992433308120572,missense|LC,1046394229,1,46394229,
SF3A3,ENSG00000183431,0.00248831824357043,0.00355798442328226,0.00834966131947823,0.0283831296713514,missense|LC,1037958159,1,37958159,
FAM189A1,ENSG00000104059,0.00252877312634769,0.139466041533874,0.0015772317558731,0.00352355480022031,missense|LC,15029116985,15,29116985,
POU5F1,ENSG00000204531,0.00254330787504831,0.00604671344389551,0.00414478977033594,0.0213130550877295,missense|LC,6031159388,6,31159388,
TPCN1,ENSG00000186815,0.00256101452991842,0.0150873342175226,0.00176916864092402,0.00530478843782408,missense|LC,12113226698,12,113226698,
RAB25,ENSG00000132698,0.00257401232098653,0.00374824297925636,0.00256581714534398,0.00957977448932192,missense|LC,1156057913,1,156057913,
NDUFB1,ENSG00000183648,0.00260048445023409,0.301563517436019,0.00190765677526294,0.00383417096138919,missense|LC,14092116133,14,92116133,
FXYD4,ENSG00000150201,0.00261852724603029,0.020699540069868,0.00150235871496884,0.0235949039323194,missense|LC,10043373716,10,43373716,
CSF3R,ENSG00000119535,0.00264496288880578,0.382090290289042,0.00119550856572648,0.00139599187039387,missense|LC,1036461199,1,36461199,
ARID5A,ENSG00000196843,0.002666889965804,0.162509472146928,0.00164028537317051,0.0038486610157393,missense|LC,2096536700,2,96536700,
TULP1,ENSG00000112041,0.0026964443538553,0.00136858096142811,0.0492930146139221,-0.00972455738163859,missense|LC,6035498192,6,35498192,
RMDN3,ENSG00000137824,0.0026991930648228,0.00163747474167564,0.330424811930909,0.0151566821963075,missense|LC,15040730947,15,40730947,
RCOR2,ENSG00000167771,0.00274399634475486,0.00173285478140728,0.0945636089588253,0.0136603504986005,missense|LC,11063906230,11,63906230,
PCSK2,ENSG00000125851,0.00274501964702523,0.0319985555767541,0.00193851482345297,0.0147075776812834,missense|LC,20017227259,20,17227259,
XRRA1,ENSG00000166435,0.00274925850594365,0.0170031146484706,0.00183253399877681,-0.00615271337820039,missense|LC,11074835502,11,74835502,
ZNF658,ENSG00000274349,0.00283497161717472,0.00147874481225874,0.0597832269822767,-0.00622268186674164,missense|LC,9066903495,9,66903495,
STC2,ENSG00000113739,0.00285852644237339,0.60965997139159,0.00149042158506041,0.00222246245040175,missense|LC,5173317717,5,173317717,
COMMD3-BMI1,ENSG00000269897,0.00287056475928915,0.00355740640300806,0.00314159212932441,0.0155771763061165,missense|LC,10022316279,10,22316279,
EID2B,ENSG00000176401,0.00289986388514207,0.0115003171647701,0.00261600548007879,-0.0115768123158002,missense|LC,19039532204,19,39532204,
CCDC58,ENSG00000160124,0.00295062261244572,0.00223780910372606,0.0114497386773162,0.032997906351152,missense|LC,3122359769,3,122359769,
MATN3,ENSG00000132031,0.00305627742352887,0.00305640179826661,0.00380895816573301,-0.016777623790962,missense|LC,2019989110,2,19989110,
PPP1R3C,ENSG00000119938,0.00305796929355007,0.194989169092083,0.00146317683466923,0.00837331120167418,missense|LC,10091629846,10,91629846,
RNF103-CHMP3,ENSG00000249884,0.00314348150003729,0.00172094117125021,0.121560723905807,0.0197318926059355,missense|LC,2086505669,2,86505669,
CHMP3,ENSG00000115561,0.00314415613279617,0.00174266035818083,0.110373662658911,0.0202691149078043,missense|LC,2086505662,2,86505662,
GCM2,ENSG00000124827,0.00315238186705546,0.00190029781128143,0.0538665569940951,0.0105159019845467,missense|LC,6010873956,6,10873956,
ZNF791,ENSG00000173875,0.00316597665615515,0.455718357607965,0.00145279033307055,0.00474409005773765,missense|LC,19012609084,19,12609084,
SFXN3,ENSG00000107819,0.00318224609230799,0.0024335129260632,0.0144617808158081,0.0122542670617311,missense|LC,10101029910,10,101029910,
SSX2IP,ENSG00000117155,0.00318725310922374,0.0025493410433961,0.0178541556749262,0.015236778932626,missense|LC,1084647353,1,84647353,
CGNL1,ENSG00000128849,0.00323312715310864,0.0016030419898303,0.0675402014094479,-0.00543087885870767,missense|LC,15057437922,15,57437922,
XIRP2,ENSG00000163092,0.0032368057988984,0.00871760916691877,0.00293133369132115,0.0233873841331723,missense|LC,2166903373,2,166903373,
GOLGA6L2,ENSG00000174450,0.00329151089357638,0.124672386821151,0.00195915258153012,0.00397938298436456,missense|LC,15023439519,15,23439519,
NPAS4,ENSG00000174576,0.00338235751445815,0.00647784909385185,0.00290197564753025,0.00670314768210786,missense|LC,11066421113,11,66421113,
SLC25A5,ENSG00000005022,0.00347487801272295,0.566816320439543,0.00191335949680882,0.00677699753634509,missense|LC,23119468473,X,119468473,
LRP1,ENSG00000123384,0.0035106172525039,0.806644240196666,0.0016233502843781,0.000338141911616578,missense|LC,12057128887,12,57128887,
SLC25A45,ENSG00000162241,0.00351528162031101,0.0128442992756865,0.00254194037986577,-0.00799066282364722,missense|LC,11065376292,11,65376292,
CNOT2,ENSG00000111596,0.00351643607686281,0.00304504525705696,0.0190380863743282,-0.0129352130745751,missense|LC,12070278183,12,70278183,
HIPK2,ENSG00000064393,0.00354042502273577,0.220017605551246,0.00159569853349384,0.00468029257052474,missense|LC,7139572844,7,139572844,
PAXBP1,ENSG00000159086,0.0036266451146717,0.00223619747205595,0.0721500820238521,0.0115444096130972,missense|LC,21032734913,21,32734913,
TRPV1,ENSG00000196689,0.00365236410391123,0.955361080215749,0.00184590015210762,-0.0000794368348689816,missense|LC,17003566702,17,3566702,
CST7,ENSG00000077984,0.00371046275624942,0.0539563772298466,0.00181622388378611,0.0137076408761577,missense|LC,20024949272,20,24949272,
AGTRAP,ENSG00000177674,0.00372469619616156,0.00274139205355795,0.00978109071447386,0.0180388801485034,missense|LC,1011736082,1,11736082,
ZNF736,ENSG00000234444,0.0037493970072402,0.032561419731838,0.0033385018041433,0.00429188694420704,missense|LC,7064314028,7,64314028,
MCM3,ENSG00000112118,0.00379029052790891,0.00515882053606553,0.00592659642775084,0.00801627126211974,missense|LC,6052264508,6,52264508,
LRRC10,ENSG00000198812,0.00388997994522922,0.0027444333155785,0.128472009053453,0.00984219123808664,missense|LC,12069609925,12,69609925,
GTF2A1L,ENSG00000242441,0.00395271100955519,0.00880379926249431,0.0051854615834277,0.0116885532580724,missense|LC,2048617768,2,48617768,
ZNF90,ENSG00000213988,0.00397841230757179,0.130676212906977,0.00318357854613649,-0.00330066093996473,missense|LC,19020078026,19,20078026,
MAF,ENSG00000178573,0.00402225025419034,0.00197539185581452,0.0503447732698526,0.00943227277674205,missense|LC,16079594396,16,79594396,
TRAF3,ENSG00000131323,0.00427944413504633,0.0814011950614548,0.00257502581592761,0.00724047220554334,missense|LC,14102870082,14,102870082,
TASP1,ENSG00000089123,0.00428398373668826,0.0132773997633214,0.00521531962702126,0.0214905416501726,missense|LC,20013390304,20,13390304,
STAG3,ENSG00000066923,0.00429881677742516,0.00198836455666607,0.0674110185530757,-0.00771845702621744,missense|LC,7100173788,7,100173788,
ST18,ENSG00000147488,0.00442340909418393,0.00229944949376482,0.339510901826048,-0.00756586451214614,missense|LC,8052113088,8,52113088,
ANKZF1,ENSG00000163516,0.00442990010700983,0.222980733076663,0.00245601982165222,0.00167339528995067,missense|LC,2219224806,2,219224806,
ERP44,ENSG00000023318,0.00445413925645222,0.00280721091602543,0.0111769945477955,0.0509836737746612,missense|LC,9099982593,9,99982593,
TNFSF11,ENSG00000120659,0.00448203577411332,0.0178209681964059,0.00273313182140233,0.00773328260542456,missense|LC,13042574191,13,42574191,
SPAG17,ENSG00000155761,0.00451405319641762,0.00950309237921476,0.00394421822161029,0.00981353084730456,missense|LC,1117949653,1,117949653,
FAM170A,ENSG00000164334,0.00466022655383469,0.010319997479866,0.00394321350119875,0.00931368757374359,missense|LC,5119629726,5,119629726,
RNF19A,ENSG00000034677,0.0047315443051682,0.196856826040048,0.00258445279104791,0.00508465066971122,missense|LC,8100258501,8,100258501,
MTM1,ENSG00000171100,0.0047656258633717,0.0330158264267573,0.0028309103993619,0.0142109440493862,missense|LC,23150590971,X,150590971,
CD40LG,ENSG00000102245,0.00478343066145304,0.00513239191818338,0.00764748974903084,0.0247239844294911,missense|LC,23136648218,X,136648218,
PCSK1,ENSG00000175426,0.00479127252218026,0.00960475025834595,0.00418582993801575,0.00961179015320168,missense|LC,5096392940,5,96392940,
BBOX1,ENSG00000129151,0.00495109649734604,0.340211341316239,0.00349287277948096,0.00281629053164401,missense|LC,11027055350,11,27055350,
CASP4,ENSG00000196954,0.00499913074299918,0.39137043232342,0.00247855234046956,0.00428244486494267,missense|LC,11104944729,11,104944729,
NCAPH,ENSG00000121152,0.00521791267327643,0.00294307726065357,0.118051055112768,0.0105248318167984,missense|LC,2096335712,2,96335712,
TAF4,ENSG00000130699,0.00525013200984936,0.0839710317408239,0.00297804576777772,0.0225952683790125,missense|LC,20061976083,20,61976083,
PRSS57,ENSG00000185198,0.00529899997457806,0.196321578939467,0.00254457902021343,0.00579690592362942,missense|LC,19000680518,19,680518,
CCDC174,ENSG00000154781,0.00531964270354146,0.002723330003368,0.0747621619293357,-0.00827963931215126,missense|LC,3014651759,3,14651759,
SAV1,ENSG00000151748,0.00535742843707876,0.0476440590302669,0.00316753752710208,-0.00976208725906946,missense|LC,14050629947,14,50629947,
MPHOSPH9,ENSG00000051825,0.00536188305226282,0.00512247573561253,0.0112169795696265,0.00623005898111458,missense|LC,12123156751,12,123156751,
TAX1BP1,ENSG00000106052,0.00538979610022905,0.00288411571577174,0.0805892012077204,0.00802577762814168,missense|LC,7027748465,7,27748465,
IGSF9B,ENSG00000080854,0.00542489084513353,0.214729081752661,0.00252318563941256,0.00254993325486174,missense|LC,11133909007,11,133909007,
OR52A5,ENSG00000171944,0.00550888017443885,0.00381741665752378,0.165396697869991,0.00956528673749789,missense|LC,11005131667,11,5131667,
ZNF184,ENSG00000096654,0.00555055627999812,0.00371183652747353,0.00976770214520706,0.0109121860772317,missense|LC,6027451198,6,27451198,
GTSE1,ENSG00000075218,0.00558314653734171,0.00269058302899317,0.410317657850215,-0.00636770132084175,missense|LC,22046292725,22,46292725,
ERCC2,ENSG00000104884,0.00562039739032605,0.00287453171515617,0.460647553644374,0.00865712698990184,missense|LC,19045345416,19,45345416,
GOT2,ENSG00000125166,0.00566424177376146,0.0609476225395559,0.00339245254987974,0.0101397988490223,missense|LC,16058708093,16,58708093,
FOXN2,ENSG00000170802,0.00567353013842509,0.00492390907230189,0.0238656094860004,0.0183764723719411,missense|LC,2048346141,2,48346141,
OST4,ENSG00000228474,0.00578288195792676,0.920277493212182,0.00306229180340445,0.00144015583530764,missense|LC,2027067412,2,27067412,
SEMA5B,ENSG00000082684,0.00580252740227905,0.0103566306908489,0.00545523213339738,0.00689323775366552,missense|LC,3122910048,3,122910048,
MRPS22,ENSG00000175110,0.00583113416059955,0.0224640922154155,0.00330646396757928,-0.00711834760387856,missense|LC,3139005395,3,139005395,
TTLL2,ENSG00000120440,0.00598568138566524,0.135343944302327,0.00298287812115872,-0.00353202407128131,missense|LC,6167325084,6,167325084,
OR2T1,ENSG00000175143,0.0061315265342915,0.0036972642040829,0.0538900415867618,0.00965992714027047,missense|LC,1248405940,1,248405940,
TMEM216,ENSG00000187049,0.00614376978451414,0.020412353602723,0.00416121999547536,0.0154027943950258,missense|LC,11061392550,11,61392550,
ZP3,ENSG00000188372,0.00615143086550518,0.00331120469110335,0.08498734210073,-0.0073326288348203,missense|LC,7076424877,7,76424877,
PCDH11X,ENSG00000102290,0.0061746939207119,0.015121331181148,0.00759610052769344,0.0129337667094065,missense|LC,23091834914,X,91834914,
ARHGAP42,ENSG00000165895,0.00620242660517856,0.0185411788760408,0.0070654275285299,0.0129645282953909,missense|LC,11100687579,11,100687579,
TIMM50,ENSG00000105197,0.00634616629966556,0.00409593376620143,0.0698562963806155,-0.0102008433861253,missense|LC,19039476019,19,39476019,
SRGAP2,ENSG00000266028,0.00638754480508086,0.0150949886017426,0.00492440139570882,0.0796711104693455,missense|LC,1206201984,1,206201984,
BTN1A1,ENSG00000124557,0.00642134776509173,0.101564177643321,0.00380242396567687,-0.00643965253786251,missense|LC,6026501236,6,26501236,
ITM2A,ENSG00000078596,0.00645459055220787,0.00519427694839314,0.0157090658827029,-0.00946254934219999,missense|LC,23079361085,X,79361085,
GASK1A,ENSG00000144649,0.00647391887637083,0.00667272279958919,0.0063025889913948,0.0728169210429822,missense|LC,3042979520,3,42979520,
KIF24,ENSG00000186638,0.00647550158796417,0.00336908501290811,0.0884409156596005,0.00750322485246177,missense|LC,9034249700,9,34249700,
NOL9,ENSG00000162408,0.00656962911151093,0.00313946146103872,0.131144533666513,0.0114130045362576,missense|LC,1006519400,1,6519400,
SPG21,ENSG00000090487,0.00658881890672958,0.00436306674367115,0.0796749192408303,-0.014727421755858,missense|LC,15064963565,15,64963565,
ZIK1,ENSG00000171649,0.00660906022854468,0.131087900910061,0.00321112221092379,0.00926253033223036,missense|LC,19057584181,19,57584181,
CBLN4,ENSG00000054803,0.00663560410608188,0.34064005881065,0.00377407205601665,0.0351545482115662,missense|LC,20055998467,20,55998467,
ABHD8,ENSG00000127220,0.00676892333926027,0.00390126120844325,0.11530444557404,0.00998964238445222,missense|LC,19017292547,19,17292547,
AL139353.1,ENSG00000203546,0.00677423974494229,0.0125915892826119,0.00645609356922106,0.0423891469966381,missense|LC,14031395279,14,31395279,
CAMTA1,ENSG00000171735,0.00677869857394586,0.466900258814272,0.00391855918244288,0.0122665385425333,missense|LC,1006785426,1,6785426,
NKX2-4,ENSG00000125816,0.00686194097567361,0.00431965975488779,0.0242741366888261,0.00929100926106431,missense|LC,20021395827,20,21395827,
CHRNA10,ENSG00000129749,0.00690159132928658,0.0327685520804584,0.00400702187526991,0.00628181493009288,missense|LC,11003661301,11,3661301,
MYH11,ENSG00000133392,0.00692300941732671,0.746782829753623,0.00333896050976379,-0.000528843424946117,missense|LC,16015699462,16,15699462,
IGHV4-4,ENSG00000276775,0.00693587337397239,0.00517512850292456,0.0248318725330372,0.012289282192336,missense|LC,14106010502,14,106010502,
CTAGE9,ENSG00000236761,0.00693675062400312,0.00437133900510234,0.0281585156828732,-0.00748350075333576,missense|LC,6131708555,6,131708555,
APLNR,ENSG00000134817,0.00699940222745876,0.00473999357984667,0.0237658724524503,0.0100925496491211,missense|LC,11057235767,11,57235767,
TLR10,ENSG00000174123,0.0070358660144868,0.00506269055938335,0.0197085585344082,0.00589148332264627,missense|LC,4038773063,4,38773063,
CIB2,ENSG00000136425,0.00704519532570336,0.00780864199134013,0.0100050257770423,0.0159160136375825,missense|LC,15078100807,15,78100807,
GNL3,ENSG00000163938,0.00713820304963086,0.191614083894031,0.00374711805506711,0.00443766540471394,missense|LC,3052681652,3,52681652,
ZFR,ENSG00000056097,0.00722278492386064,0.637561892069951,0.00353104888958589,0.00271637307033062,missense|LC,5032355687,5,32355687,
TH,ENSG00000180176,0.00726347080389977,0.00427140006750659,0.219728198640753,-0.00814514897326487,missense|LC,11002159756,11,2159756,
ST6GALNAC4,ENSG00000136840,0.00727007740301766,0.00596721381380505,0.0112772837645818,-0.0126097604495184,missense|LC,9127905130,9,127905130,
MYH1,ENSG00000109061,0.00728506426757114,0.010604979793378,0.00856519144179346,-0.00374717442683858,missense|LC,17010492313,17,10492313,
NR2C2AP,ENSG00000184162,0.00736975972098564,0.00405059452448109,0.129270460031241,0.0306899863664025,missense|LC,19019196916,19,19196916,
PDCD6-AHRR,ENSG00000286169,0.00739927712859134,0.00374112765300783,0.629493085597599,-0.00564728657948966,missense|LC,5000343802,5,343802,
IL21R,ENSG00000103522,0.00740060375270124,0.00738705948332896,0.00683654345626439,-0.00717029240685109,missense|LC,16027403160,16,27403160,
PCGF3,ENSG00000185619,0.00740217585480052,0.00697389562280026,0.0139679458586117,0.0278776571589943,missense|LC,4000733580,4,733580,
FAM228A,ENSG00000186453,0.00743334305681531,0.00541290454329502,0.0209445661285741,0.0181488285674796,missense|LC,2024175429,2,24175429,
SLC6A8,ENSG00000130821,0.00747823614906096,0.169361227759037,0.00385846887367469,0.00755304907214121,missense|LC,23153688552,X,153688552,
IFI30,ENSG00000216490,0.00748480715839195,0.146342955037825,0.00519646311490951,-0.00603018668408126,missense|LC,19018168821,19,18168821,
AC012531.3,ENSG00000273049,0.00749846952940103,0.0118627428060223,0.00687002225965627,0.018653210738853,missense|LC,12053985175,12,53985175,
CELSR3,ENSG00000008300,0.00763446311105098,0.00675476613644133,0.0209747074980147,0.00420802231179504,missense|LC,3048631524,3,48631524,
NUP188,ENSG00000095319,0.00771645203615068,0.0415505492569925,0.00442597962250602,0.0046822926922951,missense|LC,9128945589,9,128945589,
KRT10,ENSG00000186395,0.00772676183582488,0.00370900797074869,0.548592851314052,-0.00598240947523685,missense|LC,17040818360,17,40818360,
CLEC11A,ENSG00000105472,0.00780170928415092,0.15580668306981,0.00488684216806334,-0.00572786457169241,missense|LC,19050723442,19,50723442,
AHSG,ENSG00000145192,0.00780593128170914,0.00425689319252764,0.0391443432335433,-0.00735109449900228,missense|LC,3186613072,3,186613072,
LAIR2,ENSG00000167618,0.007853910889844,0.00453238393146504,0.137328020185139,0.0198255225763483,missense|LC,19054498168,19,54498168,
GBP5,ENSG00000154451,0.00793453145218181,0.0674392461764937,0.00409525444754344,0.00578413994698271,missense|LC,1089260683,1,89260683,
TEX13A,ENSG00000268629,0.00800570904489106,0.00394427430712474,0.068534306128801,0.0117486176200825,missense|LC,23105218919,X,105218919,
CIITA,ENSG00000179583,0.00807946182042085,0.0338634001864005,0.00494473284719377,-0.00486180458388988,missense|LC,16010877262,16,10877262,
FARS2,ENSG00000145982,0.00822561348252715,0.0631413289081497,0.00572333713320206,0.00562073854318429,missense|LC,6005260527,6,5260527,
PRAMEF14,ENSG00000204481,0.00823137202788204,0.00631450898395958,0.0421546009897369,0.00479207285974187,missense|LC,1013342374,1,13342374,
CLTC,ENSG00000141367,0.00823377534187253,0.968234974210144,0.00407341139615847,-0.000101864789300033,missense|LC,17059620059,17,59620059,
ZNF800,ENSG00000048405,0.00830810485528144,0.00611785573662771,0.0141889732543707,0.010434010471428,missense|LC,7127372531,7,127372531,
RAB14,ENSG00000119396,0.00848569307889624,0.0348289905793679,0.00524893120522463,0.0456202703170669,missense|LC,9121173173,9,121173173,
SLAMF7,ENSG00000026751,0.0085016959949632,0.0191591346876528,0.00555802327954269,0.00647045373526284,missense|LC,1160739248,1,160739248,
KCNA7,ENSG00000104848,0.00855334788685214,0.179595637206507,0.00414576736354078,0.0069392401395589,missense|LC,19049070004,19,49070004,
AL139011.2,ENSG00000258465,0.00856156797792185,0.117393250617112,0.00607339717188715,-0.0112762049289261,missense|LC,1160237092,1,160237092,
DOCK9,ENSG00000088387,0.00860008489206343,0.241077130724155,0.00431868675729818,0.00289339843976743,missense|LC,13098794530,13,98794530,
CCRL2,ENSG00000121797,0.00876681597581397,0.141909524514236,0.00543512579282512,0.00671562632007801,missense|LC,3046407607,3,46407607,
HOPX,ENSG00000171476,0.00876808889673686,0.00576858437626759,0.0466750763366409,0.0195886333406915,missense|LC,4056648674,4,56648674,
FAM168B,ENSG00000152102,0.00894652422378539,0.0307180873264992,0.00627864445630588,0.024174572323909,missense|LC,2131043340,2,131043340,
KIAA0895L,ENSG00000196123,0.00903518294926342,0.00524465200705548,0.499608310780416,0.0101211010273855,missense|LC,16067173793,16,67173793,
DPP9,ENSG00000142002,0.00911758190896317,0.0568242270246333,0.0047525212041637,0.00430565435241245,missense|LC,19004670228,19,4670228,
