Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
PDLIM2,ENSG00000120913,0.000386459433863839,0.609338945034273,0.000166568051101157,0.0011991030316757,missense|LC,8022574590,8,22574590,
KHSRP,ENSG00000088247,0.000402549624622162,0.118054217806674,0.000209394581049294,0.0042468310399238,missense|LC,19006411645,19,6411645,
AGBL2,ENSG00000165923,0.000423188951428899,0.000943794397536113,0.000742110434890253,0.00765556589159946,missense|LC,11047660090,11,47660090,
CAPN9,ENSG00000135773,0.00043191821693056,0.00727595250401059,0.000317067678235916,0.0038253972176471,missense|LC,1230747442,1,230747442,
SNX17,ENSG00000115234,0.000437957195549954,0.00641234158669324,0.000171915667271705,0.00502141797283342,missense|LC,2027366660,2,27366660,
KIAA1210,ENSG00000250423,0.000454078533643654,0.00101989602412078,0.00122492037235156,0.00417888971675995,missense|LC,23119075016,X,119075016,
CD300C,ENSG00000167850,0.000455082434410281,0.0136429784028046,0.000305356116133693,0.014191813772605,missense|LC,17074541554,17,74541554,
SPOCK2,ENSG00000107742,0.000496037550666073,0.000324910805077905,0.00585561984349581,-0.00696790241131032,missense|LC,10072062595,10,72062595,
EXTL3,ENSG00000012232,0.000504911719348411,0.515337190799571,0.000205857400003895,0.00166451288212038,missense|LC,8028716001,8,28716001,
SIAH3,ENSG00000215475,0.000523582627003472,0.00021553094142357,0.0239422961823096,0.0205852556912282,missense|LC,13045783319,13,45783319,
SLC3A1,ENSG00000138079,0.000533463405130941,0.00066002671010934,0.00131074280837751,-0.00554129034041721,missense|LC,2044270564,2,44270564,
AGL,ENSG00000162688,0.000535041353034726,0.000269962647243993,0.0315453473734801,-0.00494470864284138,missense|LC,1099850997,1,99850997,
POTEB3,ENSG00000278522,0.000543753009094927,0.0665476651007321,0.000280107415382425,0.0110459496589056,missense|LC,15021422031,15,21422031,
ICMT,ENSG00000116237,0.000575241589952924,0.0109152624445266,0.000384514983260642,0.00682320179550563,missense|LC,1006218253,1,6218253,
ANTKMT,ENSG00000103254,0.00063260242677099,0.0612382883048378,0.000269183217523339,0.00962657277247839,missense|LC,16000716147,16,716147,
OLR1,ENSG00000173391,0.000717761588144517,0.340024065571531,0.000403885267196258,0.00610272794330411,missense|LC,12010159787,12,10159787,
STK26,ENSG00000134602,0.000816402952732553,0.000719257495305103,0.00251597153090666,-0.00778909755744504,missense|LC,23132023534,X,132023534,
RPL23A,ENSG00000198242,0.000864646169613348,0.000605411889098573,0.0249591085136986,-0.0232137501454301,missense|LC,17028714989,17,28714989,
ZMYND11,ENSG00000015171,0.000995184812405681,0.0704649993425931,0.000466877395990162,0.00991159953582657,missense|LC,10000179972,10,179972,
RHEX,ENSG00000263961,0.00102642483918192,0.0009229928946346,0.00212331690776268,-0.0137641407046678,missense|LC,1206083423,1,206083423,
LY6G5C,ENSG00000204428,0.00103874997037712,0.000872878303650904,0.00387242918462949,0.0157227394277666,missense|LC,6031671762,6,31671762,
ATRX,ENSG00000085224,0.00104565947271429,0.00060480267625318,0.0211875425681702,0.00521191979116731,missense|LC,23077508277,X,77508277,
SERPINA5,ENSG00000188488,0.00106576381055734,0.000683435970773583,0.320905507169231,-0.00728632519223425,missense|LC,14094587282,14,94587282,
VGLL1,ENSG00000102243,0.00110485084033984,0.00448016537110452,0.0009270290491592,0.00700016600772992,missense|LC,23136535973,X,136535973,
ABCC8,ENSG00000006071,0.00114863624330797,0.000598083459931065,0.0208309033456107,0.00598873918457017,missense|LC,11017387500,11,17387500,
FBXW5,ENSG00000159069,0.00116612487431522,0.000530439678222416,0.082947404281186,0.00459718079508936,missense|LC,9136940787,9,136940787,
KLHL3,ENSG00000146021,0.00125904924376352,0.000726207354508457,0.0231272091549641,-0.0145906808161093,missense|LC,5137622019,5,137622019,
CBX4,ENSG00000141582,0.0012893696294779,0.00519704948479394,0.00111888483859013,0.00603869485542772,missense|LC,17079833860,17,79833860,
GLI3,ENSG00000106571,0.00140495625103254,0.941911274904878,0.000720441018933315,-0.0000744757281217102,missense|LC,7041964275,7,41964275,
GALNT15,ENSG00000131386,0.00142324512175962,0.000655029652506522,0.082639964128992,0.00986356193108182,missense|LC,3016175069,3,16175069,
KNTC1,ENSG00000184445,0.00142893513574671,0.000723584692418178,0.0938367273650935,-0.00418490361628728,missense|LC,12122522254,12,122522254,
KCTD18,ENSG00000155729,0.00144306070486089,0.000726634313479746,0.0645429830177084,-0.0108570832823507,missense|LC,2200490008,2,200490008,
KCNK5,ENSG00000164626,0.00144838862282926,0.00160457381998325,0.00253153013617524,0.00552569901038639,missense|LC,6039190789,6,39190789,
OR52I2,ENSG00000226288,0.00145471751933512,0.000883537320291783,0.0989739716642029,0.0119199833981273,missense|LC,11004586753,11,4586753,
GABRG2,ENSG00000113327,0.00148919330956898,0.00238498017910505,0.0057549018864681,0.0207514041953162,missense|LC,5162067976,5,162067976,
TAF3,ENSG00000165632,0.00149535636995279,0.00180885704118472,0.00186669219359892,0.00758756611433937,missense|LC,10007818598,10,7818598,
OR52E4,ENSG00000180974,0.00150568186815669,0.0427962722772687,0.00119510585123961,0.00559252545915954,missense|LC,11005884258,11,5884258,
TAF5L,ENSG00000135801,0.00158422283233706,0.0010932153931571,0.310507811250504,0.006867125825116,missense|LC,1229594197,1,229594197,
RPS16,ENSG00000105193,0.0016035440171791,0.00104001807612231,0.0122376517397157,0.0249842138051514,missense|LC,19039433209,19,39433209,
RPL37,ENSG00000145592,0.00162987269280546,0.00109596619443364,0.0117240465005786,0.0426528878956313,missense|LC,5040832448,5,40832448,
ACE,ENSG00000159640,0.00166579702613856,0.00189946012288678,0.00427793345095695,0.00323331349659465,missense|LC,17063472061,17,63472061,
SH2B3,ENSG00000111252,0.00166822196603189,0.000971424276557831,0.0204768851686037,0.00510513341356605,missense|LC,12111418065,12,111418065,
NOL7,ENSG00000225921,0.00169720664980499,0.0036785402339683,0.00152030767293199,0.00947918603717639,missense|LC,6013611748,6,13611748,
OR4Q3,ENSG00000182652,0.00180148893354826,0.00135748023705984,0.0477323283469682,-0.00890369896381514,missense|LC,14019747429,14,19747429,
H3C7,ENSG00000277775,0.00184957837686206,0.00177929696050172,0.0085001692104747,0.034054808190153,missense|LC,6026246590,6,26246590,
TRIT1,ENSG00000043514,0.00186017158430329,0.00132365548364133,0.166958255227656,0.00721125237473967,missense|LC,1039841651,1,39841651,
PLA2G4F,ENSG00000168907,0.00190238610424276,0.0596114602693274,0.000890868671675205,0.00280466084980303,missense|LC,15042141906,15,42141906,
SLC35G1,ENSG00000176273,0.0019790873912594,0.000906079797584169,0.0414694168531075,0.0096959102801929,missense|LC,10093893941,10,93893941,
FAM133A,ENSG00000179083,0.0019897221174473,0.114907057860962,0.00117209083777881,0.00887381899945874,missense|LC,23093671655,X,93671655,
ACY1,ENSG00000243989,0.0019915751967482,0.024574717929144,0.000945014830945112,-0.00471710884180248,missense|LC,3051980321,3,51980321,
DUSP16,ENSG00000111266,0.00207869621998447,0.00221810407952483,0.00338221350881174,0.00614738907771621,missense|LC,12012476757,12,12476757,
IFT57,ENSG00000114446,0.00218449190574521,0.00383614270497401,0.00256472867876156,0.00869272898743171,missense|LC,3108162423,3,108162423,
NOD1,ENSG00000106100,0.0022005107772809,0.0646875275504131,0.00105213460033282,-0.00316087589103797,missense|LC,7030425594,7,30425594,
RUNX2,ENSG00000124813,0.00237782018277422,0.126442395789389,0.00120819235048919,0.00441688450649785,missense|LC,6045328196,6,45328196,
SPA17,ENSG00000064199,0.002549430177333,0.0428194499451587,0.00130720314568022,0.0157725102099482,missense|LC,11124669265,11,124669265,
RAB10,ENSG00000084733,0.00258067698348319,0.00343188025703156,0.00562757380486545,0.0530639439805941,missense|LC,2026034484,2,26034484,
XPNPEP2,ENSG00000122121,0.0026567493814843,0.0148436723573206,0.00149550575915214,0.00350631907898576,missense|LC,23129739148,X,129739148,
SEC16A,ENSG00000148396,0.00266216157920984,0.00123828552968586,0.224279755452646,-0.00341869026206849,missense|LC,9136438553,9,136438553,
CFAP97,ENSG00000164323,0.00270558097620888,0.00274385365799579,0.00490729862195538,0.00784847041164274,missense|LC,4185162712,4,185162712,
TYRP1,ENSG00000107165,0.00274559489801285,0.399005043481988,0.0014830927516768,0.00137663357561262,missense|LC,9012693872,9,12693872,
POMC,ENSG00000115138,0.0027688420437324,0.0334273940714194,0.00143455643731039,-0.00343097392887292,missense|LC,2025160941,2,25160941,
RTN4R,ENSG00000040608,0.00284230484278347,0.515376834704869,0.00130931318312155,0.00231152302737162,missense|LC,22020241611,22,20241611,
SMAD7,ENSG00000101665,0.00284382506227543,0.00134649637041129,0.106869615196005,0.0197875189481957,missense|LC,18048921296,18,48921296,
BAIAP3,ENSG00000007516,0.00286583474611368,0.00145590671254692,0.039021179315745,-0.00390282081304296,missense|LC,16001334590,16,1334590,
LIN9,ENSG00000183814,0.00287855653726432,0.00832667062673431,0.00229062300820104,-0.00601200943890371,missense|LC,1226232480,1,226232480,
ADGRV1,ENSG00000164199,0.00296987396013593,0.00135950933069517,0.093724404021867,0.00200663861136012,missense|LC,5090558820,5,90558820,
OAS1,ENSG00000089127,0.00300234944331268,0.339716057876413,0.00161497434175328,0.00329564808727877,missense|LC,12112906955,12,112906955,
FIGN,ENSG00000182263,0.00301326897417531,0.00263494340761838,0.0097129466383532,0.0079487304586272,missense|LC,2163609490,2,163609490,
LCMT2,ENSG00000168806,0.00319055451221006,0.00150730028776314,0.0564698710091018,0.004536997687602,missense|LC,15043328347,15,43328347,
PDE10A,ENSG00000112541,0.0033036884601747,0.00251183201699556,0.00890092285429633,-0.00683540933049193,missense|LC,6165333019,6,165333019,
CEBPG,ENSG00000153879,0.00333600583559046,0.251050967464331,0.0020772600880693,-0.00440964756833077,missense|LC,19033379167,19,33379167,
EEF1AKMT2,ENSG00000203791,0.00338740977509799,0.00201546683581588,0.256560952451608,0.0115166193734743,missense|LC,10124760375,10,124760375,
ARFIP2,ENSG00000132254,0.00339797054646362,0.817904865811175,0.00160395918366396,0.00129897193810453,missense|LC,11006477005,11,6477005,
YAE1,ENSG00000241127,0.00345215007175459,0.0039392133136168,0.00377499866803688,0.00795447104726003,missense|LC,7039566275,7,39566275,
TSR2,ENSG00000158526,0.00355979734100742,0.0571117428510037,0.00219448012556478,0.0132829858726,missense|LC,23054440356,X,54440356,
GCLC,ENSG00000001084,0.00356220484828829,0.0138853378404254,0.00259620576392405,0.00792031175904858,missense|LC,6053498737,6,53498737,
SH3TC2,ENSG00000169247,0.0035981055912605,0.175415450995219,0.00171608203141405,0.00177610853432959,missense|LC,5149004617,5,149004617,
KCTD17,ENSG00000100379,0.00362502825320343,0.0351299871707809,0.00267435741940614,0.00631404401364318,missense|LC,22037051616,22,37051616,
EXOC3L2,ENSG00000283632,0.00364375508962578,0.0175740988697867,0.00251989623113469,0.00623734850527981,missense|LC,19045212955,19,45212955,
RSPH14,ENSG00000100218,0.0037379702078788,0.00215578640831482,0.0309933740154055,0.00883700511569345,missense|LC,22023059342,22,23059342,
RNF133,ENSG00000188050,0.00375945752210982,0.00208033723018042,0.0529632136033803,0.00620672738543611,missense|LC,7122697739,7,122697739,
SLC25A5,ENSG00000005022,0.00380774031877729,0.0289173252978536,0.00252725603855364,0.017827063153192,missense|LC,23119468473,X,119468473,
FAM163B,ENSG00000196990,0.00381119958167486,0.00271078461465124,0.174497037871005,0.00912532601702358,missense|LC,9133573732,9,133573732,
TTC7B,ENSG00000165914,0.00386008884909017,0.449930831841735,0.00263214364902153,0.00159344562092546,missense|LC,14090541286,14,90541286,
MAGEC3,ENSG00000165509,0.00388200288700924,0.00245638455350961,0.0199998986294823,-0.00464748240729407,missense|LC,23141838249,X,141838249,
PID1,ENSG00000153823,0.00394750937192967,0.00279602968161596,0.0181754112564296,0.00962828009627002,missense|LC,2229025583,2,229025583,
MGME1,ENSG00000125871,0.00396532715544418,0.00301670566019063,0.0164436974959735,0.00741769513898089,missense|LC,20017968282,20,17968282,
FGL1,ENSG00000104760,0.00401801201764651,0.57837911130046,0.0023350855837766,0.00122867114033047,missense|LC,8017864496,8,17864496,
AFF2,ENSG00000155966,0.00406272296767285,0.51639608939334,0.00196307488196523,0.00107759664708467,missense|LC,23148501004,X,148501004,
SPARC,ENSG00000113140,0.00408245811515351,0.00281353074259738,0.0130368696630707,0.00659035380557249,missense|LC,5151663505,5,151663505,
EMC2,ENSG00000104412,0.00410644690339301,0.0407431776680558,0.00267792102286968,0.019795601704976,missense|LC,8108443579,8,108443579,
KRTCAP3,ENSG00000157992,0.00414941307933092,0.00586298302428512,0.00406791996271827,0.0099689429799833,missense|LC,2027437370,2,27437370,
PDHA2,ENSG00000163114,0.00424758064277198,0.0121924769998101,0.00309276907087008,0.00528486556721723,missense|LC,4095840082,4,95840082,
CNGA4,ENSG00000132259,0.00426006674911938,0.00375665876910714,0.00651960036835297,-0.00393862130638759,missense|LC,11006235392,11,6235392,
HEXIM1,ENSG00000186834,0.00430745452635939,0.0688096911571271,0.00210410112601922,0.00875832908840746,missense|LC,17045143463,17,45143463,
CLPSL2,ENSG00000196748,0.00431542888353831,0.0556611178735003,0.00216830062720808,0.0185923250866896,missense|LC,6035776538,6,35776538,
CUL3,ENSG00000036257,0.00433411267192141,0.368972869438396,0.00198316545885813,0.00552283778077067,missense|LC,2224474172,2,224474172,
SMOX,ENSG00000088826,0.00434648002179683,0.363372419236557,0.00233313772256982,0.00281909446353938,missense|LC,20004174956,20,4174956,
UBE2Q2,ENSG00000140367,0.00442313777899317,0.768151109952546,0.00231579749010558,-0.000913936174562354,missense|LC,15075843586,15,75843586,
GJD2,ENSG00000159248,0.00463733322955495,0.00447251351321609,0.00898489960808835,0.0171582294110697,missense|LC,15034752420,15,34752420,
DEFB135,ENSG00000205883,0.00467302682058235,0.397409924347953,0.00292020014100391,-0.00431118935510316,missense|LC,8011982232,8,11982232,
ACADM,ENSG00000117054,0.00468402387406586,0.916537259641255,0.00287688333234637,0.000161075168364945,missense|LC,1075724701,1,75724701,
OTULINL,ENSG00000145569,0.00468454882690961,0.464942836670553,0.00275519346673747,0.00233797943870186,missense|LC,5014581807,5,14581807,
ERH,ENSG00000100632,0.00483521707979062,0.00583734851124684,0.00755224885653616,0.0820419979015423,missense|LC,14069380549,14,69380549,
PDX1,ENSG00000139515,0.00487494251499798,0.146141865197399,0.00260512861521511,0.00258488179013199,missense|LC,13027920036,13,27920036,
PAK6,ENSG00000137843,0.00487666346576565,0.00433900586586844,0.0133218114560096,-0.00518633457331146,missense|LC,15040252191,15,40252191,
STAP1,ENSG00000035720,0.00494480239267259,0.396126971593461,0.00239342099574524,0.00352841896303985,missense|LC,4067558702,4,67558702,
ANKS1B,ENSG00000185046,0.00495500376751723,0.0892106343801767,0.00269105292799376,0.0164390358140839,missense|LC,12098732363,12,98732363,
CSH2,ENSG00000213218,0.00496507072396701,0.00475619257205062,0.00578122878632192,0.00809752574648063,missense|LC,17063871986,17,63871986,
KSR2,ENSG00000171435,0.00500525323303003,0.0656493169074168,0.00311859757502142,0.00343143800790748,missense|LC,12117469562,12,117469562,
H1-8,ENSG00000178804,0.00504419973118309,0.353611615800591,0.00320483755001089,0.00244807314134676,missense|LC,3129543173,3,129543173,
SEL1L3,ENSG00000091490,0.00517787994802676,0.0150762598666214,0.00429974783096543,0.00499034143515573,missense|LC,4025748336,4,25748336,
HLF,ENSG00000108924,0.00520835438536538,0.00414806699415571,0.00889928424063235,0.0155648031608474,missense|LC,17055265466,17,55265466,
ELF2,ENSG00000109381,0.00521010901335217,0.012231085406794,0.00384113023301635,0.00537955843151996,missense|LC,4139058855,4,139058855,
LDB2,ENSG00000169744,0.00521394764505556,0.168406436077969,0.00255223791105275,0.00672750772640214,missense|LC,4016502537,4,16502537,
NT5E,ENSG00000135318,0.0052273884574946,0.00639035181564451,0.00523584705125191,0.00689361247155318,missense|LC,6085450077,6,85450077,
CCDC73,ENSG00000186714,0.00531381847145362,0.686211393514295,0.00253046623425357,-0.000420533969581286,missense|LC,11032600568,11,32600568,
UBA6,ENSG00000033178,0.00535696407529473,0.100491821014896,0.00323653440408611,-0.00313981282875709,missense|LC,4067618919,4,67618919,
PPIC,ENSG00000168938,0.00535825283042857,0.0198813606760997,0.00415619744177076,0.00571184883726214,missense|LC,5123023708,5,123023708,
LAX1,ENSG00000122188,0.00536692359232049,0.00366209268769335,0.0717126926671128,0.0075020295167665,missense|LC,1203765269,1,203765269,
PNPLA1,ENSG00000180316,0.00540002532692729,0.0920035955148344,0.00272624809091382,-0.00395820071424577,missense|LC,6036270462,6,36270462,
COX8C,ENSG00000187581,0.0054345423265636,0.0105758279293717,0.00487994695796024,0.00866930721786209,missense|LC,14093347157,14,93347157,
TCP11,ENSG00000124678,0.0054410577354701,0.0032162603059156,0.0195050787226413,0.0041932082466268,missense|LC,6035117165,6,35117165,
ARHGEF17,ENSG00000110237,0.00547446378038929,0.0680446255612712,0.00269033585026268,0.00178538659685772,missense|LC,11073308552,11,73308552,
FOLR3,ENSG00000110203,0.00554220572233421,0.00323222058205752,0.0240664241112842,0.00759446508500798,missense|LC,11072135867,11,72135867,
ARHGEF7,ENSG00000102606,0.00555742602114495,0.898871060782438,0.00305801160163366,0.000208777726548465,missense|LC,13111115417,13,111115417,
AL158151.3,ENSG00000235007,0.00558645216349429,0.00721606700516664,0.0050390326042562,0.0415900057373537,missense|LC,9129134742,9,129134742,
TGS1,ENSG00000137574,0.00565125738648997,0.0260674827519325,0.00327514096227688,0.00263131510723973,missense|LC,8055773564,8,55773564,
S100A12,ENSG00000163221,0.00578502979382056,0.136462170180907,0.00285970982785577,0.0170889700098897,missense|LC,1153373770,1,153373770,
CDC20B,ENSG00000164287,0.00585471716762742,0.00397166187254694,0.0210187480332451,0.00715335647929234,missense|LC,5055108335,5,55108335,
HDGFL1,ENSG00000112273,0.00596840405527899,0.00356015342974014,0.0292570144150539,0.00608210235826738,missense|LC,6022569432,6,22569432,
MYH10,ENSG00000133026,0.00599091348772107,0.840565056061221,0.00305802707162106,0.000387648559488207,missense|LC,17008475702,17,8475702,
EMC7,ENSG00000134153,0.00611599094843873,0.00480368372343787,0.00770492056380911,-0.00640122699778864,missense|LC,15034084227,15,34084227,
INAFM2,ENSG00000259330,0.00645611076256958,0.209147576202035,0.00500335059581414,0.00478519542834654,missense|LC,15040323992,15,40323992,
TRMT11,ENSG00000066651,0.00647936824920214,0.00471684192859323,0.0278029239737716,0.0185983729395445,missense|LC,6125986468,6,125986468,
PGM2L1,ENSG00000165434,0.00650212745096623,0.259514531281008,0.0042603120668534,-0.00324814980145444,missense|LC,11074336615,11,74336615,
RALGPS1,ENSG00000136828,0.00651857465797756,0.263890960880584,0.0034541147155086,0.012758227408241,missense|LC,9126962212,9,126962212,
PPP1R12A,ENSG00000058272,0.00652855156184062,0.0699505832511547,0.00439615385259806,0.00375982136685951,missense|LC,12079775885,12,79775885,
IFITM5,ENSG00000206013,0.00661370988623466,0.0191843518431938,0.00548902513091043,0.0118493050921349,missense|LC,11000293198,11,293198,
GDNF,ENSG00000168621,0.00663741539002138,0.00621023041392754,0.0062813395520237,-0.00728056879970402,missense|LC,5037815654,5,37815654,
ANKRD55,ENSG00000164512,0.0066524279418152,0.0133500683028209,0.00412160202101985,-0.00401106033374453,missense|LC,5056100081,5,56100081,
PPM1H,ENSG00000111110,0.00667396455602776,0.00319112493804896,0.43702711731995,0.00902775833493463,missense|LC,12062648385,12,62648385,
GOLGA8A,ENSG00000175265,0.00668762946858814,0.00444184754004717,0.0113674017225922,-0.00656262433833329,missense|LC,15034381414,15,34381414,
OR52E6,ENSG00000205409,0.00677637077247417,0.0093816413250255,0.00737627979505073,0.0066321400520242,missense|LC,11005840913,11,5840913,
EGLN3,ENSG00000129521,0.00681614348135884,0.00343054931281284,0.214764587331058,0.0230398810269378,missense|LC,14033925808,14,33925808,
SLC25A41,ENSG00000181240,0.00684471818357857,0.236248169568694,0.00370328770854522,-0.00204267038256846,missense|LC,19006421204,19,6421204,
MMP19,ENSG00000123342,0.00685608532959081,0.35234212919181,0.0037833909410685,0.00186906440200541,missense|LC,12055836960,12,55836960,
SFRP1,ENSG00000104332,0.00690768611974546,0.0155348981000081,0.00873375792282438,0.014395132611812,missense|LC,8041265148,8,41265148,
UBE2I,ENSG00000103275,0.00703518829559058,0.0125815277079461,0.0100113737796641,0.0565860634848422,missense|LC,16001313952,16,1313952,
BZW1,ENSG00000082153,0.00704456733533787,0.00541177340190169,0.0114221562183616,-0.0118962575846287,missense|LC,2200812356,2,200812356,
ASIC1,ENSG00000110881,0.0070449179413411,0.00324378895728261,0.171558201178702,0.0134979351419812,missense|LC,12050058630,12,50058630,
THOC6,ENSG00000131652,0.0071413695040885,0.278620929215164,0.00548212741064602,0.00257932768267372,missense|LC,16003020321,16,3020321,
TLX3,ENSG00000164438,0.00715012268054904,0.049479045303924,0.0042003603855485,0.00660962871928934,missense|LC,5171309291,5,171309291,
DCLRE1B,ENSG00000118655,0.00720514060020017,0.00430966895453744,0.065017542845949,0.00709515979458449,missense|LC,1113900330,1,113900330,
C3orf33,ENSG00000174928,0.00722598563370369,0.00891597456218274,0.010233182266089,0.010354781916559,missense|LC,3155763446,3,155763446,
CLDN17,ENSG00000156282,0.00729347998085972,0.125350360434622,0.00539611631092685,0.00403671707181342,missense|LC,21030165872,21,30165872,
NAXE,ENSG00000163382,0.00729519169171444,0.684075566646895,0.00359739866714803,0.00142266390903438,missense|LC,1156591690,1,156591690,
PRR3,ENSG00000204576,0.00730387552642953,0.00549846881908944,0.0360454611489294,-0.00787991223480313,missense|LC,6030552406,6,30552406,
DENND6A,ENSG00000174839,0.00731981960819617,0.0212821773021858,0.00483710939042181,-0.00620240513967415,missense|LC,3057628087,3,57628087,
TMEM192,ENSG00000170088,0.00732867066279796,0.0257738822518994,0.00461109562967021,0.0093088760994907,missense|LC,4165079547,4,165079547,
PCLO,ENSG00000186472,0.00739088088959361,0.803780836568314,0.00367181779252301,-0.00026421856965361,missense|LC,7082758512,7,82758512,
EIF5,ENSG00000100664,0.00746956960896872,0.00385542793035143,0.567301363817614,0.013460173317655,missense|LC,14103335777,14,103335777,
PLXNB2,ENSG00000196576,0.00749036276802928,0.00361277972007001,0.0973911058676766,0.00353803898866573,missense|LC,22050270143,22,50270143,
DECR2,ENSG00000242612,0.00758648640959569,0.0327252224992003,0.00477636664752246,0.00530487686204883,missense|LC,16000397176,16,397176,
MYL6,ENSG00000092841,0.00776024073659221,0.0096675678469812,0.0133054625845606,0.0215400519291302,missense|LC,12056153404,12,56153404,
ZNF581,ENSG00000171425,0.00776116991836429,0.00380046304903658,0.157018428442068,0.0182784313290508,missense|LC,19055635602,19,55635602,
VAMP3,ENSG00000049245,0.00780213607766744,0.275953858783251,0.00463983802170498,0.00861451847728486,missense|LC,1007766388,1,7766388,
SNRNP35,ENSG00000184209,0.00788220375453197,0.00550505488878106,0.0915343694540884,-0.00741552052259234,missense|LC,12123457982,12,123457982,
CLSTN2,ENSG00000158258,0.00789059445498574,0.00735967680506733,0.00941296885732323,-0.0317916368381601,missense|LC,3139935326,3,139935326,
CYP4F2,ENSG00000186115,0.00795153932149206,0.0129677670160886,0.00639598986003509,0.00490933392494806,missense|LC,19015878658,19,15878658,
GIGYF1,ENSG00000146830,0.00798007956717595,0.00393762578160883,0.123898742352771,0.00446243883247808,missense|LC,7100676229,7,100676229,
BUB1,ENSG00000169679,0.0080701124665884,0.0047266505196637,0.212544206110022,-0.00664546127740034,missense|LC,2110637908,2,110637908,
FTH1,ENSG00000167996,0.00812914705738343,0.00717229744016612,0.0355246532387172,0.0100142196217371,missense|LC,11061959435,11,61959435,
HBEGF,ENSG00000113070,0.00814599106442859,0.00654020466990102,0.076541540412419,0.00984586591228799,missense|LC,5140334634,5,140334634,
CUL5,ENSG00000166266,0.00821901581345597,0.00467869591640202,0.0708989468948542,0.0178290823823313,missense|LC,11108009255,11,108009255,
CIRBP,ENSG00000099622,0.00827693877512004,0.0880845106469017,0.00428006628737609,0.00667315186427105,missense|LC,19001270902,19,1270902,
VWA5B1,ENSG00000158816,0.00832603430327095,0.258283965558523,0.00411319977615299,-0.0012961178403039,missense|LC,1020310494,1,20310494,
HAS1,ENSG00000105509,0.00839814703474295,0.337036778806437,0.00463737483949234,-0.0016929825881322,missense|LC,19051713332,19,51713332,
