Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
ETHE1,ENSG00000105755,0.000549928596866645,0.0130299491293568,0.000317376572863903,-0.011416556686376,pLoF,19043501719,19,43501719,
NUFIP2,ENSG00000108256,0.000557555489049899,0.0216786103374269,0.000246347693051208,0.0349992881824709,pLoF,17029251960,17,29251960,
MET,ENSG00000105976,0.000571264949555061,0.375080489391953,0.00022061834383158,-0.00420457848717961,pLoF,7116698956,7,116698956,
TAGLN2,ENSG00000158710,0.000575910822620762,0.0213273621965221,0.000392115053257092,0.0105851971992227,pLoF,1159918675,1,159918675,
RASA1,ENSG00000145715,0.000588386599956858,0.000226733063480977,0.146860888098053,-0.0251439327210864,pLoF,5087268330,5,87268330,
OR52L1,ENSG00000183313,0.000591910611412394,0.000428061623642395,0.00458334993880904,0.00834192976331873,pLoF,11005985860,11,5985860,
TOPORS,ENSG00000197579,0.000605414872775545,0.00180445369125359,0.000838866380231118,-0.0111703683332724,pLoF,9032541316,9,32541316,
TM4SF1,ENSG00000169908,0.000622797533521124,0.0383077971780834,0.000291882704574031,-0.00769942105513279,pLoF,3149369763,3,149369763,
TUFM,ENSG00000178952,0.000624309779067245,0.00029551218196755,0.044036751172302,0.0163960225126333,pLoF,16028842870,16,28842870,
EPHX2,ENSG00000120915,0.000632482822377933,0.0101920406489331,0.000360429366105697,0.00452166644443996,pLoF,8027491121,8,27491121,
YIPF3,ENSG00000137207,0.000646922663716132,0.267561518189127,0.00030227101875302,-0.00862417021119667,pLoF,6043507153,6,43507153,
EZH2,ENSG00000106462,0.000670533463201339,0.956408029972022,0.000279095394072337,0.000184927066770469,pLoF,7148807599,7,148807599,
ARHGAP15,ENSG00000075884,0.00069603755012182,0.00255093351991698,0.000675846054026596,0.00805758824246112,pLoF,2143155406,2,143155406,
MGMT,ENSG00000170430,0.000714094584266745,0.000373532659965647,0.0188161748917508,0.0170216925641502,pLoF,10129467152,10,129467152,
NR5A1,ENSG00000136931,0.000715768601685207,0.308875137293522,0.000414545402519062,-0.0267854713302268,pLoF,9124482670,9,124482670,
DRG1,ENSG00000185721,0.000716426131688763,0.000399782805314608,0.0403164528616595,-0.0237515657445862,pLoF,22031399578,22,31399578,
SPTA1,ENSG00000163554,0.000753533081206403,0.00237709851373191,0.00243527839433733,0.00618525299972088,pLoF,1158606406,1,158606406,
AGAP4,ENSG00000188234,0.000785558691791866,0.110908671307503,0.000562720645463033,0.00354523234452472,pLoF,10045825858,10,45825858,
DAW1,ENSG00000123977,0.000824958025499423,0.000833716924860783,0.00242540991482665,-0.00978031343130883,pLoF,2227870298,2,227870298,
CFAP73,ENSG00000186710,0.00083052320418775,0.0667326969675309,0.000669674502828732,-0.00381942922145127,pLoF,12113149862,12,113149862,
AHCYL2,ENSG00000158467,0.000837741830567174,0.000702104808848025,0.00484105086301745,0.0177251339544721,pLoF,7129224933,7,129224933,
ERN1,ENSG00000178607,0.000843835131185799,0.00157873272428266,0.00267965721106411,0.0112042009271174,pLoF,17064043970,17,64043970,
HNRNPL,ENSG00000104824,0.000851565243874197,0.00547256419093323,0.000642563781324768,0.0392069221484993,pLoF,19038831391,19,38831391,
TMEM267,ENSG00000151881,0.00086806446389831,0.889990398377452,0.000435573815081858,-0.00055637582757766,pLoF,5043446195,5,43446195,
THOP1,ENSG00000172009,0.000880303581667019,0.000403753230823201,0.170758560625522,-0.0137796639331365,pLoF,19002785540,19,2785540,
NPAS2,ENSG00000170485,0.000900048542262999,0.0993244612984978,0.00051128073495077,0.0120670721200666,pLoF,2100820967,2,100820967,
PRC1,ENSG00000198901,0.000914496709840784,0.000641875299542183,0.24784073024201,0.00766718792042414,pLoF,15090961043,15,90961043,
AL441992.2,ENSG00000286112,0.000926408876328777,0.00228875072408496,0.00165828576763882,-0.00847134246097399,pLoF,9128818532,9,128818532,
FCRL4,ENSG00000163518,0.000943254842132868,0.481029610473854,0.000584708369652187,-0.00128264648569725,pLoF,1157575475,1,157575475,
SPDYE1,ENSG00000136206,0.000948988999416533,0.000515299650171608,0.0489978957471233,-0.00531463329412807,pLoF,7044000891,7,44000891,
POU4F3,ENSG00000091010,0.000949598941636931,0.0762323516404388,0.000681822432135215,0.0135135567529488,pLoF,5146338985,5,146338985,
CUL5,ENSG00000166266,0.000972166902312055,0.000423508209579593,0.106596610461004,-0.0365150471586318,pLoF,11108009255,11,108009255,
EGF,ENSG00000138798,0.000999265395667637,0.000497712641839732,0.307846520456333,-0.00852628829715006,pLoF,4109913233,4,109913233,
DEFB131A,ENSG00000186146,0.00100295623575208,0.00143459231772713,0.000872275967924496,0.0170115227360192,pLoF,4009444442,4,9444442,
H1-3,ENSG00000124575,0.00101956981958751,0.000890714470138665,0.00442296727171398,0.0126105030734389,pLoF,6026234179,6,26234179,
NUP98,ENSG00000110713,0.0010454623273759,0.000477224391273845,0.0392994160364496,0.0376641912228063,pLoF,11003670021,11,3670021,
CCM2,ENSG00000136280,0.00105311323154511,0.0279022606945456,0.000534534884105486,-0.0134992388888662,pLoF,7045027634,7,45027634,
AC022414.1,ENSG00000284762,0.00106051609261015,0.847751117272949,0.000484924884655902,-0.00110194650284709,pLoF,5077180365,5,77180365,
FARS2,ENSG00000145982,0.00107648276854644,0.000915281590859074,0.00401049778731155,-0.00705065056060296,pLoF,6005260527,6,5260527,
MGST2,ENSG00000085871,0.00109091247816617,0.000878638276596178,0.00247117501962468,-0.0149761047721735,pLoF,4139665942,4,139665942,
ITGA7,ENSG00000135424,0.00112473366063637,0.524733459342445,0.000549228916322031,0.00103772578957616,pLoF,12055681598,12,55681598,
FBXO47,ENSG00000204952,0.00115270002386636,0.000669439786987192,0.0132947493442573,0.0147750688458294,pLoF,17038937180,17,38937180,
GCM2,ENSG00000124827,0.00116584450321167,0.377907866867146,0.000763798727521747,-0.00495247390476688,pLoF,6010873956,6,10873956,
THAP5,ENSG00000177683,0.00119816077313961,0.000628338160375996,0.00576503361264358,0.00728105496838976,pLoF,7108564141,7,108564141,
SCAMP2,ENSG00000140497,0.00120443894869904,0.000631556423016155,0.0704520659377318,0.015050046512796,pLoF,15074838731,15,74838731,
RIN3,ENSG00000100599,0.00121436840169675,0.000763479377708709,0.0312611057247104,0.00597576418922301,pLoF,14092513857,14,92513857,
CALML4,ENSG00000129007,0.00123735458582142,0.00117086471469197,0.0120219671780809,0.00260367584839142,pLoF,15068193972,15,68193972,
ATAD2B,ENSG00000119778,0.00124812931908813,0.00282019219793783,0.00245184472661841,0.0255904916718071,pLoF,2023751996,2,23751996,
C21orf58,ENSG00000160298,0.00125051771489315,0.000811083929712297,0.00821022745663202,-0.00950289963365099,pLoF,21046296130,21,46296130,
EEF1AKMT3,ENSG00000123427,0.0012706098887395,0.00122844317958548,0.00283281754348141,-0.0112248842899489,pLoF,12057768878,12,57768878,
C2,ENSG00000166278,0.00128194182538199,0.00226326436735635,0.00121743361388282,-0.00191678212250483,pLoF,6031927426,6,31927426,
CDON,ENSG00000064309,0.00129646058861332,0.0640415623442705,0.000869146872272131,0.00335436937626718,pLoF,11125950802,11,125950802,
KYAT1,ENSG00000171097,0.00130921898289926,0.00331535499297542,0.00203564823107638,-0.00820277202280354,pLoF,9128828649,9,128828649,
ARPC3,ENSG00000111229,0.00131755871797867,0.000643298662441394,0.0793539093096077,-0.0340674942265431,pLoF,12110429827,12,110429827,
RMC1,ENSG00000141452,0.00132495930850862,0.000748898516174878,0.253918799157882,0.0120102275427405,pLoF,18023503562,18,23503562,
PDE8B,ENSG00000113231,0.00136918617173742,0.904844045611743,0.000625554025171837,-0.000623181715998374,pLoF,5077210684,5,77210684,
SECISBP2,ENSG00000187742,0.001380226016927,0.000623195993225245,0.0564718628868977,0.00696585761442015,pLoF,9089315106,9,89315106,
SPATA31A7,ENSG00000276040,0.00138505053285298,0.000964797602071465,0.0308106590540828,-0.00575727305438662,pLoF,9061191357,9,61191357,
BCKDK,ENSG00000103507,0.00141737155599597,0.00461332212587051,0.00207926400029868,-0.0106898607633434,pLoF,16031109138,16,31109138,
IP6K3,ENSG00000161896,0.00142441715351393,0.00202437782566567,0.00133440322176392,0.00384160661429133,pLoF,6033722683,6,33722683,
CYTL1,ENSG00000170891,0.00142565555949881,0.00128731820138284,0.00246693748404969,0.0074291598193472,pLoF,4005015102,4,5015102,
TUSC1,ENSG00000198680,0.00143229397058442,0.00116016072485658,0.00473669306019164,0.0110507416495619,pLoF,9025677509,9,25677509,
NEB,ENSG00000183091,0.00149420815929979,0.000770903380778787,0.290483295971393,-0.00275148739783001,pLoF,2151485676,2,151485676,
CSTF2T,ENSG00000177613,0.00153765102348424,0.00147153538123757,0.00697544675612716,-0.0161651909154261,pLoF,10051697625,10,51697625,
SEPTIN6,ENSG00000125354,0.00154446319858748,0.00106498092429952,0.0464047084006038,-0.0305637243305774,pLoF,23119616653,X,119616653,
DEDD,ENSG00000158796,0.0015670432297471,0.111382317878769,0.000715181037534762,0.0164849374342626,pLoF,1161117890,1,161117890,
SUGP1,ENSG00000105705,0.00157434795388489,0.00223936581080997,0.00508845165010507,0.0142705969221257,pLoF,19019271034,19,19271034,
TRIM15,ENSG00000204610,0.00160790173541558,0.0166497710452459,0.00148534047479698,-0.00314516398664748,pLoF,6030158547,6,30158547,
LRIG2,ENSG00000198799,0.0016247997724127,0.0159753621518881,0.00122153492456978,0.00441083379700625,pLoF,1113073357,1,113073357,
DOCK8,ENSG00000107099,0.00163258866337224,0.000699783304045409,0.129196390266744,0.00732460810886868,pLoF,9000214865,9,214865,
TCIM,ENSG00000176907,0.00164027846271975,0.00305247378295892,0.00156838584717611,0.00697535029920722,pLoF,8040153471,8,40153471,
LAYN,ENSG00000204381,0.00165841678194156,0.00140044177695264,0.00605229196401713,0.0123774616660992,pLoF,11111536727,11,111536727,
FCGR2C,ENSG00000244682,0.00168215429598406,0.039946410853179,0.000928582493155861,-0.00500394531119856,pLoF,1161589463,1,161589463,
SLC27A2,ENSG00000140284,0.00172279968173961,0.003651609615548,0.00176965326809508,-0.00817293693998371,pLoF,15050182264,15,50182264,
LRRC30,ENSG00000206422,0.00177293485756214,0.00136623683507975,0.00551019479836268,-0.0067925468787979,pLoF,18007231039,18,7231039,
WDR81,ENSG00000167716,0.00178334982964357,0.000830512521449389,0.0481913349332508,0.00697264202326028,pLoF,17001724395,17,1724395,
SDSL,ENSG00000139410,0.00180035750834706,0.00302671736899784,0.00118916282110815,-0.00153665398845001,pLoF,12113427884,12,113427884,
RAP2B,ENSG00000181467,0.0018128956695318,0.00378960642039095,0.00166681064509322,-0.0279189381169319,pLoF,3153162586,3,153162586,
GTF3A,ENSG00000122034,0.00184018432835009,0.221307681446813,0.000990794449511001,-0.0034246091010994,pLoF,13027424670,13,27424670,
DOCK7,ENSG00000116641,0.00184253886477126,0.00179029737295,0.0184116468198212,-0.0084640601904312,pLoF,1062450130,1,62450130,
ZNF555,ENSG00000186300,0.00184834545827595,0.000970672622153668,0.0111918837535826,0.0318152681482781,pLoF,19002841442,19,2841442,
SRCAP,ENSG00000080603,0.00186711943392326,0.00176986633299658,0.0120733325038564,0.020326785044408,pLoF,16030697611,16,30697611,
MTHFD2L,ENSG00000163738,0.00191102801595977,0.00115840872453088,0.0707129001101225,0.0106960151608809,pLoF,4074158112,4,74158112,
SPANXC,ENSG00000198573,0.00192392814486158,,,,pLoF,23141241483,X,141241483,
RNF180,ENSG00000164197,0.00193887650967495,0.000926499075901699,0.110263345311483,-0.00846223931112165,pLoF,5064200750,5,64200750,
SHROOM4,ENSG00000158352,0.00195086202324124,0.00189134985168682,0.00276065194947184,-0.00116566175415451,pLoF,23050596601,X,50596601,
LMNB1,ENSG00000113368,0.0019791226015401,0.00114792443292988,0.0617027356395322,0.017717490872317,pLoF,5126777379,5,126777379,
RAB5B,ENSG00000111540,0.00200469993864549,0.00123404505346092,0.0282924445583007,0.0284455893625293,pLoF,12055969457,12,55969457,
MED29,ENSG00000063322,0.0020163061173748,0.00311263914936544,0.00185923849694625,-0.010192700874869,pLoF,19039386324,19,39386324,
PTK7,ENSG00000112655,0.00203180589094076,0.0114813968302605,0.00173371881995654,-0.0134866174164456,pLoF,6043071816,6,43071816,
LGALS9C,ENSG00000171916,0.00204704796452915,0.002254607221293,0.00237123171331177,-0.0027740161201023,pLoF,17018476782,17,18476782,
DUSP1,ENSG00000120129,0.00205907602529298,0.00721566543238028,0.00224184231012958,0.0224374599618815,pLoF,5172763104,5,172763104,
CBLB,ENSG00000114423,0.00205944634010435,0.231208812230383,0.00097389064202269,0.00581893331885966,pLoF,3105658883,3,105658883,
NASP,ENSG00000132780,0.00209242253223574,0.324300884607533,0.000967821289280413,-0.00520250163560807,pLoF,1045584068,1,45584068,
TMEM104,ENSG00000109066,0.00209315143537003,0.0332250780482967,0.00120731950507014,0.00617504948784228,pLoF,17074771583,17,74771583,
LPAR1,ENSG00000198121,0.00212868774578723,0.00222840430964366,0.00286191397800173,0.0344383908650172,pLoF,9110875351,9,110875351,
STXBP2,ENSG00000076944,0.00217217946978288,0.00401622175066407,0.00209029042134845,-0.00511216559615955,pLoF,19007632259,19,7632259,
ZFP36L2,ENSG00000152518,0.00218770820415859,0.00109651773136565,0.0317574022150596,0.0176001555841425,pLoF,2043224208,2,43224208,
FAAP20,ENSG00000162585,0.00219525282306376,0.00258084488067656,0.0025089332649606,0.0127617892489709,pLoF,1002184536,1,2184536,
CAMKK1,ENSG00000004660,0.00219856876681412,0.22826495963427,0.00127044579374624,-0.00566589033543725,pLoF,17003862147,17,3862147,
RANBP3,ENSG00000031823,0.00222704131144769,0.805838517901447,0.00109284442701951,-0.0015378494952303,pLoF,19005914018,19,5914018,
ZNF417,ENSG00000173480,0.0022462818869301,0.00219925580215874,0.00349699333117259,0.00209996554036766,pLoF,19057908390,19,57908390,
RFLNB,ENSG00000183688,0.00231818365935021,0.177747317125258,0.00166838187989193,0.0145152528220349,pLoF,17000442787,17,442787,
SMIM20,ENSG00000250317,0.00235408643439747,,,,pLoF,4025913775,4,25913775,
HIC2,ENSG00000169635,0.00235696746587777,0.00127178951630913,0.0050095656994108,0.0694822670334882,pLoF,22021442807,22,21442807,
SIGLEC7,ENSG00000168995,0.00237311836072251,0.00481856239341716,0.00270088602254148,0.00736335782155794,pLoF,19051142254,19,51142254,
GABRR1,ENSG00000146276,0.00240827060031934,0.00111402693809537,0.174214445159298,0.00951180922306737,pLoF,6089178710,6,89178710,
CFAP157,ENSG00000160401,0.00241820484191313,0.00165970001097682,0.0325725312715068,0.00658606890157526,pLoF,9127706926,9,127706926,
RCN2,ENSG00000117906,0.00245604997974802,0.00234282657787943,0.00301044252853733,0.00284559220907624,pLoF,15076931750,15,76931750,
TUBGCP2,ENSG00000130640,0.00245960542737333,0.282192354600148,0.00125821229478573,-0.00218532916682125,pLoF,10133273647,10,133273647,
AQP9,ENSG00000103569,0.00250699839981439,0.0014367884986497,0.0178187812387245,0.0145460277094821,pLoF,15058138513,15,58138513,
RSPO4,ENSG00000101282,0.00251102761937905,0.0988435963527139,0.00205897961669987,0.00561050414796606,pLoF,20000960320,20,960320,
SLC39A9,ENSG00000029364,0.00252886863506296,0.00126757715045067,0.0720302692792898,0.0245763811082872,pLoF,14069394778,14,69394778,
SCAPER,ENSG00000140386,0.00254433765619955,0.00119733217424567,0.0771068949782817,0.00764174532144669,pLoF,15076348608,15,76348608,
SSR3,ENSG00000114850,0.00255735585316486,0.00148046947789449,0.0172364532031957,-0.012595746089323,pLoF,3156543139,3,156543139,
BRI3,ENSG00000164713,0.00256100443619089,0.0018213124882025,0.028685468291881,-0.0154341831429149,pLoF,7098281722,7,98281722,
HES1,ENSG00000114315,0.00258361593953327,0.00137747849651138,0.0694984729915411,-0.0451650251240543,pLoF,3194136364,3,194136364,
GRM2,ENSG00000164082,0.00265552386889223,0.00164189512426183,0.0189483046096585,0.012264116212299,pLoF,3051703630,3,51703630,
PCDH12,ENSG00000113555,0.00266082728438499,0.00131854346980997,0.105203863521082,0.00500381367664712,pLoF,5141938581,5,141938581,
