Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
WIZ,ENSG00000011451,0.000569718267723451,0.00158520439478249,0.000764198111274816,-0.00643777537294108,missense|LC,19015418826,19,15418826,
TRMT10B,ENSG00000165275,0.000647705975586055,0.00051382403053124,0.0459771180277442,0.0112790998644258,missense|LC,9037761869,9,37761869,
ARFIP1,ENSG00000164144,0.000697246736642954,0.00098971374342105,0.000683208839864502,-0.00743252029855191,missense|LC,4152829593,4,152829593,
C4A,ENSG00000244731,0.000708337084728727,0.0036361536878512,0.0005850907858298,0.00795245820738078,missense|LC,6031978834,6,31978834,
RNF152,ENSG00000176641,0.000723971253120403,0.00183616694685429,0.000652477483930936,0.00771114204666164,missense|LC,18061815757,18,61815757,
FKBP5,ENSG00000096060,0.000818340244363447,0.00912573222122215,0.000409941212864084,-0.00749514817826885,missense|LC,6035575808,6,35575808,
TECPR1,ENSG00000205356,0.000869542611756757,0.303284565555481,0.000450138242446663,0.00147114778153727,missense|LC,7098212207,7,98212207,
XRCC3,ENSG00000126215,0.00115189511648317,0.000811436609497118,0.0118848815274806,0.00994980562325447,missense|LC,14103693412,14,103693412,
ZNF704,ENSG00000164684,0.00127135353823782,0.000705211222213786,0.0925102126402377,0.0131914402536347,missense|LC,8080641326,8,80641326,
ACP6,ENSG00000162836,0.00133007187633116,0.000859537583476566,0.159395504907285,0.00693231273669858,missense|LC,1147647334,1,147647334,
CLEC2L,ENSG00000236279,0.00136237803950112,0.011237179444848,0.000907901122170873,0.00759513529573095,missense|LC,7139523829,7,139523829,
MAPK6,ENSG00000069956,0.00137175019709179,0.00848878978567769,0.00170944817658136,0.00858757690258484,missense|LC,15052046412,15,52046412,
CSK,ENSG00000103653,0.00138267675273562,0.0294930625693501,0.000783246864603293,0.0115467153282503,missense|LC,15074798196,15,74798196,
ZFHX2,ENSG00000136367,0.00139481963934751,0.000652745748430883,0.0662055911832228,-0.0039496817801549,missense|LC,14023521804,14,23521804,
MFN1,ENSG00000171109,0.0014259866092442,0.8989707842364,0.00066968845418458,0.000259396263901496,missense|LC,3179348700,3,179348700,
TMEM168,ENSG00000146802,0.00143056761244842,0.0291454068351198,0.000947045512495803,-0.00505638034986413,missense|LC,7112767111,7,112767111,
CHKB-CPT1B,ENSG00000254413,0.00160882244317828,0.000760942135197507,0.219855037288197,0.0398882587200982,missense|LC,22050569328,22,50569328,
FAM153A,ENSG00000170074,0.00161857120683495,0.000986982304631567,0.00374462914022144,0.0066823841971603,missense|LC,5177724034,5,177724034,
SFSWAP,ENSG00000061936,0.00165883641995179,0.00462063710040195,0.0017816687635579,0.0033873261957651,missense|LC,12131711175,12,131711175,
SRC,ENSG00000197122,0.00167606169123291,0.00468765483752631,0.00378102792401913,0.016844085349632,missense|LC,20037384025,20,37384025,
ANKRD44,ENSG00000065413,0.00169552008866192,0.000795426394618604,0.113566120727113,0.0232148923408836,missense|LC,2196986621,2,196986621,
CST7,ENSG00000077984,0.00170277168346922,0.0561055994922226,0.00082770725319059,0.00892698609381558,missense|LC,20024949272,20,24949272,
DHH,ENSG00000139549,0.00171585681291886,0.0470313925178483,0.000889290538553578,0.0101034742175307,missense|LC,12049089729,12,49089729,
RELL1,ENSG00000181826,0.00183547073733226,0.00124038626884782,0.0342163058499044,-0.0113367875814316,missense|LC,4037631297,4,37631297,
PPA1,ENSG00000180817,0.00187697774985351,0.74964589761532,0.00101945511586021,0.00169639370115386,missense|LC,10070203087,10,70203087,
TPM3,ENSG00000143549,0.00205274044876791,0.0202361122924587,0.00147832994063213,0.0248919740231633,missense|LC,1154166462,1,154166462,
PTPRK,ENSG00000152894,0.00206306752632057,0.355817002481398,0.0011271025522559,-0.00406632137147756,missense|LC,6127970177,6,127970177,
DMRT2,ENSG00000173253,0.00210131625271026,0.863128843453371,0.00106779992341621,0.000257560123056526,missense|LC,9001051453,9,1051453,
ENTPD4,ENSG00000197217,0.00216953814310927,0.0026845094032566,0.00490893303485107,0.00558198945980853,missense|LC,8023429036,8,23429036,
NGB,ENSG00000165553,0.00218527050234396,0.0543028543165147,0.00164092718082576,0.00572949472111968,missense|LC,14077266424,14,77266424,
CCAR2,ENSG00000158941,0.00218994513327753,0.0387264128993366,0.00126635320214052,-0.003412085874211,missense|LC,8022599665,8,22599665,
DDI1,ENSG00000170967,0.00220314043915992,0.00146240190286395,0.0224710981427935,-0.00792141703652827,missense|LC,11104036764,11,104036764,
OR9A2,ENSG00000179468,0.00224290391829163,0.241061985134141,0.00112834241222826,0.0036321197244247,missense|LC,7143026159,7,143026159,
H1-7,ENSG00000187166,0.00225251587449316,0.00125144546756617,0.138710528817509,-0.0115329552944952,missense|LC,12048329193,12,48329193,
VPS16,ENSG00000215305,0.00229375184531,0.148684337877583,0.00108173513119358,-0.00206116525541258,missense|LC,20002835751,20,2835751,
IGFL1,ENSG00000188293,0.00234682944911468,0.00196261331084668,0.00832602824600381,0.00715318451937799,missense|LC,19046229680,19,46229680,
CHGA,ENSG00000100604,0.00234935023282556,0.227460330412486,0.00121781500871276,-0.00174317133212243,missense|LC,14092923256,14,92923256,
GID4,ENSG00000141034,0.00236586972192732,0.0020382538469701,0.00626437173129568,0.0123091889514872,missense|LC,17018038759,17,18038759,
ZBTB25,ENSG00000089775,0.00242139400908703,0.00150825515255804,0.0124604710383597,0.00637123644119367,missense|LC,14064484917,14,64484917,
AQP8,ENSG00000103375,0.00267605141581684,0.00161960446714393,0.0645026660036663,-0.00886460103258309,missense|LC,16025216931,16,25216931,
LTB4R2,ENSG00000213906,0.00270746261470212,0.600982296798631,0.00136909606402091,-0.00115255679650982,missense|LC,14024305153,14,24305153,
ZNF10,ENSG00000256223,0.00277974802009495,0.00388369625686091,0.00968048172679636,0.00998417638553944,missense|LC,12133144402,12,133144402,
TARM1,ENSG00000248385,0.00280861830972723,0.021077203042399,0.00234399737601332,0.00471946649435171,missense|LC,19054069946,19,54069946,
DXO,ENSG00000204348,0.00299377864550243,0.0443341196361489,0.0018797922138688,0.00394814391180903,missense|LC,6031965756,6,31965756,
ADCYAP1,ENSG00000141433,0.00301910193212851,0.909977764619179,0.00145570315864585,0.000627941475761583,missense|LC,18000904297,18,904297,
SLURP2,ENSG00000283992,0.0031027721599648,0.0019689457750659,0.0137547335223508,-0.0158052394050339,missense|LC,8142764518,8,142764518,
PPFIA3,ENSG00000177380,0.00312126787590927,0.172837178536097,0.00189452865035777,-0.00359697917504345,missense|LC,19049114819,19,49114819,
MRO,ENSG00000134042,0.0031529108582371,0.00207870222725637,0.0471271548863292,0.0108143112009839,missense|LC,18050799283,18,50799283,
RPL7,ENSG00000147604,0.00319227611630357,0.00267495129386952,0.00789933864438686,0.00840591368396903,missense|LC,8073291001,8,73291001,
COL25A1,ENSG00000188517,0.003225306528433,0.00155789111062998,0.758918502699459,-0.0129312709915619,missense|LC,4108813888,4,108813888,
GOLGA4,ENSG00000144674,0.00324690018874774,0.00153810738997728,0.133359601683378,0.00313869398781701,missense|LC,3037243496,3,37243496,
COPG1,ENSG00000181789,0.00326392496689154,0.00589196241804146,0.00438586616253667,0.00636895663787754,missense|LC,3129249606,3,129249606,
LILRB2,ENSG00000131042,0.00329047897553858,0.0817253806149987,0.00167380536566364,-0.00152798930517063,missense|LC,19054274521,19,54274521,
INO80E,ENSG00000169592,0.00331572249818002,0.00272400888808955,0.00833653607138984,0.0286262263934102,missense|LC,16029991244,16,29991244,
HS3ST4,ENSG00000182601,0.00336166029967033,0.361907465128479,0.00175227350858642,0.00260359312893003,missense|LC,16025692406,16,25692406,
RELB,ENSG00000104856,0.00352243552904663,0.265610178596061,0.00194229292749803,-0.00319836561837148,missense|LC,19045001540,19,45001540,
TRIM41,ENSG00000146063,0.00356127205294066,0.381577918306597,0.00172711563963579,0.0017276585821515,missense|LC,5181223914,5,181223914,
CBR4,ENSG00000145439,0.00359993651261159,0.00566278980693558,0.00319790199816217,0.00724572935163411,missense|LC,4168987577,4,168987577,
UHRF2,ENSG00000147854,0.00367305236644155,0.132278333587435,0.00192382418737991,0.00295583852916983,missense|LC,9006413364,9,6413364,
SSX7,ENSG00000187754,0.00367421032218507,0.0230169610244667,0.00247484898425065,0.0090002487266071,missense|LC,23052644575,X,52644575,
TBC1D23,ENSG00000036054,0.0036906813401224,0.00227555389415524,0.135260074002524,-0.00533374920458424,missense|LC,3100260966,3,100260966,
APOL2,ENSG00000128335,0.00373852178214906,0.00321855437105156,0.00817899713142656,-0.00659395081882949,missense|LC,22036227287,22,36227287,
PHPT1,ENSG00000054148,0.00375995736190093,0.00368049653422353,0.0046422308383044,0.00660625133973688,missense|LC,9136844413,9,136844413,
MGAT1,ENSG00000131446,0.00381227598648759,0.964773590290443,0.00180723575015551,0.000121683538487334,missense|LC,5180791524,5,180791524,
RPN2,ENSG00000118705,0.0039097455801036,0.084925759224188,0.00203404172031418,0.00557505191051206,missense|LC,20037179058,20,37179058,
TIMM17A,ENSG00000134375,0.00393100775110322,0.00494107662026089,0.00512717716582523,0.0160217180318392,missense|LC,1201955430,1,201955430,
OSBPL3,ENSG00000070882,0.00396107004583901,0.00219998522093845,0.0170491704158831,0.00438559356415064,missense|LC,7024800172,7,24800172,
TNFRSF10C,ENSG00000173535,0.00398709199256464,0.0304887473986186,0.00271268927475266,0.0110793133324137,missense|LC,8023102831,8,23102831,
RFX5,ENSG00000143390,0.0039956519634855,0.155881057128537,0.00212736825450244,0.00381622354161357,missense|LC,1151342068,1,151342068,
DEGS1,ENSG00000143753,0.00402499248014554,0.040158002899605,0.00282305699367091,-0.00605412743930049,missense|LC,1224183250,1,224183250,
LCAT,ENSG00000213398,0.00404460870371692,0.269554904851918,0.00179320673876759,0.00435647348695309,missense|LC,16067934751,16,67934751,
SLC7A10,ENSG00000130876,0.0040737665961682,0.00480359771761574,0.0080733327606729,0.00714165020365512,missense|LC,19033204600,19,33204600,
USP45,ENSG00000123552,0.00410453218160578,0.00652385665055644,0.00636251575450153,0.00577581802407537,missense|LC,6099435643,6,99435643,
NECTIN4,ENSG00000143217,0.00414543432535208,0.0298649468755265,0.00250349276383066,0.00340567467279957,missense|LC,1161069445,1,161069445,
FBXO3,ENSG00000110429,0.00440640146244164,0.0107297898181238,0.00492389566014617,-0.0106383505282834,missense|LC,11033741811,11,33741811,
MT1X,ENSG00000187193,0.00442711068536328,0.169759023886211,0.0023426863269187,0.0226900407676984,missense|LC,16056682441,16,56682441,
NDUFS4,ENSG00000164258,0.00447179110602847,0.00252192196336087,0.301200034567953,-0.0149193318062146,missense|LC,5053560484,5,53560484,
CHCHD7,ENSG00000170791,0.00452487634820098,0.0021654002500513,0.378558110666427,0.0251999600593884,missense|LC,8056212815,8,56212815,
MSL2,ENSG00000174579,0.00460475576668296,0.00676044327735847,0.00452078163615988,0.00450958046299231,missense|LC,3136144941,3,136144941,
AC013394.1,ENSG00000279765,0.004803731593647,0.00387402115617475,0.0080140588953701,0.0197791632049864,missense|LC,15092901213,15,92901213,
STRADA,ENSG00000266173,0.00491200536441916,0.00448085533288323,0.0107683157596931,0.00922038560137137,missense|LC,17063698449,17,63698449,
RPL10L,ENSG00000165496,0.00492222783799201,0.00604685739223776,0.00842426750042935,0.0111382185112208,missense|LC,14046651011,14,46651011,
BTBD8,ENSG00000189195,0.00492251093176643,0.176411948201961,0.00279795019471463,0.00242075325454168,missense|LC,1092168978,1,92168978,
RIC3,ENSG00000166405,0.00513106495526361,0.00318846248916027,0.0168914517606403,0.00489031532981906,missense|LC,11008101056,11,8101056,
AC093827.5,ENSG00000285458,0.00515628318027095,0.00260973651168217,0.0835331732038191,-0.0174985825584749,missense|LC,4086887657,4,86887657,
ADIPOQ,ENSG00000181092,0.00533932206593557,0.0169966594683049,0.00340332667748011,-0.00592299547440963,missense|LC,3186852968,3,186852968,
IL1R1,ENSG00000115594,0.00539225679710797,0.00301599307954281,0.108247757109157,0.00539818145141282,missense|LC,2102157688,2,102157688,
EIF5B,ENSG00000158417,0.00545805972926539,0.00302341114637172,0.0438618581230845,-0.00414396808089973,missense|LC,2099332977,2,99332977,
TNK1,ENSG00000174292,0.00547678679572927,0.00362709577763376,0.0496519446528465,-0.00520406536479762,missense|LC,17007382836,17,7382836,
MRPL39,ENSG00000154719,0.005512077827872,0.176795480486953,0.00398013763155758,-0.00285328661359,missense|LC,21025585700,21,25585700,
NEDD8-MDP1,ENSG00000255526,0.00556804447340342,0.00309898301795541,0.0659082092761543,0.0202498161475197,missense|LC,14024209803,14,24209803,
NEMP2,ENSG00000189362,0.00559890801757612,0.183429801383983,0.00306121647844459,0.00498448583184661,missense|LC,2190499719,2,190499719,
ITGA2B,ENSG00000005961,0.00561388214724357,0.00826053801175075,0.00662516250261869,0.0045706880466267,missense|LC,17044372282,17,44372282,
RSL24D1,ENSG00000137876,0.00561850232500238,0.00486933891857722,0.00737881616329839,0.0133046615123553,missense|LC,15055182127,15,55182127,
NDUFAF8,ENSG00000224877,0.00562119291453933,0.0218182028487607,0.00416570962757601,0.0191366115553989,missense|LC,17081236627,17,81236627,
TRIM34,ENSG00000258659,0.00563051472851572,0.00340012078152996,0.0240564273728849,0.00725187413969369,missense|LC,11005632121,11,5632121,
KPNB1,ENSG00000108424,0.00572352863009307,0.0386562778780386,0.00339710827048023,0.0119758593565736,missense|LC,17047649246,17,47649246,
PPP4R3B,ENSG00000275052,0.00579785064680438,0.0602347667827789,0.00309644011531973,-0.00288855125302229,missense|LC,2055543867,2,55543867,
SSTR3,ENSG00000278195,0.00590603277110113,0.00338151454943925,0.0605540216396414,0.00460420966177222,missense|LC,22037206395,22,37206395,
DCAF8L1,ENSG00000226372,0.00591521263042172,0.0853506342992021,0.00291378053112634,-0.00245035249328143,missense|LC,23027979414,X,27979414,
AC098484.3,ENSG00000283580,0.0059533894105458,0.0100413469372749,0.00486908884103143,0.0109972207718746,missense|LC,1042762310,1,42762310,
IFT80,ENSG00000068885,0.00603964024072379,0.301717176219109,0.00289306073340967,-0.00295167902768982,missense|LC,3160258423,3,160258423,
TRIM73,ENSG00000178809,0.00605826467827497,0.00400263234661091,0.0182941137916854,-0.00584238433255345,missense|LC,7075395179,7,75395179,
KRTAP9-2,ENSG00000239886,0.00610318952697586,0.812486593622834,0.00336854850727097,-0.000968620927053043,missense|LC,17041226498,17,41226498,
CHRD,ENSG00000090539,0.00611273593009398,0.00498423925501612,0.0198443193316227,0.00521677864016168,missense|LC,3184375438,3,184375438,
GRAMD2B,ENSG00000155324,0.00615532094460369,0.302013434588702,0.0035249909534012,0.003581824915924,missense|LC,5126360224,5,126360224,
MYL9,ENSG00000101335,0.00626250238392245,0.00294665296056329,0.157234841344477,0.0207221639674436,missense|LC,20036544791,20,36544791,
AGAP3,ENSG00000133612,0.00626411135138161,0.00747392370084099,0.00877513162589938,0.00467673320564391,missense|LC,7151081479,7,151081479,
MRAS,ENSG00000158186,0.0063080799963231,0.0593804583350068,0.00361578998594481,0.0147659017081233,missense|LC,3138372816,3,138372816,
RPL3L,ENSG00000140986,0.0064097888603043,0.00309706794534192,0.0845833710155937,0.00306716192864506,missense|LC,16001939007,16,1939007,
ARHGAP28,ENSG00000088756,0.00648173198747704,0.00349383539862413,0.158190601003449,0.0073161769556568,missense|LC,18006837151,18,6837151,
GOPC,ENSG00000047932,0.0065254970115235,0.00375163597446304,0.12532698468203,-0.0115776286396,missense|LC,6117563187,6,117563187,
TANGO6,ENSG00000103047,0.00654764811169484,0.956467414229943,0.00331090809355583,0.0000201916059115069,missense|LC,16068843541,16,68843541,
KNL1,ENSG00000137812,0.00655855142303507,0.00374823579083117,0.0699444171519014,-0.00425341717174244,missense|LC,15040602903,15,40602903,
ZCCHC12,ENSG00000174460,0.00657191472032759,0.00341971471853175,0.465283758608892,0.00842445052146624,missense|LC,23118825163,X,118825163,
SPTAN1,ENSG00000197694,0.00658131048375332,0.060136622233201,0.0036866313936087,0.00294831888798399,missense|LC,9128566750,9,128566750,
PRSS56,ENSG00000237412,0.00669714479564254,0.00874163755490875,0.00755247648966528,-0.00539439724536861,missense|LC,2232520537,2,232520537,
LAMTOR1,ENSG00000149357,0.00675311808955659,0.00936271506013142,0.00574623782260963,-0.0117297041552157,missense|LC,11072093426,11,72093426,
SNIP1,ENSG00000163877,0.00685829384616699,0.775970209789994,0.00371582013614713,-0.000749288989855858,missense|LC,1037537657,1,37537657,
ARRDC5,ENSG00000205784,0.00688356016733038,0.0045697185064183,0.0363376924324919,-0.00605229352946101,missense|LC,19004890977,19,4890977,
TEF,ENSG00000167074,0.00706986119816611,0.00400636252877518,0.0511945373777833,0.0121964551204546,missense|LC,22041381803,22,41381803,
USP18,ENSG00000184979,0.00713182530005607,0.0416779357737576,0.00389385800855502,0.00513763079683228,missense|LC,22018157548,22,18157548,
CCR1,ENSG00000163823,0.00719280287959689,0.00618335926236047,0.0130397638231836,0.00901569390100006,missense|LC,3046203199,3,46203199,
ELK1,ENSG00000126767,0.00728847169452529,0.00514492471027217,0.0537449286081129,0.00698112206779866,missense|LC,23047636779,X,47636779,
AP000311.1,ENSG00000249209,0.0072995413633179,0.00788906036130066,0.00685751310507587,0.00634511594757542,missense|LC,21033581218,21,33581218,
BCL2L2,ENSG00000129473,0.00738001604332095,0.482024825366962,0.00403089720733807,0.00519341939364619,missense|LC,14023301835,14,23301835,
TLE5,ENSG00000104964,0.007417577315187,0.448670340582705,0.00436321348053159,0.00529754683799573,missense|LC,19003053716,19,3053716,
CDC42,ENSG00000070831,0.00748559276691896,0.0043247826124384,0.216054282429287,0.0662571085645748,missense|LC,1022078442,1,22078442,
TXN2,ENSG00000100348,0.00749720741659154,0.00436860806289119,0.0399631550226511,0.014997076272281,missense|LC,22036467748,22,36467748,
TDRKH,ENSG00000182134,0.00758670051981214,0.00669767962906631,0.00799807490284543,0.00282873119662533,missense|LC,1151770028,1,151770028,
POTEB3,ENSG00000278522,0.00764769569158563,0.013743383178903,0.00817316687035574,0.0131662898308015,missense|LC,15021422031,15,21422031,
STK11,ENSG00000118046,0.00767251725419937,0.0243088936686229,0.0051028723322073,-0.00497620671873016,missense|LC,19001206791,19,1206791,
ETFB,ENSG00000105379,0.00770772574363743,0.106227726865168,0.0039173937415411,0.00238033148808195,missense|LC,19051340169,19,51340169,
IFITM10,ENSG00000244242,0.00773901698189228,0.00475588449908215,0.0413958347976995,0.00480790762005619,missense|LC,11001735179,11,1735179,
TAS2R43,ENSG00000255374,0.00777911156188904,0.00504496466900017,0.0344931794415031,0.00691861139016701,missense|LC,12011091324,12,11091324,
RETREG2,ENSG00000144567,0.00785842544911708,0.051915036289633,0.00433454546022527,0.00418049939211151,missense|LC,2219173276,2,219173276,
CTRC,ENSG00000162438,0.00788651161374998,0.00501311599347698,0.051263860494253,0.00693241938974044,missense|LC,1015438379,1,15438379,
HDX,ENSG00000165259,0.00791563134588957,0.00387256544873105,0.549786602239235,-0.00952749762047676,missense|LC,23084321841,X,84321841,
MYB,ENSG00000118513,0.00792327719362795,0.00417772828231211,0.312355011025548,-0.0101137829636232,missense|LC,6135181428,6,135181428,
MMD,ENSG00000108960,0.00817150876158457,0.00639794103576485,0.0314051337098076,0.0208538812038937,missense|LC,17055394268,17,55394268,
DAW1,ENSG00000123977,0.00820861070328771,0.0050615060600101,0.338550057329311,-0.00583864771494857,missense|LC,2227870298,2,227870298,
GABRA5,ENSG00000186297,0.00823251401742187,0.640622072537281,0.00410809088305542,-0.00245894189653417,missense|LC,15026869236,15,26869236,
CGRRF1,ENSG00000100532,0.00826388439448966,0.0100091897688459,0.00726423201415949,-0.00530206340286308,missense|LC,14054509914,14,54509914,
TTC1,ENSG00000113312,0.00830125347791222,0.00632070285856945,0.0113684637918195,-0.00589578405268006,missense|LC,5160010461,5,160010461,
DBF4,ENSG00000006634,0.00831927743648886,0.00426857111377288,0.0504316562500153,0.00389529685548168,missense|LC,7087876642,7,87876642,
KLHDC8A,ENSG00000162873,0.0083533600374468,0.00483802701355618,0.0430153853181847,-0.0097072023287894,missense|LC,1205337363,1,205337363,
AC010422.5,ENSG00000269590,0.00840600803525426,0.0910002250881573,0.00432064136308452,-0.0109893991164369,missense|LC,19012661224,19,12661224,
RPS6KA4,ENSG00000162302,0.00851166024595018,0.0183022524623795,0.00622131120494551,-0.00589694685249726,missense|LC,11064354164,11,64354164,
C3orf84,ENSG00000236980,0.0085335049872256,0.00508328774057831,0.0419619442060482,0.0123526216107812,missense|LC,3049172683,3,49172683,
CLSPN,ENSG00000092853,0.00856904840710526,0.0130912428767611,0.00606430113214196,0.00331767831948101,missense|LC,1035732079,1,35732079,
EXOC3L1,ENSG00000179044,0.00865217502409643,0.186356215286265,0.00437418961921299,-0.00139619662059929,missense|LC,16067179381,16,67179381,
C11orf24,ENSG00000171067,0.00873996005440048,0.0071910053985148,0.0146995615790743,0.00521645362521494,missense|LC,11068261576,11,68261576,
PSAPL1,ENSG00000178597,0.00877772696426371,0.0424778077433311,0.00491671289005802,-0.00302270070406095,missense|LC,4007433202,4,7433202,
GRAMD1B,ENSG00000023171,0.00897359124114472,0.0470617863110134,0.00531800788891834,-0.00437610077995205,missense|LC,11123526090,11,123526090,
WARS1,ENSG00000140105,0.00897973169237232,0.00468696064573337,0.123383115173648,0.00732883584063164,missense|LC,14100328820,14,100328820,
ATP5PO,ENSG00000241837,0.00901729672375196,0.026200492136588,0.0070797613461091,0.00546181351817039,missense|LC,21033903470,21,33903470,
CCNQ,ENSG00000262919,0.0091162810061024,0.00709512762802467,0.00821999766603221,0.00493757090250496,missense|LC,23153588336,X,153588336,
KRT31,ENSG00000094796,0.00911639100221984,0.00500694255374379,0.30428336331478,-0.00739020314048338,missense|LC,17041393914,17,41393914,
CXorf56,ENSG00000018610,0.0091187106022308,0.00522479698276324,0.197750570269441,0.0246916436393452,missense|LC,23119539721,X,119539721,
MRM3,ENSG00000171861,0.0091428856358502,0.0194995454432434,0.00646820832815009,0.0044869333224482,missense|LC,17000778682,17,778682,
PSME3IP1,ENSG00000172775,0.0091746857599001,0.0662466649524638,0.00734255357697622,0.00546656534576744,missense|LC,16057147494,16,57147494,
NCKAP1L,ENSG00000123338,0.00930794193461115,0.377577414373217,0.00465725666118333,0.00143902902064491,missense|LC,12054497766,12,54497766,
PALLD,ENSG00000129116,0.0093195969828257,0.0110363576211142,0.00897948467589926,-0.0032749067186058,missense|LC,4168511473,4,168511473,
TMEM79,ENSG00000163472,0.00935026597862787,0.0116838328055502,0.0080784612479804,-0.00490617661817087,missense|LC,1156277954,1,156277954,
SORBS3,ENSG00000120896,0.00935316629397864,0.00522312021272331,0.0393211592700494,-0.00384191329837738,missense|LC,8022551695,8,22551695,
ARHGEF16,ENSG00000130762,0.00940702799490167,0.00478270271382419,0.147048871675762,-0.00389308857214458,missense|LC,1003463012,1,3463012,
PHF3,ENSG00000118482,0.00948834564018519,0.110108655190971,0.00491236070409951,-0.00191236594489471,missense|LC,6063646474,6,63646474,
HNRNPDL,ENSG00000152795,0.00952590154596211,0.00680828826239144,0.061328354865694,-0.00310984109052371,missense|LC,4082426030,4,82426030,
CTDNEP1,ENSG00000175826,0.00957448975099551,0.00881853794800591,0.0105651484903425,-0.0189886138180261,missense|LC,17007238594,17,7238594,
TFPI2,ENSG00000105825,0.00968248359415069,0.149218250826539,0.00626588886678792,-0.00517374358153575,missense|LC,7093886788,7,93886788,
GMPPA,ENSG00000144591,0.0097086956499588,0.00596708579490723,0.111136231367605,0.00604904167608184,missense|LC,2219496233,2,219496233,
C1orf50,ENSG00000164008,0.00971457904059125,0.0752855421134607,0.00533224791903608,0.00605653726075421,missense|LC,1042762250,1,42762250,
AQP5,ENSG00000161798,0.00981455395671404,0.00566369935043953,0.255646232262163,0.00708659938745221,missense|LC,12049961948,12,49961948,
FCGR2A,ENSG00000143226,0.0098252855284694,0.0052889273033665,0.0521436402412683,-0.00621664186048842,missense|LC,1161505460,1,161505460,
SIGLEC9,ENSG00000129450,0.00988462942978341,0.759850098365125,0.00551719856354427,-0.000463290565814141,missense|LC,19051124854,19,51124854,
ETFBKMT,ENSG00000139160,0.00994859685807226,0.601998200526307,0.00573034714644227,0.00118786732423333,missense|LC,12031661882,12,31661882,
NARF,ENSG00000141562,0.0100535793491997,0.00655776736176494,0.0429187536278551,0.00510577855736933,missense|LC,17082458670,17,82458670,
PSMA8,ENSG00000154611,0.0100764216074791,0.00885152797510624,0.0440016423079743,0.00634594214369091,missense|LC,18026133905,18,26133905,
GEMIN6,ENSG00000152147,0.0100903818564899,0.660091689009379,0.00497732724554645,-0.00241744798328264,missense|LC,2038778907,2,38778907,
