Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
PAFAH1B2,ENSG00000168092,0.00066096826581119,0.000370331328676476,0.00259229825644447,0.145251352097476,pLoF,11117152423,11,117152423,
H1-5,ENSG00000184357,0.000665564780479411,0.00197774203736378,0.000577128558185036,0.145051909215454,pLoF,6027865244,6,27865244,
SENP5,ENSG00000119231,0.00068464064221252,0.0124101243614358,0.000368392004687079,0.0713149456148738,pLoF,3196885133,3,196885133,
TMCC3,ENSG00000057704,0.000747196239827663,0.0139197145430525,0.000429279848500164,0.0677141106011927,pLoF,12094571352,12,94571352,
SAYSD1,ENSG00000112167,0.000817894343750458,0.000764334481308637,0.00138794203920378,0.0410748891675744,pLoF,6039105368,6,39105368,
STARD8,ENSG00000130052,0.00093635939948844,0.2294652956805,0.000452820893732442,0.0305252847326059,pLoF,23068647785,X,68647785,
RAP1GAP,ENSG00000076864,0.0009467028436555,0.0123249424167319,0.00065979872465638,0.0561290176859767,pLoF,1021597598,1,21597598,
PTEN,ENSG00000171862,0.000975723384722627,0.00154281534499334,0.00139542862371445,0.119227134480209,pLoF,10087861863,10,87861863,
DLX2,ENSG00000115844,0.00103872964017249,0.00116260022440362,0.0017166858303207,0.124503676728135,pLoF,2172100439,2,172100439,
UXS1,ENSG00000115652,0.00110793399158293,0.000731359389731789,0.0105568661022409,0.0725484124096557,pLoF,2106093886,2,106093886,
MARVELD3,ENSG00000140832,0.00120766959660579,0.00486674507254936,0.00111886571895725,0.0566519413208634,pLoF,16071626149,16,71626149,
ANKRD2,ENSG00000165887,0.00128869647583774,0.000676557162496816,0.00822778480003028,0.0795299233448414,pLoF,10097567841,10,97567841,
IGFBPL1,ENSG00000137142,0.0012994562339419,0.00531079853390537,0.00114760052079643,0.0318361201260374,pLoF,9038411326,9,38411326,
IGSF22,ENSG00000179057,0.00131231536014453,0.00115355758052249,0.0151891616043374,0.0134575260614034,pLoF,11018700809,11,18700809,
TRAPPC3L,ENSG00000173626,0.00133125346985075,0.0174199160796953,0.00107848422822243,0.0448475386678841,pLoF,6116496817,6,116496817,
CRYGC,ENSG00000163254,0.00146477626912345,0.00357951077729435,0.00101737756309195,0.106747073810303,pLoF,2208123986,2,208123986,
NKX2-1,ENSG00000136352,0.00152872327637865,0.00100115111188059,0.00587231849426373,0.128325655002891,pLoF,14036513038,14,36513038,
ORC5,ENSG00000164815,0.00154723338698282,0.00877342106140055,0.00115569967257367,0.0476169061765714,pLoF,7104126805,7,104126805,
MAP3K1,ENSG00000095015,0.00157070640703527,0.0040382235089047,0.00218455910220627,0.0880303109079924,pLoF,5056815458,5,56815458,
TP53BP2,ENSG00000143514,0.00157255704431192,0.000762993234740494,0.0472758632526006,0.0628205606300959,pLoF,1223774896,1,223774896,
PNRC2,ENSG00000189266,0.00159860904185127,0.000877064253422599,0.0305003594804769,0.085058715940621,pLoF,1023961392,1,23961392,
CFAP298-TCP10L,ENSG00000265590,0.00165813068783682,0.0014432753001633,0.00426786900257237,0.0413082468283746,pLoF,21032576196,21,32576196,
SLC2A4,ENSG00000181856,0.00168165963290001,0.0176124572077208,0.000976426935539787,0.0660259086012639,pLoF,17007281847,17,7281847,
ANGPT2,ENSG00000091879,0.00179669781646885,0.00609062748019651,0.00146853937987157,0.0722089711696764,pLoF,8006499788,8,6499788,
BAIAP2L1,ENSG00000006453,0.00182958146857359,0.00164214410326702,0.00533322262209701,0.071941839680086,pLoF,7098291016,7,98291016,
NECTIN4,ENSG00000143217,0.00186474463602349,0.00884090764606538,0.00138922559847243,0.0399909092312777,pLoF,1161069445,1,161069445,
ZFAT,ENSG00000066827,0.00187707650337288,0.00402735617443173,0.00186531696015257,0.0475715442588373,pLoF,8134478341,8,134478341,
CFAP298,ENSG00000159079,0.00187816951369879,0.00213312028626222,0.0026670456546567,0.0408707240452835,pLoF,21032601853,21,32601853,
HTRA4,ENSG00000169495,0.0019794685480069,0.011121399327795,0.00180165128876553,0.0136855575074633,pLoF,8038969318,8,38969318,
TAAR6,ENSG00000146383,0.00203219481932659,0.0710510737189473,0.00107002909159171,0.0636577190067232,pLoF,6132570229,6,132570229,
SIAE,ENSG00000110013,0.00203546006032984,0.00202108926819156,0.00629850024602874,0.0564425641322432,pLoF,11124630366,11,124630366,
STPG4,ENSG00000239605,0.0020717024861,0.00384704748462616,0.00235404470892375,0.0458779311642984,pLoF,2047086904,2,47086904,
PRXL2A,ENSG00000122378,0.0020908036342826,0.206122066717992,0.00109718829890115,0.0250287301476446,pLoF,10080408951,10,80408951,
RAD51AP2,ENSG00000214842,0.00212627298242807,0.0361021352155966,0.00111257909828855,0.0142501531129276,pLoF,2017510754,2,17510754,
PCCA,ENSG00000175198,0.00216285226682145,0.241166141646548,0.00139770572134768,0.0195568492584377,pLoF,13100088993,13,100088993,
BTNL9,ENSG00000165810,0.00222065183879105,0.0911924551699583,0.0010965144384143,0.0308852172568007,pLoF,5181045459,5,181045459,
BEND4,ENSG00000188848,0.00227571896712575,0.0310978569359934,0.00125062103223572,0.0571777818427107,pLoF,4042117476,4,42117476,
PPP5C,ENSG00000011485,0.00228183447421015,0.00305267189464131,0.00311082450582667,0.107620271862356,pLoF,19046346962,19,46346962,
KIFAP3,ENSG00000075945,0.00248710447411182,0.013512245038902,0.00178998598946856,0.0693897312970143,pLoF,1169921630,1,169921630,
GK,ENSG00000198814,0.00248735193579286,0.00144376582044292,0.00686978778582881,0.153649551172754,pLoF,23030653504,X,30653504,
TMEM222,ENSG00000186501,0.00253908401868441,0.00507829585145858,0.00241977371319035,0.0845596407718742,pLoF,1027322074,1,27322074,
DLK1,ENSG00000185559,0.00256435755997986,0.0023841858221747,0.00493265598555737,0.113856790965266,pLoF,14100726969,14,100726969,
DONSON,ENSG00000159147,0.00256444344799855,0.00797898764774718,0.00277056464463232,0.0400374169383866,pLoF,21033572552,21,33572552,
ZIM3,ENSG00000141946,0.00259138285018279,0.0401951305292324,0.00172663951577734,0.104174251132916,pLoF,19057129099,19,57129099,
DAGLA,ENSG00000134780,0.0026463882214165,0.0387636679878449,0.00197429583821007,0.0768628268228813,pLoF,11061720071,11,61720071,
TDRD3,ENSG00000083544,0.0027092470222132,0.0018812708559548,0.0152998576628818,0.0651243648863685,pLoF,13060397324,13,60397324,
CD101,ENSG00000134256,0.00275165254190446,0.00429152458188531,0.00369951671937463,0.0285152092694479,pLoF,1117001812,1,117001812,
CORO2B,ENSG00000103647,0.00278466916141507,0.0262724030063898,0.00157759964095061,0.0874560221768932,pLoF,15068578955,15,68578955,
ADGRA3,ENSG00000152990,0.00278812016118035,0.00702414444436295,0.00411356114156392,0.0559059278306052,pLoF,4022387621,4,22387621,
C5orf34,ENSG00000172244,0.00281848112129568,0.140951204064623,0.00132441160928876,0.0168049480660839,pLoF,5043486877,5,43486877,
UGGT1,ENSG00000136731,0.00284980353673658,0.00723887002387658,0.00428569455476546,0.0486948852188816,pLoF,2128091259,2,128091259,
H2BC21,ENSG00000184678,0.00286092283871409,0.050039125860882,0.00205532648049944,0.097168420747606,pLoF,1149886114,1,149886114,
LY6G6F,ENSG00000204424,0.00292960003339893,0.00397147704397049,0.00231042900926959,0.0454195689929035,pLoF,6031701983,6,31701983,
COL11A1,ENSG00000060718,0.00294471295829879,0.0173657167057315,0.00200981652571541,0.0758858786832024,pLoF,1102877939,1,102877939,
CD2BP2,ENSG00000169217,0.00295515772487398,0.00807013798576239,0.00335710188068905,0.0592622605875688,pLoF,16030352961,16,30352961,
CPM,ENSG00000135678,0.00298419863124133,0.0223058906745459,0.00210168584054093,0.0626493017297573,pLoF,12068856345,12,68856345,
TMEM43,ENSG00000170876,0.00305936774224946,0.0665666250584149,0.00148605959151882,0.0372381622258873,pLoF,3014121766,3,14121766,
LY6G6F-LY6G6D,ENSG00000250641,0.00308261181123226,0.00441925863540771,0.00234076288042806,0.0446976545669626,pLoF,6031701983,6,31701983,
TRIM56,ENSG00000169871,0.00308380848143364,0.0183886595769889,0.00209442859244158,0.0758472798108542,pLoF,7101087239,7,101087239,
BPI,ENSG00000101425,0.00312488361286689,0.0713480476532353,0.00200186290627957,0.0336688025575719,pLoF,20038304100,20,38304100,
P2RY6,ENSG00000171631,0.00315334379085008,0.00822008964175525,0.00274648203653549,0.0617613488790911,pLoF,11073272269,11,73272269,
CDK11B,ENSG00000248333,0.0032796170766527,0.0972853375829346,0.00197482975145524,0.0325595610247816,pLoF,1001630587,1,1630587,
FGF5,ENSG00000138675,0.00332561469898762,0.0425773427566232,0.00203500858870975,0.0472131482982573,pLoF,4080266756,4,80266756,
SH3PXD2A,ENSG00000107957,0.00349951569748497,0.00697059353766649,0.00310971070917065,0.071057334915835,pLoF,10103589415,10,103589415,
PSMD5,ENSG00000095261,0.00352414363118059,0.101506056667284,0.00246616209383255,0.0296750272878382,pLoF,9120815609,9,120815609,
DNAJC6,ENSG00000116675,0.00352632405463993,0.0227883864213236,0.00210536460156097,0.0543664774505968,pLoF,1065309459,1,65309459,
ATMIN,ENSG00000166454,0.00357219845474566,0.0121039514416916,0.00337734568073933,0.0706452166051496,pLoF,16081032482,16,81032482,
SEC22A,ENSG00000121542,0.00358414533202434,0.00863602051418333,0.00336323084040024,0.0296523219108649,pLoF,3123209152,3,123209152,
EDN3,ENSG00000124205,0.00363719514441263,0.021930301204147,0.00292243678889603,0.12328392281363,pLoF,20059300727,20,59300727,
MYORG,ENSG00000164976,0.0036390537276827,0.0033794936877467,0.00852867328282825,0.0448653417874606,pLoF,9034370638,9,34370638,
UBR3,ENSG00000144357,0.003691416120713,0.0147489200057602,0.00332886204583982,0.0679546517251475,pLoF,2169824452,2,169824452,
KCNK10,ENSG00000100433,0.00370103898533969,0.108992247520212,0.00205341738425768,0.0379144274032128,pLoF,14088185409,14,88185409,
CSF3,ENSG00000108342,0.00378415452751157,0.04410898404118,0.00281406253738536,0.101317913028739,pLoF,17040015358,17,40015358,
HLA-E,ENSG00000204592,0.00378917152200764,0.00341716179231555,0.0083048120643423,0.0905898685924386,pLoF,6030486212,6,30486212,
LTC4S,ENSG00000213316,0.00382460438094456,0.00425338402401865,0.00362064529630168,0.015912247979606,pLoF,5179792121,5,179792121,
ACOXL,ENSG00000153093,0.00388406771915129,0.00229352977742525,0.0300410842067571,0.0406003041205948,pLoF,2110768318,2,110768318,
HCN3,ENSG00000143630,0.00411679885907335,0.418583921636934,0.00224853122491553,0.013743619649745,pLoF,1155277472,1,155277472,
LGALS3BP,ENSG00000108679,0.00416690686133592,0.00279133282972932,0.0619007178061983,0.0488067593279027,pLoF,17078971504,17,78971504,
MRPL19,ENSG00000115364,0.00417704665429863,0.00311981377077708,0.155302365635193,0.0421642697648793,pLoF,2075646731,2,75646731,
RBM34,ENSG00000188739,0.00427620990649347,0.0561178874696797,0.00206022001265327,0.0319192857088335,pLoF,1235128455,1,235128455,
ZDHHC24,ENSG00000174165,0.00430165008863048,0.00395879709633373,0.006980289063792,0.0486135963477386,pLoF,11066530780,11,66530780,
CYBC1,ENSG00000178927,0.00430170085275572,0.0318849977802337,0.00239446590486891,0.0694256265691923,pLoF,17082439350,17,82439350,
SLC5A11,ENSG00000158865,0.00437126621772077,0.00395868446649716,0.0199885346401496,0.019684045023276,pLoF,16024858541,16,24858541,
TAF2,ENSG00000064313,0.00441703270959515,0.0101574071158854,0.0058342864460581,0.0484685402816746,pLoF,8119731849,8,119731849,
NOL11,ENSG00000130935,0.00444884992864381,0.0228057075276676,0.00272602108453734,0.0458228282556479,pLoF,17067717827,17,67717827,
JPH2,ENSG00000149596,0.00447403310350325,0.0991338537163556,0.00276007418626012,0.0457012617878871,pLoF,20044114733,20,44114733,
CCDC34,ENSG00000109881,0.00451727886471109,0.00312192478600637,0.0181755440835735,0.0422616680012285,pLoF,11027338762,11,27338762,
HERC1,ENSG00000103657,0.00455154794465462,0.0154066480719202,0.00530655060913077,0.041876304063289,pLoF,15063609012,15,63609012,
HDAC5,ENSG00000108840,0.0045849180518851,0.0176424118045206,0.00397886497424449,0.0485187017230966,pLoF,17044074126,17,44074126,
RSRC1,ENSG00000174891,0.00458553873176482,0.00269989356910738,0.0217240878080998,0.0545681510887522,pLoF,3158105089,3,158105089,
CHURC1-FNTB,ENSG00000125954,0.00459083111894787,0.00357435385280036,0.0138394290702862,0.0796910361476187,pLoF,14064914230,14,64914230,
HDDC2,ENSG00000111906,0.00464944432589542,0.164181215783219,0.0027722687796452,0.0316084335135773,pLoF,6125276132,6,125276132,
OPN4,ENSG00000122375,0.00475120359110792,0.00589710201127691,0.00442044194660529,0.0146180066849005,pLoF,10086654659,10,86654659,
EBF4,ENSG00000088881,0.00477900469531967,0.00319825798218099,0.0151725927470151,0.0709793428750528,pLoF,20002693514,20,2693514,
AC004223.3,ENSG00000267618,0.00481141707303334,0.139572600899579,0.00262378906401817,0.025832822698525,pLoF,17035011894,17,35011894,
GPAM,ENSG00000119927,0.004821839999822,0.151570486832869,0.00233633223118301,0.0271603269063881,pLoF,10112148235,10,112148235,
DPM1,ENSG00000000419,0.00486473628745054,0.0166489482261907,0.00335946118105235,0.0534943682150488,pLoF,20050935125,20,50935125,
RIPOR1,ENSG00000039523,0.00488705959701252,0.0121719897730241,0.00564802068177372,0.0550360052143045,pLoF,16067529728,16,67529728,
ADAP2,ENSG00000184060,0.00498219574011516,0.00318410784000844,0.00766660227231597,-0.027818607415623,pLoF,17030921936,17,30921936,
PRM1,ENSG00000175646,0.00502045601004975,0.00627004415216892,0.00477668824739541,0.121781256448095,pLoF,16011275851,16,11275851,
CNBD2,ENSG00000149646,0.00512280451835578,0.0237987417160662,0.00351386180510604,0.0180340163503126,pLoF,20035968707,20,35968707,
VDAC3,ENSG00000078668,0.00513484410687914,0.00870364209045604,0.00450582462334015,0.111216700064545,pLoF,8042394150,8,42394150,
CES4A,ENSG00000172824,0.00520108276417441,0.0153173860823788,0.0037577121909308,0.0810553058594573,pLoF,16066988602,16,66988602,
BACH1,ENSG00000156273,0.00528466681017181,0.0115200331590429,0.00487670195238654,0.0560428678777851,pLoF,21029321238,21,29321238,
MATN1,ENSG00000162510,0.00529112996058823,0.324771027406381,0.00282868973006845,0.0237758389615922,pLoF,1030713496,1,30713496,
CDH9,ENSG00000113100,0.00537904244797716,0.0544211017303722,0.00322404341909632,0.0695579636544196,pLoF,5026881066,5,26881066,
ZC2HC1B,ENSG00000118491,0.00550364389106095,0.0143934680472981,0.00396559983342704,0.0551998192209036,pLoF,6143860352,6,143860352,
TMEM131L,ENSG00000121210,0.00579506941738028,0.0188476332882668,0.0050707472805035,0.0641546446461821,pLoF,4153466288,4,153466288,
COPG1,ENSG00000181789,0.00590559383543199,0.0192330503035287,0.00472068546160997,0.0581360475621173,pLoF,3129249606,3,129249606,
SNX11,ENSG00000002919,0.00593359304847685,0.102044447838859,0.00436286694106536,0.0401949482956667,pLoF,17048111010,17,48111010,
ZNF655,ENSG00000197343,0.00595413352968477,0.0229319741762866,0.0051521022085248,0.0509766351482243,pLoF,7099560447,7,99560447,
RAPGEF6,ENSG00000158987,0.0059866823017638,0.0330255519564233,0.00386110362906811,0.0450068098725071,pLoF,5131427201,5,131427201,
ANO8,ENSG00000074855,0.0060222651887758,0.00426855427033135,0.0261476602520979,0.0343012930509026,pLoF,19017319489,19,17319489,
AC008695.1,ENSG00000273217,0.00605438219007381,0.0335360618851686,0.0038837522191274,0.0448266627091675,pLoF,5131427201,5,131427201,
FADS1,ENSG00000149485,0.00609920483825221,0.0527505266169467,0.00460830209568996,0.0509038282357781,pLoF,11061795273,11,61795273,
RAD51D,ENSG00000185379,0.0061420269528234,0.113745135982111,0.00318206747056449,0.0235079866808436,pLoF,17035100897,17,35100897,
C12orf56,ENSG00000185306,0.00614717851193014,0.00627197699270476,0.00606383573090508,0.0177459783054391,pLoF,12064267143,12,64267143,
ZNF429,ENSG00000197013,0.00617660759080041,0.00484326127142953,0.027222696238546,0.0194845718984755,pLoF,19021505677,19,21505677,
HES2,ENSG00000069812,0.00623557090306459,0.0289135057045741,0.00480793242855149,0.114628133665862,pLoF,1006418769,1,6418769,
FLNC,ENSG00000128591,0.00623862062215252,0.0265647817528952,0.00483804746732019,0.0509072937477005,pLoF,7128830580,7,128830580,
ARHGAP27,ENSG00000159314,0.00623979573841749,0.0236064851601998,0.00456328930271166,0.0378001206515085,pLoF,17045395336,17,45395336,
PCBD2,ENSG00000132570,0.00634752181630704,0.0143114080101979,0.0046283129640099,0.0997684985691738,pLoF,5134905057,5,134905057,
ATG12,ENSG00000145782,0.00642249821284635,0.0145090864746995,0.00421833926921,0.0466392999932075,pLoF,5115831733,5,115831733,
ATR,ENSG00000175054,0.00645335253491386,0.225465892007697,0.00411479541729753,0.00992442835220752,pLoF,3142447780,3,142447780,
HAGHL,ENSG00000103253,0.00647188327527692,0.00382875253275572,0.0269073491424869,0.0708477129445402,pLoF,16000722267,16,722267,
TP53INP2,ENSG00000078804,0.00654844361279017,0.03057749434747,0.00393590907296082,0.0526487839858198,pLoF,20034708660,20,34708660,
CDKN2AIP,ENSG00000168564,0.00658116744092752,0.057761259707525,0.00367468620339473,0.055612793688666,pLoF,4183444699,4,183444699,
SPTAN1,ENSG00000197694,0.00660560870845961,0.0540633508587749,0.00380823863067836,0.0491702016756283,pLoF,9128566750,9,128566750,
KCP,ENSG00000135253,0.00666647489378103,0.00325793525655493,0.262537586960296,0.0154773765496203,pLoF,7128876928,7,128876928,
PIK3R5,ENSG00000141506,0.00677414456372949,0.00435100533940502,0.0773944230037342,0.0882098800395193,pLoF,17008880550,17,8880550,
MMP3,ENSG00000149968,0.00680983495687293,0.316955198379938,0.00379653364881061,0.0134938679904591,pLoF,11102836095,11,102836095,
TMEM14B,ENSG00000137210,0.00686360829845034,0.00418531152834301,0.0149857473702361,0.0887807013763906,pLoF,6010749166,6,10749166,
WSCD1,ENSG00000179314,0.00688023591610809,0.00384608991216162,0.0338047254851053,0.0461636114973629,pLoF,17006080568,17,6080568,
LGALS9,ENSG00000168961,0.00701813893429171,0.0224024186184232,0.00472628846142031,0.0378360802720169,pLoF,17027631141,17,27631141,
DUSP23,ENSG00000158716,0.00713300064413003,0.00615434855030794,0.00902803273304875,0.0837297215596381,pLoF,1159780974,1,159780974,
OR1E2,ENSG00000127780,0.00717258068743498,0.0148815114913832,0.00566536129806605,0.0418638120397558,pLoF,17003432784,17,3432784,
IL19,ENSG00000142224,0.00721092344309349,0.00738650246655725,0.0112136204140876,0.0803057902285839,pLoF,1206768621,1,206768621,
GPX6,ENSG00000198704,0.00725720726251677,0.0375453285581193,0.00446428460081849,0.0450028857233308,pLoF,6028504218,6,28504218,
PRSS45P,ENSG00000188086,0.00729556560256039,0.00485975749254342,0.013353859256976,0.0685358484442622,pLoF,3046742301,3,46742301,
RORA,ENSG00000069667,0.00730702444134856,0.00941132397688316,0.00641585122140775,0.0769721530021689,pLoF,15060497387,15,60497387,
LEFTY1,ENSG00000243709,0.00744748752169699,0.00577374878483417,0.0130663835562437,0.0610275259306334,pLoF,1225886550,1,225886550,
ABCB1,ENSG00000085563,0.00750203980980091,0.0598613333410227,0.00420310598860385,0.0425001240733952,pLoF,7087504135,7,87504135,
KCNN4,ENSG00000104783,0.00762000121388284,0.0195106904795013,0.00635121878619604,0.0562138086002909,pLoF,19043767425,19,43767425,
MRRF,ENSG00000148187,0.00765744331500007,0.00517288134651339,0.0480463070144536,0.0475909066329371,pLoF,9122261352,9,122261352,
HERC2,ENSG00000128731,0.00777049498536997,0.18800479810361,0.003913420845855,0.0285989009864777,pLoF,15028111678,15,28111678,
ZZEF1,ENSG00000074755,0.00789067516243647,0.0706169298723571,0.00440206049444702,0.0245925453169066,pLoF,17004006801,17,4006801,
RPP40,ENSG00000124787,0.00794801793462607,0.0108197308226261,0.00692487975382938,0.106770579088096,pLoF,6004995019,6,4995019,
CEACAM20,ENSG00000273777,0.00795015249341835,0.00548348360448592,0.0393224909032139,0.0353132797730755,pLoF,19044506155,19,44506155,
ERLIN1,ENSG00000107566,0.00795899815989332,0.0587541038176487,0.00429002455669825,0.0566732225587496,pLoF,10100152111,10,100152111,
HSDL1,ENSG00000103160,0.00806258728034637,0.00607541496845809,0.0191410631041364,0.0838070218316906,pLoF,16084124603,16,84124603,
TGFBRAP1,ENSG00000135966,0.00811775240401902,0.00512255220017144,0.0185328991253448,0.10149335085548,pLoF,2105267263,2,105267263,
ABRAXAS2,ENSG00000165660,0.0081667163568816,0.300869040152472,0.00422559246424115,0.0249199961430056,pLoF,10124801747,10,124801747,
AMPD1,ENSG00000116748,0.00820054723400043,0.00418966506578256,0.445875907170593,-0.0361520500501209,pLoF,1114673041,1,114673041,
APLP1,ENSG00000105290,0.00839416017848071,0.03370873447499,0.00512031488620379,0.0482195775807169,pLoF,19035864594,19,35864594,
TYW1,ENSG00000198874,0.00843798922842809,0.0206145259368821,0.00734519544479095,0.0645908881522795,pLoF,7066993161,7,66993161,
PLEKHO2,ENSG00000241839,0.00844551094736967,0.00523398575002765,0.027199847688351,0.0857820162748729,pLoF,15064841897,15,64841897,
GIPC1,ENSG00000123159,0.00849477870501092,0.0101075017187698,0.00926555936198381,0.0700595032592236,pLoF,19014472766,19,14472766,
ERAP2,ENSG00000164308,0.00862628213240324,0.0712722137583676,0.00569246729002137,-0.0100065846084858,pLoF,5096879630,5,96879630,
C1GALT1,ENSG00000106392,0.00866399343957658,0.0080245224343497,0.010796641606776,0.11381781232081,pLoF,7007182720,7,7182720,
FAF2,ENSG00000113194,0.00866947770812798,0.00643158023162316,0.0146333785979562,0.108218256754817,pLoF,5176448315,5,176448315,
RDX,ENSG00000137710,0.0087021514013631,0.0316555753040506,0.00620890113413219,0.0456299054989997,pLoF,11110231786,11,110231786,
SECISBP2,ENSG00000187742,0.00874900226931086,0.0154618427787947,0.0136752215966345,0.033186879578755,pLoF,9089315106,9,89315106,
PPP1R14A,ENSG00000167641,0.0087645369834084,0.080971546339291,0.00461657907410418,0.041410162981688,pLoF,19038251230,19,38251230,
GNL3,ENSG00000163938,0.00883532243224172,0.00767225711101904,0.0247188585629949,0.0353618447892152,pLoF,3052681652,3,52681652,
ARL3,ENSG00000138175,0.00889041087004072,0.364584907057274,0.00503113819826195,0.0178416569760568,pLoF,10102676819,10,102676819,
RMND1,ENSG00000155906,0.00889107569703462,0.0693440238167691,0.00484266320059246,0.0252399012987386,pLoF,6151405165,6,151405165,
CLUAP1,ENSG00000103351,0.00891572201082169,0.0600995157652048,0.00500317876575274,0.0324634429867458,pLoF,16003500982,16,3500982,
RCC1,ENSG00000180198,0.00895916980177125,0.248580193258792,0.00608754743283146,0.0212816737713699,pLoF,1028529812,1,28529812,
ZNF451,ENSG00000112200,0.0089835546775181,0.127022807483456,0.00451955264431203,0.0223193995816823,pLoF,6057090097,6,57090097,
GABPB2,ENSG00000143458,0.00901062983948031,0.0180042362934193,0.00693156095024616,0.0535782752915081,pLoF,1151067155,1,151067155,
HIP1,ENSG00000127946,0.00901826132581851,0.0173978160333804,0.0103364242806757,0.0580211739467683,pLoF,7075538118,7,75538118,
GFRA1,ENSG00000151892,0.00902313647228614,0.0346864687557333,0.0057800384247193,0.0799184479644187,pLoF,10116064336,10,116064336,
IGFBP3,ENSG00000146674,0.00905400873686113,0.0247690799735483,0.00795797486826366,0.0618044390781992,pLoF,7045914723,7,45914723,
FMR1,ENSG00000102081,0.00906684555901738,0.0339154951217633,0.00754737601065758,0.0515039215173591,pLoF,23147912110,X,147912110,
BEND5,ENSG00000162373,0.00907995050412935,0.0081752885231261,0.0116043586375989,0.113960777948946,pLoF,1048727809,1,48727809,
FDPS,ENSG00000160752,0.00911921507495628,0.226035381551195,0.00471433397577126,0.0379395504888137,pLoF,1155308485,1,155308485,
WBP2,ENSG00000132471,0.00920525678220996,0.0115038141876741,0.0097525609534117,0.0848138143049339,pLoF,17075840723,17,75840723,
C19orf73,ENSG00000221916,0.00932935818373615,0.00861075717939719,0.0177716751489625,0.0499983126955537,pLoF,19049114322,19,49114322,
LILRB2,ENSG00000131042,0.00934901660047038,0.286890527854761,0.00491030603640974,0.016450439022107,pLoF,19054274521,19,54274521,
LRRC27,ENSG00000148814,0.00939984667492888,0.048718980667715,0.0056390085666852,0.0205381170617299,pLoF,10132331345,10,132331345,
ZFAND2B,ENSG00000158552,0.00948871647964256,0.219294040873971,0.00472349815412554,0.0243213493460837,pLoF,2219206891,2,219206891,
