ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000178104	PDE4DIP	-0.0205566869198942	-1.88586204140243	-0.699654486241924	-2.32090323021608	1.01554592687965	0.371881626911313	-0.354389848330586	-0.187403629484933	-0.718153803492876	-0.378939456042082	-0.458767493264297	1.60887845755392	-0.801042812172433	-0.924560916549645	0.235827460885811	2.46382063226667	0.712440410714863	-1.3188567814991	-1.60994704010449	0.616162072429449	-0.859816869087615	-0.44897525834774	0.153571373174044	-0.124750518716716	-0.834185725593323	-0.55701018284778	-1.39523466278912	-0.550737803801498	-0.458496415263379	-0.577763502488286
ENSG00000118298	CA14	-0.913359083155522	-0.828436114820335	-0.334189606954165	-0.962396056589655	-0.903801413051196	1.45483094964675	-0.709060102727131	-0.799037475480167	0.779820006304664	-0.211963587743542	0.607667550110689	0.941778854798889	-0.844186373573277	0.203918829417515	-0.63916037909013	0.295690865596554	0.326365553927775	0.268593694561118	-1.01597685235823	-0.243267616334312	0.480603304845651	-0.76335875449888	0.0277276796395796	-0.203760812772741	-0.942041797741979	-0.168439361932279	-0.363094391786658	-0.390644755017117	-0.746137499952018	-0.725864809051184
ENSG00000160716	CHRNB2	-0.633804095861446	-0.355688129880279	-0.641105976565301	-0.587964265752371	-0.655559980820725	2.48320597931813	-0.328756882529516	-0.614890622088053	-0.20552437233053	-0.475762659597114	-0.59048803270968	-0.676691982300518	-0.586475357603872	-0.653013586958398	-0.607480767779059	-0.678126004708307	-0.579192128997283	-0.522765603948689	-0.367652625254836	2.16149175057899	-0.578894970175277	-0.60539991437948	-0.4348372094463	-0.355416732186605	-0.598863603678762	-0.371321227935285	0.833814566949876	-0.586556329600121	-0.560819158001223	-0.535822514860022
ENSG00000143627	PKLR	-0.293448899569775	-0.328476956286686	-0.351711411603462	0.0581353694302633	-0.313456408188688	0.164314265130546	-0.304712692971684	-0.347020349530301	-0.0536097577931337	-0.303863043888355	-0.306843159947481	-0.357367873194125	2.6101967680563	4.2960495797393	-0.243011418022599	-0.358709003011111	0.0343280179436107	-0.316194884288046	-0.355435102454771	-0.302914910403347	-0.290908140683612	-0.328987943246516	0.286100454097297	1.84588008558773	-0.155804143755863	-0.329433849860998	1.28833813904037	-0.28403786810521	-0.302564980487936	-0.270498526606817
ENSG00000007933	FMO3	2.08879582071332	0.646275530846833	-0.95125636959686	-1.6868338343646	0.740451236602137	-1.21125785098814	1.01605018896719	-0.785445112362232	-0.906352319177971	0.424380309281324	1.78191787824316	-0.482878695283811	0.93801903541077	3.64051531749431	2.58720983347219	-0.319000561007654	0.589722130224343	-1.4598746149603	-0.729443335107054	0.585230824451782	-0.727639773965244	0.45819931178026	-0.0193913526437207	-0.209125545739767	-1.48421978793208	-0.329717160168587	-0.974412176022746	0.270440378707592	-0.358130059514421	-0.869655270484274
ENSG00000162877	PM20D1	-0.0404341614088076	-0.459773315785687	0.634857890873485	-0.449047394212544	-0.211016992291025	-0.520472683801595	-0.0695849784630608	-0.226193680652242	-0.364853166142261	-0.409064520615214	-0.139716747711457	-0.103227079194943	0.53321093184482	-0.579562027919547	-0.144952573660595	-0.590765205038113	0.841292974726273	0.324309539853424	3.9966030841158	-0.168396727431469	-0.369394147476877	-0.434007777670572	1.00068480249983	0.066226018973495	0.377023222121186	1.0476392080979	-0.186103489963209	0.0508439383011606	-0.208171780805666	-0.232578190380168
ENSG00000092969	TGFB2	-0.124040297929703	-1.06312346289475	0.385229193199918	-1.911723512427	1.21422640661039	0.229343182866104	0.418933549097121	1.71291114533915	0.0484899410071293	-0.360058139115003	0.649461573962948	-0.62803255034836	-1.0035432240518	-1.62168526265269	1.20532694029959	-0.16105675702384	0.685345689270452	1.06154749143566	-0.806814477661924	0.174894416666415	1.50626568558412	1.79021472821067	-0.212108369612501	-0.898948431220169	-0.763503320341266	-0.432098628826723	-0.39418008405118	0.486621939685734	0.971403862481905	1.05102082628518
ENSG00000143512	HHIPL2	-0.104735374574207	-0.116834292221274	-0.012570700316536	-0.291251145209521	-0.00062149441752155	-0.224733685103743	-0.0924146399780561	0.213194482747666	-0.183121752344971	-0.217413598126561	-0.0740042287742159	-0.243424209560441	-0.281147173445164	-0.227751726154498	-0.0344498344906788	-0.335762198665304	-0.0492649346304647	0.253946147304074	-0.245791954994778	0.246570280432375	0.610547425337899	0.744346527321735	-0.106680745812134	-0.122788977177524	-0.0159809780355526	-0.214820566548837	3.34926054367674	1.29364523562882	-0.00418997552104297	0.39906320247431
ENSG00000179456	ZBTB18	-0.100184978462663	-1.05951710240391	0.208230969969012	-0.0914576762421025	-0.307296147695372	0.930791467363979	0.0245521056947685	-0.369774995565779	-0.196796859517442	-0.410893038598	-0.208308391556074	-1.03134903330187	-0.851579238166827	-0.360960429181992	0.137734961700132	0.953943368241894	-0.138616821682503	-0.187037352313392	-0.0199726089757827	-0.786178491060576	-0.0947614859603593	-0.588423411081286	-0.441777796729027	0.478858136036177	0.953642421858804	-0.132584430639059	1.19284831451811	0.0176873500758405	0.0354475500219593	-0.53002584452638
ENSG00000035115	SH3YL1	-0.443594517088111	0.673823011815014	0.433149820530528	-1.66524013332215	-0.123118982549519	-0.0802427235840736	0.237352094458939	0.580653712215482	-0.0696563385881266	-0.0556660295007367	0.407474950153744	-1.19936882670046	0.856607736256598	-1.52971347396753	0.522403970149602	-1.36365140310508	0.177727245512018	1.33850517559053	1.07635339863636	1.19768876039858	0.716755355056909	1.05204502353085	0.82720877835835	0.244419253317182	0.0479104312442418	0.909968413408787	0.724665319232679	1.00540979928507	0.540282852372214	0.747377073950028
ENSG00000115129	TP53I3	0.614330387696913	0.646241639056439	0.436022054448184	-0.294200405751215	0.113487263000472	-1.82334113005314	0.57779049013569	0.979224996556276	0.866949869614304	0.725826509512349	0.404867037001555	-0.999175523378932	1.03312680601141	-0.884763396688301	1.45961044446651	-1.94274634621262	1.66355907803564	-0.198125228600857	0.179333488296518	0.0575685911811464	0.53814342298593	0.865905053303686	0.0372045221505913	1.37640538922873	0.0870768851668047	0.357016913250071	1.89016319074826	1.32322224837847	0.621275392236194	1.58191612944611
ENSG00000119772	DNMT3A	-0.145698541457396	0.378712725589009	0.252086694157274	-0.306756687985483	0.139321291528685	-0.0130855567639959	0.00528993149112451	0.723674294728173	0.470919810836814	0.119890311494751	0.696949568572665	-0.997818218666841	-0.598213683077812	-1.33562075059848	0.347860568993404	-0.13423856553222	0.382135525528605	1.2629823550798	-0.550334706107929	1.29705888912286	0.373850076506979	-0.0226436579793434	-0.529127199991277	0.362602962419772	0.841176156022609	0.103838387921289	0.31180960707393	0.647977118744442	0.89327628083862	0.0824530061736238
ENSG00000138074	SLC5A6	0.731563223697809	-0.225310791093634	0.318763097349155	-1.27944221845182	-0.131855265103011	-0.105133728783199	1.02558887526306	0.663464985366779	0.0170784336564566	-0.0729677072516537	0.798884421750927	-1.30938957867859	-0.706239134797102	0.913939410821298	0.0762637198762641	-0.337314321239917	0.500289620840065	0.669090231667125	-0.943730823896982	0.26422715477601	0.555440620048309	0.180217967265919	0.128950141908372	0.437231808186928	0.332715698442979	-0.201743346387937	1.43840583888318	0.350079076914015	1.01927075339995	0.314556077891882
ENSG00000115306	SPTBN1	0.263407281991743	0.248691711940973	0.261122324359417	-2.52485611283714	0.260436773547134	0.251849881111406	0.261600401849067	0.221834578598737	0.242327686994687	0.0757763383227374	0.263870681400192	0.129849987395473	-0.0842745122431386	-0.486011372686086	0.263870681400192	-0.536373876493483	0.263870681400192	0.263870681400192	-0.924758197083889	0.201974690010703	0.222563392071663	0.12368679313741	0.233849072882352	0.181473524956424	0.144051359748099	0.103596084106827	0.00974148924976673	0.262651603069797	0.262704096655424	0.154378619168105
ENSG00000115145	STAM2	0.260182444251051	0.105868945342001	0.583435749654999	-0.940699658127858	0.667669772932432	-0.58193281164475	0.377302338935568	0.759972846939997	0.15690950451642	0.130712010796141	0.78866512407504	-0.895988378914976	-0.464947108021595	-0.973695076007028	0.374877741357729	-0.934939366807927	0.627465490290855	0.678905080528336	-0.652121771782411	0.419549524996655	0.546443656431673	0.39394731464762	0.371723626342357	0.127085985539971	0.0149827507522065	0.0716373904557822	0.888668225772821	0.573658605846533	0.760098015888958	0.553309480880342
ENSG00000123607	TTC21B	0.315944737061346	-0.544812333891185	0.323358599329108	-1.46291949827311	0.380486895235196	-0.381536722045109	0.473139342027186	1.00420689125194	0.11255571373491	-0.0826549432678875	1.09157177620141	-0.769429231662419	-0.629665044302852	-1.19306935030882	0.471681955802224	-0.0674765618853606	1.3920284054906	1.04212518879794	-0.853822963964446	0.37542965840427	0.550423781118421	0.0297041761041454	0.321411256372072	0.00828970026109193	0.0651751430916495	-0.265071191683668	0.262481686119326	0.464774238805348	0.992886667577845	0.705130577616
ENSG00000144306	SCRN3	-0.0627642686120096	0.325946749694577	0.272214790628557	-1.39493507791804	0.198082676084065	0.275374457303692	-0.0378253440259475	0.075844375454592	0.0248119632339176	0.163533896998803	-0.00778181307450835	-0.494947693202253	-0.700396058140152	-0.561341486730838	-0.120285345565242	0.181325647334067	0.331541428377647	0.054578560712871	-0.810377352041868	0.696982976377037	0.290939023064894	-0.000582358069410975	0.092473393296691	-0.0644174587035416	-0.162868169267258	-0.237192030172575	0.0469999099991365	0.419610711189624	0.0693226219631594	0.256211093799047
ENSG00000242366	UGT1A1	-0.111847503640326	-0.091394381972515	1.72715757405618	-0.104311654096131	-0.110025718268724	-0.113400493566224	-0.101068252481699	-0.087049491653483	1.08808355304036	0.192560968001051	-0.0631228446098959	-0.113144783772503	-0.0451852084297923	-0.0924920914607305	-0.107321715883743	-0.110503448922273	-0.109995042083481	-0.105622406875516	-0.110495725217783	-0.107117392174046	0.104279900560795	0.158140720807125	-0.0977335573499585	1.43385854291764	-0.105495776724845	-0.100751549547264	-0.0819255290747197	-0.0994180855828651	-0.0889493583044225	0.263449722332591
ENSG00000242515	UGT1A10	-0.259668683520314	-0.254365976278047	0.428654191047496	-0.242221089621023	-0.257460086487183	-0.265890974437155	-0.243785568493475	-0.225033229755696	1.59304359238222	0.849483643432807	-0.113046450948713	-0.263593905993063	-0.203797162167352	-0.215576306146443	-0.242484781127118	-0.26138188638977	-0.250483846113899	-0.247365416443327	-0.252027588718976	-0.243805057703178	-0.114188899911138	0.130275062796726	-0.122512921310147	2.90509140034211	-0.24374370551186	0.855634544423925	-0.193079683274173	-0.245455993638411	-0.237297327296706	-0.0975680264247914
ENSG00000241119	UGT1A9	-0.101437877989879	-0.0983924831609584	0.336813331143314	-0.0933216993789842	-0.111234482790885	-0.114244968581455	-0.0940731858489995	-0.0987719683554411	0.301413284131778	0.00551596839693395	-0.0986108768203187	-0.111785634609626	4.55716854459445	3.28191973156636	-0.098232986325344	-0.112632641360949	-0.108258207761423	-0.10908997387501	-0.108778384782467	-0.108180173799392	-0.0417845593106317	-0.0714102441089586	-0.0934233778867252	0.327386905813799	-0.0884471900155276	-0.0305981600088992	-0.0762268863282238	-0.0934831600215373	-0.0997606912253581	-0.0360804448604279
ENSG00000244122	UGT1A7	-0.193695497198866	0.184509746065706	0.336789133505103	-0.223875958143714	-0.221697145300073	-0.226748301492451	-0.215889488616718	-0.0493302521262012	-0.0890141376036623	1.32493713627815	-0.221552287553641	-0.226385224993412	0.067500631137074	-0.0945749726847859	-0.17529414703279	-0.224315681255513	-0.222724322662827	-0.221489502788274	-0.223475890339486	-0.211537046418063	-0.0848334541317596	0.406757398298917	0.277526857825157	-0.0644911707715094	-0.218879354086561	-0.120088467026943	-0.20596545297786	-0.216402922344378	-0.218864372737115	0.952042123796083
ENSG00000167165	UGT1A6	-0.22772049889593	-0.226472488034245	1.60584283298731	-0.227320525156503	-0.230384273681974	-0.233452599781411	-0.227723351964075	-0.0739258553222978	-0.0729955830724532	0.280830475546632	-0.213258225376005	-0.232834240336885	1.52935618660812	1.79646643930461	-0.122261398716146	-0.231866045364655	-0.232078639621687	-0.232863307401669	-0.222226679867561	-0.228451880732717	0.00480485949405738	0.136298871960735	0.489983320006349	0.27525147397221	-0.220184933751727	0.985081757770727	0.677911100014962	-0.200910177420693	-0.227815846203438	0.569075146174883
ENSG00000240224	UGT1A5	-0.0301857842548353	-0.0295664011428254	0.148129559512304	-0.0314318933729756	-0.0308831421357237	-0.0321512256880733	-0.0305382774827405	-0.0167503026843698	0.0153307346002907	0.0120536846279328	-0.0115520585092456	-0.0319259050187321	0.0383864826565266	0.0481875643413652	-0.0191341214542394	-0.0309421714248606	-0.0312090239103133	-0.0254336069095811	-0.0306414207611866	-0.0321115394066426	-0.00893248959582984	-0.000932917990594062	0.0688292232537771	0.886324482621642	-0.0287484524281427	0.00252911158914386	0.00724042987846742	-0.0223878049138912	-0.028430397574966	0.0486067803716397
ENSG00000244474	UGT1A4	-0.0893565620957552	-0.0954570248310775	0.267320063908605	-0.0854219504552587	-0.101939309036393	-0.105671427366978	-0.101810409069425	-0.0278849482764921	-0.0422460867781101	-0.0313575878522701	-0.0696507388330968	-0.104056248610026	0.01778789515824	4.56253036422379	-0.0814502520540039	-0.103116706139329	-0.101682342709674	-0.0980223208450158	-0.101515619122559	-0.0995728816264149	-0.0504616110704956	-0.0561743890117082	0.0510975544575147	0.564379584787419	-0.0823464923177265	-0.0439568967707638	0.018816378773062	-0.0899397167852704	-0.0983460147580096	0.00754136900276328
ENSG00000243135	UGT1A3	-0.0387640811630412	-0.0402218206470401	0.109883984009013	-0.0371704739518882	-0.0400446123037996	-0.040651707652019	-0.0392149937463821	0.0216882029157478	-0.00849942291894704	-0.00438081156101203	-0.0102852950399536	-0.0409811555011475	0.0626384143939493	1.69768355855236	-0.033972222638174	-0.0399307056046498	-0.0402480300668818	-0.0393574515660683	-0.0397249632327782	-0.0411206749981918	-0.0113566108663543	-0.0236565100912269	0.012928084683469	0.331957476819316	-0.0364286389483293	-0.0108185115039195	-0.00856210188064815	-0.0382850283280949	-0.0369569318101559	0.0148608030887092
ENSG00000241635	UGT1A8	-0.317132538152884	-0.286266579000546	1.49159176983522	-0.317790476245588	-0.331218440663317	-0.337651862936466	-0.321564082894457	-0.175767362594116	0.325054402134404	0.556071040240445	-0.307479525733183	-0.336259904728051	1.36053739200662	4.12814871606871	-0.186212959663033	-0.337036097878809	-0.330628431802668	-0.327686578866174	-0.330706777533246	-0.328576786428643	0.028091376468935	0.221935814789873	0.414361048769815	1.53024203855925	-0.311447698146224	0.60700432769857	0.140017373510523	-0.164368543846856	-0.318820804070104	0.706934910432697
ENSG00000130147	SH3BP4	0.551459095801961	-0.126023632086643	-0.0783129608464846	-3.27237969427273	0.662361277091564	-0.916670944048096	0.956218337949828	0.0751144835905928	0.0720942930478792	0.227706912336999	0.684584885428509	-0.955359376244613	0.229804041964586	-0.1042408039644	0.812373490697365	-1.0312227838337	0.251293667975898	1.17404306679754	1.01039024860772	-0.666813123440416	1.17413025330534	1.88822399485984	1.21129951473912	-0.0306558988493578	-0.506973399178505	0.825887968675942	0.564863671893877	0.763354869593887	0.788300093227867	0.147792168964018
ENSG00000008300	CELSR3	-0.536583922183314	-0.400037052536538	-0.540787466457615	-0.66337304228538	-0.195749420820121	1.70187621938309	-0.37220600420586	-0.318370188363963	-0.39301496504757	-0.704594964587334	-0.321180009580155	-1.09658055796625	-0.837030908808442	-0.999375228481619	-0.239984587373015	-1.10610808618954	0.0275900830810869	-0.159419110186787	-0.631580624249264	3.53207721132628	-0.361262038652566	-0.694967424670118	-0.122623882975052	0.0782081110297414	-0.0262561704758715	-0.323065255990794	2.24640227774644	-0.111614275703052	-0.0677852363617274	-0.392807445887915
ENSG00000114302	PRKAR2A	0.279023544493343	0.34093196456223	0.369517906516648	-0.990779583508147	0.781191473520268	-1.14421652364558	0.196033534575926	0.279205417939555	0.280465815239728	0.359633809025246	0.528059511574228	-0.682748302093079	-0.719584126826606	-0.769837717984683	0.189938518944383	1.33305711070294	0.4399010717399	0.266334223785808	-1.11706151332043	-0.187481674227334	0.191737963212828	-0.00658322071000706	0.419760923660056	0.00227442896208722	-0.452110241793581	-0.145980761735694	1.28307104608178	0.239844061052878	0.40139989351109	0.349001264168149
ENSG00000177352	CCDC71	0.454902595731003	0.451231037106689	0.675279548679831	-0.364779584542944	0.265769387502232	-1.33072279541471	0.774156891196216	0.999495780001524	-0.0501197551559617	0.326584595984787	1.086044009657	-0.997262775248346	-0.530579363872203	-0.769634891389689	0.305100720428837	-0.422188432999639	0.89883232723033	1.00830996701019	-1.13626160441478	0.271926242974697	0.602328658137947	0.329864512907332	0.696104128885024	0.18997728887604	0.553692684972304	-0.149861781064105	0.899049352149877	1.02317697774326	1.007920811599	0.60042898346698
ENSG00000114861	FOXP1	0.463144114528963	-1.54568485442523	0.998334695300502	-0.944892669736085	1.38448581765066	-0.909441383013489	0.467138017092976	0.2829211995682	0.953033055740057	1.025228154441	0.516700632686349	-1.09527428344089	-1.26087795995842	-1.19317991110322	0.947374245825579	-1.4475038180469	0.441480900620689	1.18287408619959	-1.06926032599898	-0.0649727772705222	0.942414539446861	0.540283750092766	-0.199071288218018	0.392343839770443	-0.0132115330745518	0.327396807118602	-0.400844454873785	0.668176615372087	0.748915201121571	0.530458409327924
ENSG00000114771	AADAC	1.52708472661928	4.59165086993487	-0.0636411108839003	-0.896428148984075	-0.813964571198577	-0.974481681162853	1.2872870552036	-0.77666268572812	-0.770168197498053	-0.494504366301421	-0.23217534215741	-0.729236929331316	-0.977722086341218	4.55682054179518	0.674780806162561	-0.989696784375744	-0.910772298275072	-0.69109451702632	3.09647543739008	-0.83177435004454	-0.827244447817422	-0.133795341248367	1.15554441080003	2.38656548583974	-0.885074448654038	1.89533540449436	-0.343099328997692	-0.400295704731822	-0.827027549881056	-0.426271345560808
ENSG00000178053	MLF1	-0.0975456839737585	-0.686199725265962	-0.162275189016254	-2.37237087829145	0.0426825465201173	0.437165857962205	0.0271255496557083	0.0524393432376605	-0.125411711247441	-0.305371195973279	0.95642954471484	1.92465650046653	-0.174728934568684	-2.45598328176366	0.452491945556017	0.656178870162537	0.735655919901623	0.675285849104055	-1.62811431534072	1.2197867181561	-0.57388440049678	-0.835165167027272	-0.309330317753554	-1.00733873040421	-1.61886165332529	-0.818311288957375	2.93507020716269	0.346971521614644	0.361420630934782	-0.551351044196335
ENSG00000181092	ADIPOQ	4.16976825620829	-0.121135772226406	0.147605699041356	-1.20021195583028	0.0926540758722154	-1.29342675978617	3.67333456020293	-1.29889067974325	-0.00268695689286845	-0.76994171426427	-1.20324605875929	-0.294940024071191	-1.2574475365966	-1.31202370818987	-1.16226698607903	-0.249336396310576	2.44116120635684	-1.20086202307597	-0.525271151802945	-1.16976172380142	-1.15889263287474	1.89511366106897	0.29444792915336	0.309543841135102	-1.27244339325873	-0.347092347336685	-0.854106298909116	0.0649148828391359	-1.20365872918118	-0.784027583462017
ENSG00000174004	NRROS	1.39551401677399	-0.248062937945557	0.864581701136115	1.92887086914829	-0.0237045827103581	-1.03699644106726	0.936390212266619	0.368183661092938	0.0134947102347379	0.217961841103848	0.546825822928373	-0.888697730831486	-0.535615325955848	-1.17042323234305	1.71703738876468	-1.36289700954448	0.967415086276755	-0.571008119650753	-1.50799073310097	-0.601214816995476	-0.0382675694993088	-0.0820074474801093	-0.443443705536445	0.800901199157806	2.53763590044644	-0.42860664549026	-0.228281507863247	0.180278372819189	0.727744860272744	0.0300364798134015
ENSG00000074966	TXK	0.079795816837401	0.0573973224271404	0.33502230957953	1.41771120699722	-0.213808078450243	-0.75129991598719	-0.0611232135933527	-0.00759425784692959	-0.0773562468957841	-0.114019006693646	0.738462110268032	-0.574575462809824	0.051224243968618	0.0806977883081755	1.37546343416548	-0.669878413417464	-0.276770790725533	-0.502135227632372	-0.488421534756253	0.199631416216029	-0.0819751052870095	0.14685416808162	0.0774084866632972	1.74140345133215	2.73565840455111	-0.232519708040971	0.719425817558676	0.523982225760833	-0.232879429520915	0.308866159311755
ENSG00000197888	UGT2B17	-0.277099982058329	-0.274997775631417	-0.212759659832816	0.56059766153477	-0.277803425934952	-0.273737231256884	-0.116924783544531	0.0890823726603978	2.20425473876597	-0.235771920860845	0.0373954936333637	-0.307010818462226	-0.25624013972374	2.30979627480644	-0.165173061092928	-0.302191055737006	-0.2730253664225	-0.227912410721142	-0.0219204621727552	-0.250090225784727	-0.164115173082303	0.0191781325625736	-0.283640065587869	3.96733696745658	0.443617493865021	0.0137763155131035	-0.12965862591246	-0.229620832757471	-0.206596664410142	-0.183722003410101
ENSG00000196620	UGT2B15	-0.327258501650023	-0.335802581513685	0.0592872520814065	0.0313359503075401	-0.333985793821913	-0.34634873437686	-0.0103046872851948	-0.300383400191409	1.24665939448031	-0.310546514274881	-0.152918859445056	-0.345046541556906	-0.329031134007503	4.77451214546721	-0.297546795345029	-0.348021949011962	-0.335986543034426	-0.332715727250611	2.46806468540707	-0.330771388153749	-0.161299100256213	-0.165892334680201	-0.329159498203826	2.48910693465414	-0.235486020180616	2.69694790555136	0.392391165450405	-0.326425519580449	-0.31800136767277	-0.301689580396213
ENSG00000109181	UGT2B10	-0.0963628303442278	-0.102593182996893	-0.107319816753742	0.0245461103286385	-0.0997875642830908	-0.111663792826793	-0.0945447129765809	-0.091236831628052	0.0159691411207119	-0.101216379908678	-0.0678777974641984	-0.107734928730205	-0.0653483433135669	5.08226453646397	-0.0727337990799102	-0.111033447051729	-0.108828826721662	-0.102492500458166	-0.101253116242524	-0.0985295354061739	-0.10136992781207	-0.103656768274655	-0.103344754669159	-0.0621782784222816	-0.0791247581460737	-0.102786065734815	0.958374191920374	-0.0959811267148323	-0.0915822446797727	-0.104450886756452
