ensg	symbol	8_pcw	9_pcw	12_pcw	13_pcw	16_pcw	17_pcw	19_pcw	21_pcw	24_pcw	26_pcw	37_pcw	4_mos	10_mos	1_yrs	2_yrs	3_yrs	4_yrs	8_yrs	11_yrs	13_yrs	15_yrs	18_yrs	19_yrs	21_yrs	23_yrs	30_yrs	36_yrs	37_yrs	40_yrs
ENSG00000050438	SLC4A8	2.29845175831796	2.90213086605668	2.3348103746025	2.42836462988261	2.19344837660645	1.75237351842547	1.11250731179037	1.97886697889492	1.72949912065274	1.72384186770105	0.937356843001501	1.75269488053929	2.04669159950754	2.89251668268846	1.01652077536534	1.44445031354772	1.29717231966733	2.04495294195825	2.12438934575081	2.18289547316104	2.65959585897849	1.34120972296399	2.62848839832325	2.81750334843652	2.24680215745861	2.36340044227664	2.66082175116253	2.56714014452086	1.83219517322261
ENSG00000074966	TXK	0.00891077937790269	0.017765649043789	0.00988848439287841	0.0130774962801417	0.0648741492394349	0.103542819585204	0.0769387820423942	0.094500105039403	0.0393134394762291	0.027630646380829	0.0663393142659275	0.0496414497179253	0.0474580087078508	0.0828596073103997	0.065880245130534	0.0337354526006879	0.0361040391737369	0.0666019163236614	0.0288029484461729	0.0501635547576727	0.0546272661762747	0.0465141662689387	0.0324077830306571	0.0422171976381795	0.0595525654873466	0.0237410040202098	0.0815908311584542	0.150914052028449	0.054361743354019
ENSG00000075461	CACNG4	5.60747016733016	5.6724253419715	5.57069601618623	5.52093727155068	5.64558964407304	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.25672536882531	5.55138034366948	5.17619440859852	3.09493651446939	4.40538191184435	4.09329071631469	5.00985106149072	4.07644633330533	3.76901219035647	2.98542430031076	4.13411560934229	3.33916308570938	3.99387249467443	3.62400977083052	3.49213057755505	3.78216002314124	3.29893688684467	3.21260028417644	3.39972287193256	2.66535241366271
ENSG00000076555	ACACB	0.48078048138418	0.991462785831755	0.271064213642401	0.383992447204693	0.538026122269588	0.534057867013667	0.416817310512767	0.503270156981576	0.330046452136776	1.41856508098719	1.17276325964796	0.978307865079239	0.496189020110599	0.664686972341266	1.73511292955809	1.53778429551103	0.574724543819392	0.864675803287398	0.574753505300424	1.57308394334903	0.703632280596014	1.67821338269763	1.0114902830212	0.692739295391178	1.62817425701976	0.837145883946364	1.32735821263409	1.27847816358429	0.788061798620569
ENSG00000078269	SYNJ2	0.2962755064784	0.38897019138267	1.08687792668672	0.899164331242447	0.915555310097814	1.33087250327578	0.891980148165329	2.08055725975019	1.48325548351242	1.99432356061429	1.11670441206024	1.5005991961434	1.62721424719589	2.68518330004066	1.89521844730055	2.24727150886107	1.87478220072487	2.55639701315056	2.89936339595165	3.24380123443415	3.48222679746723	2.87906903341081	3.57125535345284	3.8485279033207	3.95503556858151	3.24483306817564	3.58099791970311	3.80677145838356	3.00835154845988
ENSG00000080824	HSP90AA1	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715
ENSG00000080845	DLGAP4	4.18689115073269	4.6024318665943	4.40211672762427	4.56134286856706	4.66232210863565	4.7208048308774	4.57323770758009	4.78199172926883	4.623226772576	3.74013492891759	4.46425872820411	4.49153286627474	4.58383897129807	4.79192254074652	3.28475270631647	3.8295624369141	3.58666550391682	4.21997197026081	3.884441175261	4.33207225521619	4.10555183641218	3.51701717272032	4.33243157621433	4.271944398355	3.87493654528972	4.52216765650957	3.92442749970655	3.90898546200782	3.70817171225922
ENSG00000083123	BCKDHB	2.24831666311296	2.29456384091105	2.03601608237647	1.69798062680961	1.62620363392498	1.59558169037247	1.20357747147521	1.76511066052834	2.19652017425134	2.23420619280361	3.25887287578121	2.67961464161981	1.94639807040714	2.54352667784349	1.82197261774236	2.28836199748962	2.03694698652516	2.88736211773798	2.49950821198905	2.51998457816601	2.4409100203554	2.32360623451648	2.32662261398593	2.43042478449616	2.6821376885132	1.86878023423093	2.11997868968815	2.42448361123379	2.12030266286835
ENSG00000088387	DOCK9	1.90286380271521	1.99210940608735	3.30752159582718	3.10847986849453	3.74277629280654	3.85865665731871	3.02100111799135	4.22735907339434	3.6932733220478	3.12640272568308	3.76485933097935	3.62506282556861	3.39955470370177	4.33048699259465	2.37380964191409	2.99584064807176	2.59741080750043	3.15626936258982	3.65688298322745	3.45244555259478	4.17857689096021	2.71771358640948	3.85960317422731	4.01997270757341	3.72021058262018	3.73434057486814	4.09132441714231	4.09530638931444	3.12666615226422
ENSG00000089195	TRMT6	2.47935275945261	1.6235609518989	2.33073472036376	2.0662136041565	2.07450696401784	2.10572958731604	1.82445174297808	2.0324268387405	2.04795121443094	1.73435901926053	1.35367743396204	1.92602860991606	2.23954259658828	2.1700119901455	1.05636416601463	1.6259541265898	2.24119894463923	2.12583025300741	2.41735573750647	1.96370826731368	2.44837779169006	1.75678530770152	2.10384442844598	2.23580003636239	2.03001952102937	2.07595702788367	2.02740438117355	2.15393250706547	2.15487098942337
ENSG00000092439	TRPM7	1.57095675273251	1.52816129110807	1.6375756946229	1.13625636827256	1.49148026632423	1.53430959653216	1.02185752320604	1.57344502206918	1.05543293637883	1.36140966360702	1.15518955029674	1.12882463263003	1.24182868123245	1.61050750282679	0.666026701152455	0.987759636981961	0.860832501039148	1.06014314498542	1.09814284710464	1.2318306432229	1.64493052000445	0.964236249049119	1.17455301546554	1.31142420897027	1.46718062779494	0.86790422449219	1.49176765188776	1.60850699725269	1.21520274224682
ENSG00000092969	TGFB2	0.870814017882057	0.986500813882366	1.88939260886472	1.9609854277521	2.69777379307648	2.901750608402	2.96618223142173	3.53523910249698	3.73664468291231	2.97884945436342	3.68773523042145	2.94384181164507	2.00740856174432	2.05951268322623	2.57856657833215	2.90667128951248	1.58930427981899	2.17057248299855	1.77455895376428	2.47538828665464	2.02887924113039	2.86043207610289	1.71981957861336	2.14995009343584	2.88015642901449	1.03743454937133	1.61783846710695	1.91178501834811	1.51562499977257
ENSG00000100726	TELO2	3.10479823622958	2.95032419786764	2.81745415816535	3.08342962781319	3.20141696154994	3.52998877321947	3.67862832459502	3.14382487682368	2.91763735573071	2.78365449769846	3.10592268721294	2.90020891412144	3.02332129460901	2.76055608296612	2.87549882706052	2.90572972561392	2.29318104959832	2.24638714935626	1.78816889724586	2.46248461114077	1.92546576211432	2.70678097876951	2.72831326182513	2.20801905568439	2.47645916061782	3.08723433157956	2.42820296123072	1.99142283040015	2.19407020246813
ENSG00000102100	SLC35A2	2.40966559371153	2.17534695191393	2.49091144605725	2.32612875668955	2.51591840154247	2.4220891838871	2.26160772520932	2.40267987860636	2.76996633277239	2.2016268304537	2.76197254160796	2.59956760399945	2.17158649248282	2.55369375350311	1.72695003583952	2.24603318120018	2.20692444114743	2.39801265080086	2.64778137697038	2.57073072089318	2.31895774052177	1.93111540331583	2.77933134027053	2.46984991548701	2.19987394951436	3.01505671800529	2.56777515182979	2.52396060698133	2.17897017321116
ENSG00000102908	NFAT5	1.38968479840911	2.89231700652119	2.07346862924857	2.06460495735995	1.96823752137991	1.6406343708201	1.38845610205661	1.82335337742561	1.75975565310254	2.01426737117567	1.59848905195002	1.98053495890144	2.0266576971239	2.71940021742226	1.53886021270554	2.05394732943937	1.41886227419999	2.27650033530279	2.7715049911994	2.8155351424803	2.93510742866957	2.0571280875585	2.54683281665268	3.04186692156088	2.67998472649657	2.0564672317557	2.87961974919003	2.86401898330448	2.19023171808729
ENSG00000103174	NAGPA	1.42116440540389	1.13808465973904	1.57373097907603	1.57899202759457	1.95235188362933	2.24883094913286	2.28045987109557	2.18985847718481	1.96286732320247	2.27203414606475	2.12934466125038	2.8114935334896	2.76092619884303	3.31989852811001	1.79455588210947	2.67538315340699	2.67188025616447	2.9633737446125	2.97570589202707	3.58787124327724	2.68568625504364	2.65157003052267	3.69143279485055	3.10826281898025	2.98537762930574	4.02134587551877	3.31204546053021	3.3670837501752	3.47467792190109
ENSG00000103319	EEF2K	1.96822506281842	2.1906096862178	1.60484359784205	1.64931756311766	2.13103091317555	2.19128679473793	1.72354384126106	2.21948291708181	1.9980858225747	1.61039141227044	2.53198327879584	1.71361105433313	1.33172519505045	1.82100929652411	1.52996910950382	1.52083200841808	1.34045733960782	1.76805702026905	1.54483771303154	2.17869106900249	2.06282945665965	1.636680960749	1.99051544042338	1.85387842669844	2.05639843424615	1.93017890387592	2.22846205873863	2.01249557039123	1.6757664075213
ENSG00000103489	XYLT1	2.3609283079914	4.08070140826431	2.02294354892962	2.14775154281384	2.41557135424086	2.13582987244341	1.36031121347719	2.40648774327634	1.69518551766619	1.96595555194097	1.67596287074335	2.00403494719859	1.3296442605262	2.99664891895667	0.77831101305438	1.56226826170431	0.353538043270162	1.6090427222258	1.50262263639821	2.12148393161468	2.23965803939278	1.07278842824462	2.08403423676674	2.557058968295	2.02875934975175	1.50364358784429	2.25084208148065	1.9126192118613	0.723627561505532
ENSG00000104064	GABPB1	3.730415454806	3.27072198125701	3.10584351629613	2.99191213933077	2.89775096171677	2.93397351702757	2.70215351292414	2.72724352629066	2.84176962618661	2.42469457236335	2.20895526002018	2.29104382603126	2.10851706958962	2.28586101199308	1.68152613250427	2.04516968377595	2.22021255911652	2.02724528465448	2.30370615568741	1.99153079365017	2.42948434915563	1.94868553027805	2.14044003768924	2.15220573041322	2.02436787008062	2.22310389622735	1.96833240464531	2.14999492380139	2.2997790916999
ENSG00000106258	CYP3A5	0.142541621285834	0.13542739145606	0.217180613945255	0.143520690557911	0.215068219094276	0.166320662593869	0.228725264305219	0.176265053317235	0.118367271777997	0.266768744319192	0.171314846281625	0.21183283694107	0.125902435949376	0.194159049405256	0.115581705835997	0.162169295465815	0.0933295473983693	0.159105516156733	0.216189101114947	0.268450361866236	0.159214792429379	0.11614417479372	0.0947539051222005	0.203151639018629	0.147670836167429	0.0605084282690004	0.162105188605432	0.168229865561951	0.173304612519914
ENSG00000106261	ZKSCAN1	3.40863672571914	3.64554560698081	3.59258421487141	3.33396900837862	3.53049443898946	3.25147107825417	2.41995179772212	3.49230933149263	2.5410000698979	2.9685639710154	2.30911535331347	2.32084354059654	1.19827184678066	3.1972452865291	1.86464396117154	2.20329013907037	1.19107380515935	2.01024235597359	2.50170064277504	2.53606723119914	3.14715615621639	2.42488789307192	2.77132598541295	3.1342383529596	3.33672491207961	2.28597421907549	3.13864919261341	3.06135828265645	2.20145221868745
ENSG00000106853	PTGR1	2.71916787319264	2.28954723488702	1.75646995214838	1.64387582278681	1.6722449066534	1.64036687260114	1.47765999030331	2.00523298907407	1.51089110459936	2.14468723785496	2.24668496709857	2.19752141583246	2.77974552753322	2.53210562184228	1.48674393400773	2.14487450647446	2.49222852459385	2.92657031560471	2.82953772557487	2.35412894814815	3.24751489609044	1.54061187701536	1.94980300184293	2.37672159211297	2.49640625374542	2.80227557261307	2.69957438399947	2.69610864230449	2.81208486638929
ENSG00000107104	KANK1	0.521356132227533	0.643741736099381	0.808654325361634	0.780678926968109	0.817219938403437	0.917267252195552	0.634999537654872	1.09546620757315	0.904762419180026	2.37290562899905	2.44065157815654	2.05552071897965	1.1895568146402	1.7708006806337	2.21280298435926	2.98899780691397	1.51601826740944	1.84009677896717	1.541841086318	2.42439774379807	1.97780577911628	2.87852966129068	2.09576404187725	2.00257829862083	2.95190200628524	1.97342815011439	2.21611106750615	2.26810340611826	1.62543547914158
ENSG00000107623	GDF10	0.993556462568146	0.603126971937129	0.414341241551514	0.34417104688909	0.782755384199396	1.63636789689223	1.63553026561158	2.88889653592404	2.43903497419432	0.839956882102099	3.33555288165901	2.80987969843361	1.99484084986566	2.23289944395971	0.909808644712281	1.69038384901185	1.93805194134	1.57433779432991	1.57454548805925	1.82305598703748	1.26739616599731	1.23155367826543	1.77572307807147	1.91885201991948	1.63869724217803	1.62072360098725	1.79810490225777	1.64911675015019	1.41345743328537
ENSG00000108242	CYP2C18	0.00962190684620307	0.0133532111581405	0.0137862945758658	0.00872149608404683	0.0169719947770313	0.0259260858925712	0.0220538062866209	0.0467123549549411	0.0624643177250582	0.0299866998462456	0.025406326090704	0.101879381543635	0.106690836912468	0.113019424733853	0.00366511350842379	0.0435138416674092	0.178672063749441	0.115532125567055	0.1045028100444	0.105463031319823	0.265844764774492	0.0490406037127411	0.0812992150952071	0.101395251685973	0.0800791393329706	0.139729748632122	0.107197304536654	0.109119029404889	0.110603567296862
ENSG00000108262	GIT1	4.5091087520739	5.02443514630543	4.88141817529618	5.03194449342561	5.32343639947061	5.38394604411815	5.28101100706335	5.52434728177267	5.32876205264619	4.66848910705646	5.43769253257711	5.38972486170078	5.49880022736045	5.58210070530068	4.72302839148668	5.31494592630164	4.84373923451953	5.42994044444036	5.30366461138239	5.58313066336935	5.32316175667161	5.28709823744913	5.55814569608891	5.43018658844373	5.46150533682791	5.62194693616645	5.38201704070188	5.21007554762618	5.07921797781827
ENSG00000108602	ALDH3A1	0.0701489308427532	0.046701269634633	0.0372274159961905	0.0433023306015069	0.0662557062911746	0.0706166044697226	0.114617866142559	0.108617679213413	0.0699991976939032	0.0456196515537855	0.125160843994443	0.121734674557651	0.333936835023146	0.156941694217295	0.120825112141043	0.0472911569204351	0.0800123616671478	0.277795596258	0.134803599218874	0.120999042206249	0.0543933155931428	0.255825282290247	0.104416677635677	0.0924533398395519	0.105558687654605	0.155515042231272	0.14127167807744	0.0576540226136698	0.0782647017082092
ENSG00000108788	MLX	4.19199039726872	4.18639753771721	4.20631958375387	4.14837912309333	4.04288963921184	3.94379447836888	3.86161578900935	3.84643140033794	4.29433795971413	3.49348065399268	3.98939730089753	3.92712808711278	3.9717803894177	3.71149615938179	2.54115970475807	3.46730211103967	4.38133457682398	3.98958567545975	3.68656483262314	3.62940699765841	3.6229589748505	3.18699293237893	3.71993819751325	3.39189107914906	3.34061819578985	3.74881762209107	3.53052811738372	3.62421163439887	3.81479249412624
ENSG00000109181	UGT2B10	0.00552900560784063	0	0.000137178905620478	0.000674587754972577	0	0.0017121904643478	0	0	0	0	0.00119302601635525	0.00240318354841841	0.0155451903626065	0.012920297905315	0	0	0	0.0213137638590085	0.00507941917450152	0	0	0	0	0.00210933125314936	0	0	0.00242956236593527	0	0
ENSG00000110367	DDX6	5.09485571033234	5.16791129956561	5.08401741356541	4.79124089134956	4.84750678164925	4.16178484741486	2.90555639768307	4.39231385401295	4.47801906080711	3.42819574017687	3.52489073272608	3.24825873905327	3.33191368561737	3.77562744782912	1.18919230390568	2.6122561620249	1.75389265900309	2.99832971488933	3.6747530578457	3.49623653313473	3.98849830004218	2.34180087604757	3.4783943746036	4.15646481898456	3.53873610121318	2.7422700568937	3.1931546650825	3.48628765034168	2.6395450089949
ENSG00000110422	HIPK3	2.71987381945662	2.83412813601244	3.26359104237106	2.75168771193596	2.83432046305474	2.5280673737437	2.02606491371302	2.8308003631094	2.93124793080769	2.64354065082546	2.99702802932809	2.97631357379864	3.25147645340996	3.30321919678708	1.82175473775456	2.6148109499346	2.63972971980644	3.24845246708524	3.65558235187337	2.8045602693951	3.49667068025641	2.3698774533553	2.85495515831606	3.88069655476003	3.14205491248469	2.47344000659499	3.05262900556179	3.10676046812504	3.00747944848301
ENSG00000111275	ALDH2	5.3036473999159	5.05141651501683	4.69343550130071	5.02154142026721	5.03534454104227	5.12781299684837	4.93486139913467	5.20483574496551	5.39572933176093	5.29431095798606	5.6724253419715	5.66159793852638	5.59033865459191	5.41833600641013	5.6724253419715	5.64031350189591	5.6724253419715	5.6648224668865	5.56329582011093	5.6724253419715	5.54016298670698	5.6724253419715	5.66479047044425	5.64825476006204	5.6724253419715	5.62331340271489	5.63209372143262	5.66180662562298	5.6341949727546
ENSG00000111860	CEP85L	1.48721913228752	1.95891971288855	1.98990497077651	1.70309653194823	1.52502339824836	1.45678484147792	1.05172505026301	1.58012427183918	1.09902208615451	1.71017982868025	1.03313940221485	1.2731541222776	1.06493099748383	1.19536742676205	1.04429915567425	1.3706413124452	0.871000583996394	1.00393726670132	1.03701238061698	1.16051374756018	1.32309357049425	1.12045561040353	0.831067602578647	1.20354712724235	1.44133759287052	0.562563591049596	1.00507460050284	1.25298400328349	0.884929179644415
ENSG00000112425	EPM2A	1.62627588554898	1.59529494526977	1.47248538029647	1.45399312755826	1.47553737748942	1.55533665129329	1.33534810894502	1.51671646633067	1.61843126652804	2.0657894645462	1.09869809449205	2.04698072951983	2.20081988156536	2.10451528310995	2.04707816853568	2.38062971726163	1.92628103110841	2.3643545031089	2.49247262218986	2.30260405806388	2.31938780812703	2.46097475136314	2.2238066247714	2.43002713616578	2.39883005451419	2.13330820702086	2.29996624753437	2.36933518313899	2.52821886177004
ENSG00000112685	EXOC2	4.08452978756049	3.95772628867842	4.21190270259619	4.23266073800446	4.05483536656219	3.85579183399265	3.2967241870396	4.10645041086011	4.1091127114203	3.25679029366722	3.3557135881675	3.21841186667334	2.95187797940344	3.3840745548424	1.89288893544329	2.88830881518854	2.37494863173615	2.8196498647468	3.36366891037509	3.04645694166798	3.40157797344973	2.54406814167409	3.35004788886199	3.57329047599643	3.30353023049434	3.19149667178238	3.0848180464351	3.3096046273728	2.81131442124539
ENSG00000114302	PRKAR2A	3.89701041704392	3.71543131341438	3.79674618228998	3.44928541886747	3.5601166039591	3.43686037412954	3.01826707520601	3.50083232530118	3.54272257708395	2.73606333380234	2.70734864714944	2.6288500489392	2.15634634506049	2.67378081569108	2.0183946500059	2.19682725870761	2.08715856622324	2.06111002019337	2.36790105809686	2.36476051522242	2.80039985640634	2.08168468006486	2.53064491784543	2.6805106197612	2.60026648220117	2.23955206892549	2.50316702526356	2.62862613469933	2.4575550264818
ENSG00000114771	AADAC	0	0	0.00143284217064171	0.00263335590556695	0	0	0.00813262079344208	0	0.00493613608380686	0	0.00341188268194632	0	0.020314895529064	0.0166997774629095	0.0148680293716109	0.00285804861886956	0.0293863527158621	0.0452420119178788	0.0183892231495676	0.0124585111945596	0.0253430358671811	0	0.00628769532170018	0.00386282649833474	0.00368335716502107	0.0190107943078799	0.00556331469849191	0.0120715484515877	0.018794701940265
ENSG00000114861	FOXP1	2.80195570854942	2.9040493577001	2.33123349913031	2.37430202708106	3.12257892840791	3.40672190699773	3.5447155401802	3.73202784149913	3.57062681520483	2.00074839431127	3.20951492541914	2.49472385968791	2.06883185240627	2.79571810132816	1.47674280339974	1.94772310963061	1.82914922206514	1.89151713338164	2.41474439847149	2.44352146345791	2.64714271224648	1.83737210472793	2.28891104141261	2.48022106684366	2.27113014744099	1.92680520471267	2.2843471567703	2.39163907437457	2.3690205286566
ENSG00000115129	TP53I3	3.27679585464547	2.71720375828498	1.70953505144326	1.66569820030175	2.27309584842403	2.72647512656078	2.78241963750107	2.57317087121341	2.85189933606521	2.50359049718703	2.62190406604015	2.33798185789594	2.34497642191935	1.36005306531629	2.24965437477081	2.42193423647412	2.63834578888046	2.05806178026339	1.39561253917799	1.47063427291554	1.12074393633381	1.79229069288287	1.33639547736546	1.20277340069179	1.37491588040775	1.22235711338997	1.31193252352681	1.30694135505422	1.40763508241411
ENSG00000115145	STAM2	2.7423572909476	2.68794586958787	3.14606926478756	2.7599327890328	2.64649871406579	2.5798055699985	2.12623632807199	2.80551310742482	2.91513565421634	2.41366348899636	2.29536579466148	2.47568007924029	2.4172969535345	2.61032800303964	1.41782265556427	2.11605483556853	2.11589821851247	2.4718607418348	2.45321425204811	2.15725907639406	2.65751664470469	1.83735705867065	2.03907566006547	2.75020182790547	2.42153658085296	1.62443516451552	2.04696926652578	2.22930846584602	2.09539325958561
ENSG00000115306	SPTBN1	4.30486096247692	5.27736099233754	5.17455132230051	5.45246208898201	5.54773705863812	5.63354607332232	5.26551912780242	5.66968098456901	5.61584147878754	5.52250955970231	5.62433914384678	5.63940260119328	5.6501059325919	5.6724253419715	5.08750978582953	5.66727795723456	4.9866653559791	5.42648036453785	5.61716077308326	5.6724253419715	5.6724253419715	5.61901797496079	5.6724253419715	5.6724253419715	5.6724253419715	5.67231517195734	5.6724253419715	5.61335195225948	5.41189640480675
ENSG00000116353	MECR	2.14225874245527	2.10763563774718	2.11954697632061	2.11545591149073	2.23092193437608	2.45910962771962	2.49021762225447	2.43131927927927	2.58444500139447	2.25214878302741	2.88135235350491	3.18772020242042	3.16746899407894	3.07832815828946	2.2184423768768	2.53517165061669	3.62940262988264	3.24974760119086	3.19461390964145	3.06584022596779	2.73530951436767	2.70511549639188	3.23218818051058	2.86857512314719	2.77897973313736	3.45141506085232	3.10324181433242	2.89192804943919	3.27381856137394
ENSG00000116922	C1orf109	2.6448125744879	2.56203363424485	2.42218102810234	2.3062967857225	2.26164413063504	2.12403630346796	1.73441719671387	2.06129230695955	2.37714251338728	2.00086798239788	1.94220211093417	2.17137646692725	2.18582909199026	2.15036452278588	0.933561687496292	1.70081076255846	1.90268079424718	2.07187655665407	2.25864417260445	1.97227617016191	2.04956312378164	1.52207892681282	2.26688103335043	2.07859463149631	1.89415981761548	2.25930406868625	2.28318352048558	2.34673542301487	2.22902608951202
ENSG00000117448	AKR1A1	4.9708819041354	4.84844595418329	4.99847611015999	5.10403247848537	4.67335541139404	4.51837189265285	4.75118074721005	4.14791602445623	4.72608477903445	3.78351196999702	4.58476178589892	3.99367118642988	3.89946830233839	3.57230083123267	2.9378222510132	3.50899912831838	4.54075974253728	4.03615423008068	3.90179848353056	3.78049741021054	3.53564443425623	3.42979557347757	4.03308860432325	3.49170089548402	3.59574456791213	4.33120101497258	3.74333826804029	3.84648743025586	3.84385802651603
ENSG00000118298	CA14	2.13432818174116	2.36177681772729	0.883476599373562	1.01950340412169	1.17974549676236	1.26872786431255	0.977816819635298	1.07584944535159	1.37349205998737	2.78329396772603	1.59037991816966	1.69688109059373	1.24638424748833	1.96276516123054	2.32799181743504	2.44694313224707	2.79560144521246	1.96874452185865	2.5056051180328	2.63597512906891	2.51749422182209	2.59978908634677	2.96641411388881	2.49616213977352	3.18381661316387	2.87332092062091	2.34969874074491	3.004544148612	1.95027061226561
