ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000178104	PDE4DIP	3.45589028147159	2.85156378308269	1.31903954856016	4.15923296081196	3.93177345822862	4.36483132117458	2.50524710372066	3.14406194101887	3.46437781341931	3.120934575675	4.85213851380993	4.79480034176563	3.74067283422877	3.69854781264179	3.03868843442402	3.32258042229208	3.12487413735271	2.76894337363672	3.70229622453866	3.4104915021045	2.850511741632	5.01856368257728	1.38175024304454	2.98786299384096	3.04416943045068	2.439544532337	2.53011432290198	3.56193170044869	1.71683757082532	3.48533212434722	2.74613409669829	4.99863091341121	4.63021286819051	2.38631960852806	2.77656612460962	2.28034067341294	3.4407290508484	2.75592633161485	5.66872222222925	3.91734200067745	1.88604480846348	1.59495454985809	3.82106366239203	2.34508472087497	2.76661603246994	2.67487219783648	3.08015107124587	2.37071586436926	2.64789140711481	1.80966692717347	2.65416378616109	2.74640517469921	2.6271380874743	0.769284680681791
ENSG00000118298	CA14	0.214063417473688	0.153082912737086	0.271585677285203	0.173678398546314	0.209789851236893	0.205996340224261	0.765832185151373	2.49542650756456	1.7818877054601	2.50042196401831	2.14942546764389	2.30119065024125	2.1868602570917	2.03418596920602	2.86377302952327	2.48049276426536	2.15891599724742	2.68936535601333	4.89060121818927	3.72050912000608	0.390961689378407	0.142888491251741	0.1751122131896	0.240970797256135	0.354996484057683	2.34331480454212	1.4540402435156	1.22748452053754	0.287604154754864	1.28799437711176	1.70768934221623	2.2938488166182	1.79150281170256	0.25396977182728	0.295480411013093	1.30394062152305	0.460861413015408	0.336663037606658	1.39571265770209	1.42638734603331	1.36861548666666	0.084044939747306	0.856754175771226	1.58062509695119	1.43799894285617	1.56851873510829	0.896260979332797	0.157979994363559	0.931582430173259	0.73692740031888	0.709377037088421	0.35388429215352	0.374156983054354	0.128986467813596
ENSG00000160716	CHRNB2	0.0802576616111038	0.0993164815287506	0.366937432887493	0.0721882279862624	0.0792947914430824	0.0593008860677254	0.0815195862024704	2.65296814243297	3.43780901386413	3.0762634762886	3.72450710869668	4.01310540726228	4.02608719785113	3.95165643648312	2.85003827071424	3.16008710054967	3.25872565861545	2.7971569482722	1.12814415874542	2.3743235355367	0.393868680238256	0.132566484612344	0.194826773915754	0.0947274491697649	0.119441683038678	0.627516696754662	0.415660343500302	0.247192619403199	0.225100063962593	0.270075975351771	0.132137530058092	0.0542227983818004	0.0377019265660029	0.135345161536727	0.153257382241322	0.0696119758093741	0.115144794988713	0.117225648388291	0.0444995580594645	0.143433433770489	0.199859958819083	0.354972937512936	2.88411731334676	0.143730592592495	0.313999163345888	0.376804747864486	0.367208830581166	0.12376195908901	0.351304334832487	1.55644012971765	0.136069233167651	0.161806404766549	0.18680304790775	0.120795346047637
ENSG00000143627	PKLR	0.0909592063996696	0.0950787865225411	0.0577822234755111	0.0697461252333647	0.0717627156746057	0.0751709233603559	0.0345477681587354	0.116762212132498	0.422726323909508	0.16474830301193	1.83929491738388	1.6344615044049	0.470714139892928	0.55381314299295	0.104399766397142	0.753405193187762	0.226780603094881	0.0874072000998971	0.157357250562016	0.182199115329483	0.0815464867905137	0.0823393339280317	0.0481714332743625	0.0546336124504047	0.0253835262352377	0.13644334377481	0.512907715482503	0.0591321638634283	0.11114701194619	0.0683519674927797	0.0794160198147165	0.035078264777839	0.0227473133458738	3.06793615524756	1.47750153995094	4.6823087595015	0.143247761739598	0.0572712365156815	0.0275501767510866	0.420587197705808	0.0700642954741512	0.0308240773074262	0.0833442693588504	0.0953510390785856	1.14171028820468	0.692163394117647	2.23213926534992	0.230455036006334	0.0568253299011991	1.67459731880257	0.102221311656987	0.0836941992742614	0.11576065315538	0.535709545443784
ENSG00000007933	FMO3	4.78984863868008	2.99854587713864	2.54243234051299	2.86174788117583	2.62171473884928	2.4953018397834	0.944900440069302	0.748046666344348	0.62568255908443	0.778906420970676	0.520402283143537	0.546377465583428	0.603701173171418	0.695909406744137	0.700192577887599	0.979256766969814	0.456813160651814	0.765165658091513	0.880122320103376	0.763987548477224	2.91220699863335	1.81673482087022	0.0370169877198591	0.944987633179392	1.25986335501601	0.84550365961387	1.1223764360944	2.23825042332018	2.45813922395566	2.23216496861876	3.67807468790933	1.67333295240464	1.15502921273522	2.92758252892091	0.849283813392433	5.53667212716048	4.48336664313835	2.35435612144642	1.57715624865851	2.48587893989051	0.436282194705858	1.16671347455911	2.48138763411794	1.16851703570092	1.35392742690708	2.37041682765068	1.68703126392639	0.411937021734078	1.56643964949758	0.921744633643416	2.16659718837375	1.53802675015174	1.02650153918189	0.249033229393242
ENSG00000162877	PM20D1	0.568526253273007	0.784932780147407	0.246426244277399	0.765252455812375	0.522041720785928	0.309486657731723	1.34105745093657	0.146869340148284	0.131288592613572	0.167472710985774	0.108230621248816	0.155212092710672	0.169252907060263	0.167593027607758	0.195758140069666	0.195019924241433	0.167698575020507	0.15491489570341	0.497890228824081	0.252264233438179	0.636614581600025	0.204962713711006	0.131280589186798	0.517771512833475	0.446016809330476	0.344041879350626	0.338869999671278	0.353519736250272	0.207549978147467	0.3526213457019	0.566482812351629	0.789036240438081	0.418200830739663	1.25840996422025	0.835671705270536	0.126637532143539	0.561246986402491	0.272191782392513	0.115434355024973	1.54749253478936	1.03050909991651	4.70280264417889	0.537802832631617	0.336805412586209	2.86286603398783	1.79070116924012	0.772425579036581	1.08322278218427	1.75383876816098	0.520096070099876	0.757043498364246	0.49802777925742	0.473621369682917	0.286160979545232
ENSG00000092969	TGFB2	1.85920446364689	1.86233808260837	0.921529345075664	3.22955146858889	3.13436576768347	3.20224695745238	2.36988200117033	2.37517511394141	2.73007822744016	2.63430991802986	1.26099497686474	1.77864071994493	2.81232693556343	2.89487276470181	2.11194574126158	1.91227172620086	2.31957302048036	2.19270281298499	1.80995246251539	1.63773375338864	2.40358635706753	1.70315565514706	0.193489507429607	3.69878141155692	3.69646824088695	2.60062037349549	1.51179015305342	1.98366185863197	0.882104457190544	2.16329733158898	2.63411438193336	1.68737522141178	1.02816220330308	0.964803803972484	1.32760740777374	0.362967545317724	3.18997974827	3.77486753618109	1.82359605094657	2.66999849724086	3.04620029940607	1.17783833030849	2.15954722463683	3.49091849355453	1.67676070497915	1.90496287159478	1.08570437675024	1.22114948762915	1.55255417914369	1.59047272391923	2.47127474765615	2.95605667045232	3.0356736342556	0.0451445579696388
ENSG00000143512	HHIPL2	0.230596997343317	0.316775821675502	0.257221288968437	0.268102987137621	0.533548725170608	0.384106065394381	0.361484880873175	0.0973538917629951	0.0963514539951841	0.136128196853314	0.256929104124809	0.273427047873856	0.146175530585181	0.132325397055703	0.110218142951225	0.148124009882246	0.162288330251516	0.0926429019477048	0.125770275111198	0.0910258944773262	0.281640941211654	0.414340199708567	0.132785618791435	0.53868550592244	0.630958166150821	0.20260113431017	0.180214851163446	0.175110187780258	0.140884469506259	0.160175659286759	0.300051352415495	0.209087451652608	0.0527201254949825	0.0950329817860856	0.0477612093618364	0.146303855035213	0.339605746699032	1.11840210851145	0.0382933825244061	0.324790646559246	0.628001728493784	0.128263626194933	0.620625861622086	0.984603006527609	0.214161791050973	0.207560477532284	0.251266604012186	0.358074603154158	0.159235014640873	3.72331612486645	1.66770081681853	0.369865605668668	0.773118783664021	0.0712855938488557
ENSG00000179456	ZBTB18	4.26703275076997	3.7917395633106	3.09413450189889	3.4525094406157	4.18135480773133	3.98171237159791	4.36188257427181	5.19048520347863	5.43155091522477	5.16259646002504	5.6724253419715	5.6724253419715	5.30430606885373	5.55805939844636	5.2589174304149	4.07118119675567	4.84232069550293	4.91626011370855	4.46162146481362	3.960484701809	4.17820370999757	3.09713998206171	4.35169221935324	3.62065891409036	3.93077253391902	4.03940861226799	3.8810109207188	3.94697076531475	3.27242751049937	4.10092198470535	3.94534321274673	3.20152425316914	3.04363103940334	3.27852360005214	3.80248364541741	3.79269117512081	4.29138656600293	3.56522819322152	5.1075949725447	4.0150347826203	3.96661425198941	4.13367899532702	3.36747311324223	4.05889011834244	3.94031501902467	3.95701982232661	4.63250974033898	5.10729402616161	4.02106717366374	5.34649991882091	4.17133895437864	4.18909915432476	3.62362575977642	3.99547511655752
ENSG00000035115	SH3YL1	2.51829108370204	2.44189449667377	3.60138091029429	2.71236391029015	2.7898822777388	2.86970286103102	3.3607077190098	2.46951601208577	2.6065842344963	2.66981163231652	3.54838808762295	3.52955581495652	2.79688137554404	2.85982211117468	2.56366048017217	2.625369555385	2.72078779493815	2.42018370718332	3.3557161070947	2.68271745205084	3.16490999293821	3.04489463399329	2.55697771757822	3.45932414117265	3.55221033326465	2.64909409072437	3.04973699338673	2.38543012769416	3.71022376691957	2.32266652844332	3.33503284863302	2.1102268214299	1.34880436205587	3.79295610980327	3.59736803955373	1.39784442451174	3.44996186862888	3.97960292201012	1.56390649537419	3.10528514399129	4.2660630740698	4.00391129711563	4.12524665887786	3.64431325353618	4.02818317699646	4.0295626019412	3.17197715179646	2.97546832972352	3.83752631188806	3.65222321771195	3.93296769776435	3.46784075085149	3.6749349724293	0.963945802612395
ENSG00000115129	TP53I3	4.21739168089304	4.27475390935925	4.27507782062484	3.84163125219138	3.99428305171371	3.58640899719681	4.06485823601659	1.71303474207879	1.72548341981584	1.71724537051343	1.7423327215476	1.98947424636419	1.8810009312786	1.80213129789312	1.67684455192215	2.37711900496425	1.55493678690752	1.70377281277749	1.83533402011593	1.72029707843693	4.20662667170409	5.39709747877404	3.66558882991078	4.69759567134525	4.52748013422617	3.99726532181656	4.95378662274324	3.69228581336046	5.61146915402673	3.48255345265375	4.03370321856996	2.79316727887541	2.46728950014719	4.63853725714947	5.15975975922452	2.7440727848801	5.08844662603491	4.49474123487209	1.68608983535578	5.29239525960404	3.43071095296755	3.80816966986492	3.68640477274955	4.16697960455434	2.97339223973532	3.01826189860973	5.00524157079713	3.71591306673521	3.98585309481848	5.51899937231666	4.95205842994688	4.2501115738046	5.21075231101452	3.25836315143006
ENSG00000119772	DNMT3A	2.88388494486995	2.7380669411245	3.34277499926994	3.32962380453193	3.08458152452506	2.96277527920216	3.2161489678382	2.21821555812381	2.3866387769902	2.92692809590869	4.22042345742637	4.36512999273135	2.80654324641112	2.7062141004646	2.3970486721546	2.6602808504706	3.06793087606124	2.64254875330016	2.8138692198652	2.33921095239832	2.96935220517206	2.37316287970049	3.98410200956457	3.53424602816759	3.82587805462647	3.69255168023745	3.19834794854866	3.43932095313221	2.59275738575115	3.35453549332504	3.6610118422536	2.18582988347148	1.74818312814321	2.33196043209149	3.08597195897517	1.62844152308246	3.31192284267434	2.94141861570159	2.82982370814871	3.34619779920954	4.22704462876073	2.413727567573	4.26112116280379	3.33791235018791	2.49212066344435	2.43007500173346	3.3266652361007	3.80523842970354	3.06790066160222	3.27587188075486	3.61203939242537	3.85733855451955	3.04651527985455	2.35152733701568
ENSG00000138074	SLC5A6	4.88632272466095	5.0591108739897	4.0070885676659	4.09797583301341	4.44358236684011	3.97804077998195	4.55116245610869	3.37927683730357	3.73134400128014	4.06330417598036	4.74236021066827	5.14636981173128	4.75582470394308	4.283078859249	3.60764225222989	3.90609308893604	3.76472575155077	3.95517747386508	3.75534014223286	3.83270262811647	5.25798823402259	4.73053729490857	5.24732451467613	4.79473978875555	4.98687644395999	4.21480883763737	4.28132882722492	4.14910905841551	4.21457444955335	4.10752236897274	5.03128378051046	3.11658562854934	2.73077820833803	3.49364085635202	4.21719678568371	5.14633876958083	4.3086630786358	4.41261732602545	3.89508503751961	4.7326889795996	4.90148959042666	3.28866853486255	4.49662651353554	4.78783997880784	4.29157373453116	4.15603411471826	4.66963116694646	4.56511505720251	4.03065601237159	5.67080519764271	4.58247843567355	5.25167011215949	4.54695543665141	2.42418903018836
ENSG00000115306	SPTBN1	5.6724253419715	5.67139404273347	5.65724637251228	5.67222566350844	5.67160984349106	5.66593622243531	5.66967698493072	5.66980829631719	5.66098940785642	5.6684409155857	5.64852642155634	5.66478503731031	5.67200265780687	5.66982149277832	5.65194156568899	5.65729437868771	5.61918961926231	5.6702320620466	5.67204038165671	5.67215107937934	5.67015506242037	5.65819380706649	5.65290013550421	5.58368245827953	5.6724253419715	5.66863859789838	5.63456933925569	5.67172572690425	5.18355163811464	5.67201939157119	5.6724253419715	5.63751442217056	5.43998313608386	5.31972740624353	5.42102591762665	4.92254328788522	5.6724253419715	5.53224145370871	4.87218078407782	5.6724253419715	5.6724253419715	4.48379646348741	5.61052935058201	5.63111805264297	5.62787554562274	5.64356896647648	5.59002818552773	5.5526060203194	5.51215074467813	5.41829614982107	5.6712062636411	5.67125875722673	5.56293327973941	2.24549844671166
ENSG00000115145	STAM2	3.87376030248508	3.6770431425043	3.63105479066108	4.30924242153018	4.12231673711176	4.14255430974043	4.10862159497408	2.68291062820526	2.75803521574574	2.86065125777259	3.48457705608615	3.35104795672972	2.77245905503441	3.0363003602994	2.64779143926542	2.95486770232875	2.79272566836996	2.60783823545912	3.38577144182178	2.89448943731544	3.90248818425464	4.36941828222523	3.87046507696972	4.25211529490646	4.31489774987643	3.75965597102144	3.61083891707107	3.64347885109339	3.70826905004161	3.60850196146286	4.31385096939412	2.89409702013063	2.36613749291178	3.04239691830533	3.43937739088069	2.55149076931205	3.90006358667681	3.9191331599667	2.59024647851115	4.15265133560993	4.20409092584741	2.87306407353667	3.94473537031573	4.07162950175075	3.71473396756527	3.71415563992096	3.65227183085905	3.54016859607128	3.59682323577486	4.4138540710919	4.09884445116561	4.28528386120803	4.07849532619942	2.28811489338796
ENSG00000123607	TTC21B	3.52263171492257	3.1077847280579	2.47546914571939	3.30978708099502	3.33725057483557	3.48304317265266	3.34364007893968	1.96198657504866	2.20770620472474	2.31563524036948	4.02635612242177	4.16661303288846	2.6788455184993	2.65401013487799	2.14198221124247	2.44305235842393	2.36979425531573	2.09629959356084	2.40994176981908	2.13069409610942	3.49342082163776	3.63046057491832	3.43152178795916	3.99156573952717	4.05411873906433	3.34541658958647	2.93753641798122	3.29435198272233	2.43506222896209	3.21947342605892	4.11185325581198	2.50371552579105	1.99974496509027	2.38355465914964	2.54067917866687	1.82721212930175	3.49196343541279	3.04998565571472	2.95280491772521	4.41230988510117	4.06240666840851	2.16645851564612	3.39571113801484	3.57070526072899	3.19284041467468	3.26233155373789	3.02857117987166	3.08545662270222	2.7552102879269	3.2827631657299	3.48505571841592	4.01316814718842	3.72541205722657	1.12543641001007
ENSG00000144306	SCRN3	3.03888396663694	2.86823387488517	3.35091583242051	3.18872468658459	3.30706381989017	3.21500711407718	3.29718387335449	3.08529605984903	3.24280247233325	3.14808485724786	3.46471116374641	3.28516063779922	3.20920390370359	3.61018883538056	3.16135669547841	3.34284481758768	3.06524590401428	2.98545387594183	4.0931620822186	3.46003032736153	2.98714373869999	3.97751557515296	3.14427339390984	3.11702431247921	3.08622368931171	3.17033654593819	2.93902439203887	2.95779117211901	3.44533361856127	3.07971836476916	3.01718726965143	2.64855260476735	2.41231330771921	2.31113365444773	2.6101596400195	2.4636275959951	2.90468373716069	3.02438672465653	3.20629473006	3.35651051110358	3.07954764343881	2.21459173068407	3.72195205910297	3.31590810579083	2.77982633566283	2.78997215764264	2.9605516240224	2.86210091345868	2.78777705255336	3.07196899272507	3.44457979391556	3.0942917046891	3.28118017652498	1.28105698003474
ENSG00000242366	UGT1A1	0.00446214077839802	0.00434764041512462	0.0248638133627114	0.00976144434430963	0.00897901081139602	0.00293883911358128	1.84341576939141	0.000468961503294338	0.0104235456490735	0.00434561732777814	0.00653606337022591	0.00115747169517668	0.00185062277853839	0.00198589633443936	0.00363857071906369	0.00116142276820674	0.000609671634526776	0.000206586174203571	0.00348660052987392	0.00220093438764238	0.0151899428535273	0.0106583459844916	0.0482023607512353	0.0616628188836806	0	0.207628524121457	2.12004133617556	0.0119188140077964	0.782652633405105	0.0143726684042012	0.0531353507253306	0.00335852292957889	0.00287000235813776	0.0733796800999506	0.0220557565219581	0.0237661038744959	0.00893647945148358	0.274398916142352	0.00575474641295294	0.00626315325174551	0.0106357884597101	0.00576247011744371	0.00914080316118041	0.220538095896022	0.0234943113157416	0.0198982877381711	1.55011673825287	0.010762418610381	0.0155066457879623	0.0343326662605067	0.0168401097523613	0.0273088370308039	0.379707917667818	0.00359089541775499
