ensg	symbol	Adipose_Tissue	Adrenal_Gland	Bladder	Blood	Blood_Vessel	Brain	Breast	Cervix_Uteri	Colon	Esophagus	Fallopian_Tube	Heart	Kidney	Liver	Lung	Muscle	Nerve	Ovary	Pancreas	Pituitary	Prostate	Salivary_Gland	Skin	Small_Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina
ENSG00000178104	PDE4DIP	3.18434490304269	1.31903954856016	2.50524710372066	0.883998359746504	4.22044751684223	3.5767832168739	2.850511741632	3.01749796047765	2.48674778646971	2.8259621339205	2.74613409669829	4.81378004751651	2.40385877779015	2.28034067341294	3.4407290508484	5.66872222222925	3.91734200067745	1.88604480846348	1.59495454985809	3.82106366239203	2.34508472087497	2.75592633161485	3.35847296313663	3.08015107124587	2.37071586436926	2.64789140711481	1.80966692717347	2.65416378616109	2.74640517469921	2.6271380874743
ENSG00000118298	CA14	0.186662708950015	0.271585677285203	0.765832185151373	0.137625735515883	0.196220379054342	2.55485274175229	0.390961689378407	0.300984316625371	1.8798417984102	0.888058204361996	1.70768934221623	2.04180064690443	0.255835418532261	1.30394062152305	0.460861413015408	1.39571265770209	1.42638734603331	1.36861548666666	0.084044939747306	0.856754175771226	1.58062509695119	0.336663037606658	1.12774947174512	0.896260979332797	0.157979994363559	0.931582430173259	0.73692740031888	0.709377037088421	0.35388429215352	0.374156983054354
ENSG00000160716	CHRNB2	0.0888214669063255	0.366937432887493	0.0815195862024704	0.1346612970154	0.0670655819470465	3.2058315420859	0.393868680238256	0.107734940679719	0.517101190437242	0.246862903170658	0.132137530058092	0.0459335804672539	0.1361502051639	0.0696119758093741	0.115144794988713	0.0444995580594645	0.143433433770489	0.199859958819083	0.354972937512936	2.88411731334676	0.143730592592495	0.117225648388291	0.287788353321472	0.367208830581166	0.12376195908901	0.351304334832487	1.55644012971765	0.136069233167651	0.161806404766549	0.18680304790775
ENSG00000143627	PKLR	0.0928102801924217	0.0577822234755111	0.0345477681587354	0.44439454919246	0.0728027715735093	0.550573444892743	0.0815464867905137	0.0392388302318958	0.332649421969063	0.0823961358738425	0.0794160198147165	0.0288913065680725	2.99645594781849	4.6823087595015	0.143247761739598	0.0275501767510866	0.420587197705808	0.0700642954741512	0.0308240773074262	0.0833442693588504	0.0953510390785856	0.0572712365156815	0.672359633859494	2.23213926534992	0.230455036006334	0.0568253299011991	1.67459731880257	0.102221311656987	0.0836941992742614	0.11576065315538
ENSG00000007933	FMO3	3.98495263037948	2.54243234051299	0.944900440069302	0.209322975301564	2.6366080462683	0.684898958678019	2.91220699863335	1.11071169730393	0.989804490488191	2.32053711894749	3.67807468790933	1.41327811438235	2.83417584507693	5.53667212716048	4.48336664313835	1.57715624865851	2.48587893989051	0.436282194705858	1.16671347455911	2.48138763411794	1.16851703570092	2.35435612144642	1.87676545702244	1.68703126392639	0.411937021734078	1.56643964949758	0.921744633643416	2.16659718837375	1.53802675015174	1.02650153918189
ENSG00000162877	PM20D1	0.665765398654278	0.246426244277399	1.34105745093657	0.257152165850541	0.495182567772061	0.18572687626149	0.636614581600025	0.480005879410844	0.341346393920825	0.297135039447872	0.566482812351629	0.602972480868143	1.23941049190791	0.126637532143539	0.561246986402491	0.115434355024973	1.54749253478936	1.03050909991651	4.70280264417889	0.537802832631617	0.336805412586209	0.272191782392513	1.70688436256292	0.772425579036581	1.08322278218427	1.75383876816098	0.520096070099876	0.757043498364246	0.49802777925742	0.473621369682917
ENSG00000092969	TGFB2	1.86061251004071	0.921529345075664	2.36988200117033	0.0729292955434112	3.1988792145808	2.21399599083652	2.40358635706753	3.69756395330957	2.03314274897754	1.62459466885541	2.63411438193336	1.35662025762205	0.981109583918608	0.362967545317724	3.18997974827	1.82359605094657	2.66999849724086	3.04620029940607	1.17783833030849	2.15954722463683	3.49091849355453	3.77486753618109	1.77254443835791	1.08570437675024	1.22114948762915	1.55255417914369	1.59047272391923	2.47127474765615	2.95605667045232	3.0356736342556
ENSG00000143512	HHIPL2	0.269320206615503	0.257221288968437	0.361484880873175	0.0828044359801892	0.373434086772189	0.149321896085967	0.281640941211654	0.587250063937377	0.19093382884474	0.15664198306315	0.300051352415495	0.13063137162927	0.0929084077445463	0.146303855035213	0.339605746699032	0.0382933825244061	0.324790646559246	0.628001728493784	0.128263626194933	0.620625861622086	0.984603006527609	1.11840210851145	0.267374835377577	0.251266604012186	0.358074603154158	0.159235014640873	3.72331612486645	1.66770081681853	0.369865605668668	0.773118783664021
ENSG00000179456	ZBTB18	4.05346662584014	3.09413450189889	4.36188257427181	4.0621939280607	3.84635545660743	5.08444307166678	4.17820370999757	3.78387660873702	3.95685474478536	3.7427585657048	3.94534321274673	3.12230257100093	3.30207236613597	3.79269117512081	4.29138656600293	5.1075949725447	4.0150347826203	3.96661425198941	4.13367899532702	3.36747311324223	4.05889011834244	3.56522819322152	3.71187380757377	4.63250974033898	5.10729402616161	4.02106717366374	5.34649991882091	4.17133895437864	4.18909915432476	3.62362575977642
ENSG00000035115	SH3YL1	2.48396338139116	3.60138091029429	3.3607077190098	1.26231776515712	2.80443891592975	2.8473151748952	3.16490999293821	3.50821161069476	2.85790155989115	2.87189186897854	3.33503284863302	1.72818907177882	3.78416563473587	1.39784442451174	3.44996186862888	1.56390649537419	3.10528514399129	4.2660630740698	4.00391129711563	4.12524665887786	3.64431325353618	3.97960292201012	3.75476667683762	3.17197715179646	2.97546832972352	3.83752631188806	3.65222321771195	3.93296769776435	3.46784075085149	3.6749349724293
ENSG00000115129	TP53I3	4.24316656926532	4.27507782062484	4.06485823601659	3.33463577581719	3.74232344456888	1.80549505151526	4.20662667170409	4.60806117812468	4.49578605118271	4.35466269108075	4.03370321856996	2.62966065818947	4.66196298757981	2.7440727848801	5.08844662603491	1.68608983535578	5.29239525960404	3.43071095296755	3.80816966986492	3.68640477274955	4.16697960455434	4.49474123487209	3.666040703719	5.00524157079713	3.71591306673521	3.98585309481848	5.51899937231666	4.95205842994688	4.2501115738046	5.21075231101452
ENSG00000119772	DNMT3A	2.81836373222353	3.34277499926994	3.2161489678382	2.65730558569545	3.10338356520962	2.95097671691693	2.96935220517206	3.6877365684091	3.43498208451775	3.08395258517568	3.6610118422536	1.96624405501409	2.36584859060312	1.62844152308246	3.31192284267434	2.82982370814871	3.34619779920954	4.22704462876073	2.413727567573	4.26112116280379	3.33791235018791	2.94141861570159	2.43493507368965	3.3266652361007	3.80523842970354	3.06790066160222	3.27587188075486	3.61203939242537	3.85733855451955	3.04651527985455
ENSG00000138074	SLC5A6	4.96396258245734	4.0070885676659	4.55116245610869	2.95295714030771	4.10054409365652	4.12726562997633	5.25798823402259	4.89586434412631	4.24947779241599	4.15943165150788	5.03128378051046	2.92300978008094	3.52616022396243	5.14633876958083	4.3086630786358	3.89508503751961	4.7326889795996	4.90148959042666	3.28866853486255	4.49662651353554	4.78783997880784	4.41261732602545	4.3613495006679	4.66963116694646	4.56511505720251	4.03065601237159	5.67080519764271	4.58247843567355	5.25167011215949	4.54695543665141
ENSG00000115306	SPTBN1	5.67196194256305	5.65724637251228	5.66967698493072	2.88369854773416	5.66899143411844	5.66040454168271	5.67015506242037	5.63038923917004	5.65088234756599	5.48433099889404	5.6724253419715	5.53840464796678	5.32428014832816	4.92254328788522	5.6724253419715	4.87218078407782	5.6724253419715	5.6724253419715	4.48379646348741	5.61052935058201	5.63111805264297	5.53224145370871	5.64240373345365	5.59002818552773	5.5526060203194	5.51215074467813	5.41829614982107	5.6712062636411	5.67125875722673	5.56293327973941
ENSG00000115145	STAM2	3.78536828957013	3.63105479066108	4.10862159497408	2.58448618719122	4.19285561825151	2.94325303367433	3.90248818425464	4.28515869225907	3.6820953498355	3.65589785611522	4.31385096939412	2.6291974664041	3.06023873729748	2.55149076931205	3.90006358667681	2.59024647851115	4.15265133560993	4.20409092584741	2.87306407353667	3.94473537031573	4.07162950175075	3.9191331599667	3.89690947166143	3.65227183085905	3.54016859607128	3.59682323577486	4.4138540710919	4.09884445116561	4.28528386120803	4.07849532619942
ENSG00000123607	TTC21B	3.33622621667192	2.47546914571939	3.34364007893968	1.55736198133746	3.40076837484577	2.63874475756546	3.49342082163776	4.02448837086251	3.13283719334548	2.93762653634268	4.11185325581198	2.25085224794815	2.39061643530772	1.82721212930175	3.49196343541279	2.95280491772521	4.41230988510117	4.06240666840851	2.16645851564612	3.39571113801484	3.57070526072899	3.04998565571472	3.34169273598264	3.02857117987166	3.08545662270222	2.7552102879269	3.2827631657299	3.48505571841592	4.01316814718842	3.72541205722657
ENSG00000144306	SCRN3	2.96220481411393	3.35091583242051	3.29718387335449	1.6300340048079	3.22305175881	3.30034354002963	2.98714373869999	3.10081345818053	3.04978104595985	3.18850297972474	3.01718726965143	2.53002138952368	2.32457302458578	2.4636275959951	2.90468373716069	3.20629473006	3.35651051110358	3.07954764343881	2.21459173068407	3.72195205910297	3.31590810579083	3.02438672465653	3.11744247602263	2.9605516240224	2.86210091345868	2.78777705255336	3.07196899272507	3.44457979391556	3.0942917046891	3.28118017652498
ENSG00000242366	UGT1A1	0.00441069169490058	0.0248638133627114	1.84341576939141	0.0119465412390958	0.00623247706650277	0.00285770176900198	0.0151899428535273	0.0292087036817434	1.20434174837559	0.308819163336277	0.0531353507253306	0.00311341156272341	0.0710729869054341	0.0237661038744959	0.00893647945148358	0.00575474641295294	0.00626315325174551	0.0106357884597101	0.00576247011744371	0.00914080316118041	0.220538095896022	0.274398916142352	0.0185246379852679	1.55011673825287	0.010762418610381	0.0155066457879623	0.0343326662605067	0.0168401097523613	0.0273088370308039	0.379707917667818
ENSG00000242515	UGT1A10	0.0110721843004685	0.0163748915427354	0.699395058868279	0.0285197781997591	0.0132807813335992	0.00484989338362738	0.0269552993273074	0.0457076380650869	1.863784460203	1.12022451125359	0.157694416872069	0.00714696182771949	0.066943705653431	0.0551645616743392	0.0282560866936644	0.00935898143101204	0.0202570217068838	0.0233754513774558	0.0187132791018061	0.0269358101176041	0.156551967909644	0.401015930617509	0.148227946510636	3.17583226816289	0.026997162308922	1.12637541224471	0.0776611845466096	0.0252848741823712	0.0334435405240767	0.173172841395991
ENSG00000241119	UGT1A9	0.0166650866995791	0.0197104815285	0.454916295832772	0.0247812653104742	0.00686848189857366	0.00385799610800315	0.0240297788404588	0.0193309963340173	0.419516248821237	0.123618933086392	0.0194920878691396	0.00631733007983274	4.67527150928391	3.40002269625582	0.0198699783641144	0.00547032332850948	0.00984475692803502	0.00901299081444846	0.00932457990699129	0.00992279089006624	0.0763184053788266	0.0466927205804997	0.0246795868027331	0.445489870503258	0.0296557746739307	0.0875048046805591	0.0418760783612346	0.024619804667921	0.0183422734641003	0.0820225198290304
ENSG00000244122	UGT1A7	0.0358822689914216	0.414087512255994	0.566366899695391	0.00570180804657421	0.00788062089021498	0.0028294646978364	0.0136882775735698	0.180247514064087	0.140563628586625	1.55451490246844	0.00802547863664675	0.00319254119687568	0.297078397327362	0.135002793505502	0.0542836191574973	0.00526208493477487	0.00685344352746087	0.0080882634020137	0.00610187585080134	0.018040719772225	0.144744312058528	0.636335164489205	0.507104624015445	0.165086595418778	0.010698412103727	0.109489299163345	0.0236123132124276	0.0131748438459099	0.0107133934531725	1.18161988998637
ENSG00000167165	UGT1A6	0.00731299966258473	0.00856101052426971	1.84087633154582	0.00771297340201202	0.00464922487654155	0.00158089877710392	0.00731014659444048	0.161107643236217	0.162037915486062	0.515863974105147	0.0217752731825098	0.00219925822162975	1.76438968516664	2.03149993786313	0.112772099842369	0.00316745319385961	0.00295485893682809	0.00217019115684612	0.0128068186909542	0.00658161782579774	0.239838358052572	0.37133237051925	0.725016818564864	0.510284972530725	0.0148485648067884	1.22011525632924	0.912944598573478	0.0341233211378224	0.00721765235507682	0.804108644733398
ENSG00000240224	UGT1A5	0.00353289688333939	0.00415227999534932	0.181848240650478	0.00228678776519907	0.00283553900245102	0.00156745545010146	0.00318040365543421	0.0169683784538049	0.0490494157384654	0.0457723657661075	0.0221666226289291	0.00179277611944265	0.0721051637947014	0.0819062454795399	0.0145845596839353	0.00277650971331414	0.00250965722786138	0.0082850742285936	0.00307726037698816	0.00160714173153208	0.0247861915423449	0.0327857631475807	0.102547904391952	0.920043163759817	0.00497022871003204	0.0362477927273186	0.0409591110166421	0.0113308762242835	0.00528828356320872	0.0823254615098144
ENSG00000244474	UGT1A4	0.0201784907187114	0.0140780279833891	0.376855116723072	0.024113102359208	0.00759574377807324	0.00386362544748834	0.00772464374504214	0.0816501045379746	0.0672889660363565	0.0781774649621966	0.0398843139813699	0.00547880420444023	0.127322947972707	4.67206541703825	0.0280848007604628	0.0064183466751372	0.00785271010479225	0.0115127319694508	0.00801943369190737	0.00996217118805175	0.0590734417439711	0.0533606638027584	0.160632607271981	0.673914637601886	0.0271885604967402	0.0655781560437029	0.128351431587529	0.0195953360291963	0.0111890380564571	0.11707642181723
ENSG00000243135	UGT1A3	0.00309440786240124	0.0016366683784024	0.151742473034456	0.00468801507355426	0.00181387672164287	0.0012067813734235	0.00264349527906037	0.0635466919411902	0.0333590661064954	0.0374776774644304	0.0315731939854889	0.000877333524295	0.104496903419392	1.7395420475778	0.00788626638726848	0.00192778342079265	0.00161045895856062	0.00250103745937418	0.00213352579266428	0.000737814027250655	0.0305018781590882	0.0182019789342155	0.0547865737089114	0.373815965844758	0.00542985007711318	0.031039977521523	0.0332963871447943	0.00357346069734752	0.00490155721528656	0.0567192921141517
ENSG00000241635	UGT1A8	0.0259066659199477	0.0567726250722855	1.83463097390805	0.0252487278272443	0.0118207634095145	0.00538734113636625	0.0214751211783746	0.167271841478716	0.668093606207236	0.899110244313277	0.0355596783396488	0.00677929934478126	1.70357659607945	4.47118792014155	0.156826244409799	0.00600310619402286	0.0124107722701638	0.0153526252066579	0.012332426539586	0.0144624176441887	0.371130580541767	0.564975018862705	0.757400252842647	1.87328124263208	0.031591505926608	0.950043531771402	0.483056577583354	0.178670660225976	0.0242184000027282	1.04997411450553
ENSG00000130147	SH3BP4	4.08208330805733	3.40460058016873	3.45231125140889	0.258244517982642	4.19298548934694	2.61395326820728	4.4868425502052	3.60573869584596	3.60271850530325	3.75833112459237	4.21520909768388	2.57526483601076	3.76042825421996	3.42638340829097	4.34299770295274	2.49940142842168	3.78191788023127	4.70466727905291	4.54101446086309	2.86381108881496	4.70475446556071	5.41884820711521	4.74192372699449	3.49996831340601	3.02365081307687	4.35651218093131	4.09548788414925	4.29397908184926	4.31892430548324	3.67841638121939
ENSG00000008300	CELSR3	0.822997065074999	0.959543934721774	0.818793520800697	0.696207944972933	1.16383156643819	3.0614572066414	0.987374983052453	1.04121079889435	0.966566022210743	0.654986022670979	1.03840097767816	0.263000429292062	0.522550078449871	0.360205758776693	1.1195963998853	0.253472901068773	1.3871710703394	1.20016187707153	0.728000363009048	4.8916581985846	0.998318948605746	0.664613562588195	1.23695710428326	1.43778909828805	1.33332481678244	1.03651573126752	3.60598326500475	1.24796671155526	1.29179575089659	0.966773541370398
ENSG00000114302	PRKAR2A	4.39739477709828	4.45930319716717	4.48788913912159	3.12759164909679	4.8995627061252	2.97415470895936	4.31440476718086	4.39757665054449	4.39883704784467	4.47800504163018	4.64643074417917	3.43562293051186	3.39878710577833	3.34853351462025	4.30830975154932	5.45142834330788	4.55827230434484	4.38470545639075	3.00130971928451	3.9308895583776	4.31010919581777	4.11178801189493	4.53813215626499	4.12064566156702	3.66626099081136	3.97239047086924	5.40144227868672	4.35821529365782	4.51977112611603	4.46737249677309
ENSG00000177352	CCDC71	4.4723911364665	4.46871957784219	4.69276808941533	3.65270895619255	4.28325792823773	2.68676574532079	4.79164543193171	5.01698432073702	3.96736878557954	4.34407313672029	5.1035325503925	3.02022576548715	3.4869091768633	3.24785364934581	4.32258926116434	3.59530010773586	4.91632086796583	5.02579850774569	2.88122693632072	4.2894147837102	4.61981719887345	4.34735305364283	4.71359266962052	4.20746582961154	4.5711812257078	3.86762675967139	4.91653789288538	5.04066551847876	5.0254093523345	4.61791752420248
ENSG00000114861	FOXP1	3.79519937374499	1.7863704047908	4.33038995451653	2.38716258947995	4.71654107686669	2.42261387620254	3.79919327630901	3.61497645878423	4.28508831495609	4.35728341365703	3.84875589190238	2.23678097577514	2.07117729925761	2.13887534811281	4.27942950504161	1.88455144116913	3.77353615983672	4.51492934541562	2.26279493321705	3.26708248194551	4.27446979866289	3.8723390093088	3.13298397099801	3.72439909898647	3.31884372614148	3.65945206633463	2.93121080434224	4.00023187458812	4.0809704603376	3.86251366854395
ENSG00000114771	AADAC	2.55508207309481	5.6196482164104	0.964356235591624	0.131569197491449	0.214032775276947	0.0535156653126704	2.31528440167912	0.251334660747404	0.257829148977471	0.533492980174102	0.795822004318114	0.298760417144207	0.0502752601343059	5.58481788827071	1.70277815263809	0.0383005620997802	0.117225048200452	0.336902829449204	4.1244727838656	0.196222996430984	0.200752898658102	0.894202005227157	2.18354175727556	3.41456283231526	0.142922897821486	2.92333275096988	0.684898017477832	0.627701641743702	0.200969796594468	0.601726000914716
ENSG00000178053	MLF1	2.63538763900496	2.04673359771276	2.57065813396247	0.360562444687272	2.77561586949884	3.17009918094093	2.76005887263443	2.78537266621638	2.60752161173128	2.42756212700544	3.68936286769356	4.65758982344525	2.55820438841004	0.276950041215057	3.18542526853474	3.38911219314126	3.46858924288034	3.40821917208278	1.104819007638	3.95272004113482	2.15904892248194	1.89776815595145	2.42360300522517	1.72559459257451	1.11407166965343	1.91462203402135	5.66800353014141	3.07990484459336	3.0943539539135	2.18158227878239
ENSG00000181092	ADIPOQ	5.61676400995525	1.32585998152055	1.59460145278831	0.246783797916671	1.53964982961917	0.153568993960789	5.12033031394989	0.148105074003703	1.44430879685409	0.677054039482686	0.243749694987667	1.15205572967576	0.189548217150357	0.134972045557085	0.28472876766793	1.19765935743638	3.8881569601038	0.246133730670982	0.92172460194401	0.277234029945538	0.288103120872213	3.34210941481592	1.74144368290032	1.75653959488206	0.174552360488223	1.09990340641027	0.59288945483784	1.51191063658609	0.243337024565775	0.662968170284938
ENSG00000174004	NRROS	3.78631604470631	2.14273908998676	3.25538372906844	4.31967289708061	2.36709744522196	1.35380558686506	3.32719224019894	2.75898568902526	2.40429673816706	2.60876386903617	2.93762785086069	1.50210429710084	1.85518670197647	1.22037879558927	4.107839416697	1.02790501838784	3.35821711420908	1.81979390828157	0.882811294831353	1.78958721093684	2.35253445843301	2.30879458045221	1.94735832239588	3.19170322709013	4.92843792837876	1.96219538244206	2.16252052006907	2.57108040075151	3.11854688820506	2.42083850774572
ENSG00000074966	TXK	1.00419995458551	0.981801460175251	1.25942644732764	2.34211534474533	0.710596059297867	0.173104221760921	0.863280924154758	0.916809879901181	0.847047890852326	0.810385131054465	1.66286624801614	0.349828674938286	0.975628381716728	1.00510192605629	2.29986757191359	0.254525724330647	0.647633347022577	0.422268910115739	0.435982602991857	1.12403555396414	0.842429032461101	1.07125830582973	1.00181262441141	2.66580758908026	3.66006254229922	0.691884429707139	1.64382995530679	1.44838636350894	0.691524708227196	1.23327029705987
ENSG00000197888	UGT2B17	0.0530879566521608	0.0551901630790729	0.117428278877674	0.89078560024526	0.0523845127755376	0.0564507074536056	0.213263155165959	0.419270311370888	2.53444267747646	0.0944160178496447	0.367583432343854	0.023177120248264	0.0739477989867501	2.63998421351693	0.165014877617563	0.0279968829734845	0.0571625722879895	0.102275527989348	0.308267476537735	0.0800977129257634	0.166072765628187	0.349366071273064	0.0465478731226212	4.29752490616707	0.773805432575511	0.343964254223594	0.20052931279803	0.100567105953019	0.123591274300348	0.146465935300389
ENSG00000196620	UGT2B15	0.0314660650379108	0.022921985174249	0.41801181876934	0.390060516995474	0.0247387728660207	0.0123758323110738	0.348419879402739	0.0583411664965245	1.60538396116824	0.0481780524130531	0.205805707242878	0.0136780251310279	0.0296934326804312	5.13323671215514	0.0611777713429048	0.0107026176759718	0.0227380236535074	0.0260088394373227	2.82678925209501	0.0279531785341849	0.197425466431721	0.192832232007733	0.0295650684841075	2.84783150134208	0.123238546507318	3.0556724722393	0.751115732138338	0.0322990471074846	0.0407231990151633	0.0570349862917204
ENSG00000109181	UGT2B10	0.0231610275028354	0.01693067485017	0.0122040410933216	0.144069968175702	0.0197362935639724	0.00786006502027065	0.0249791448704823	0.0282870262190111	0.135492998967775	0.0183074779383853	0.0516460603828647	0.0117889291168583	0.0541755145334963	5.20178839431104	0.0467900587671529	0.00849041079533434	0.0106950311254015	0.017031357388897	0.0182707416045389	0.0209943224408893	0.0181539300349927	0.0158670895724085	0.016179103177904	0.0573455794247816	0.0403990997009895	0.0167377921122481	1.07789804976744	0.0235427311322309	0.0279416131672905	0.015072971090611
ENSG00000135220	UGT2A3	0.0214923251139663	0.0131221987016405	0.0211793818998842	0.0382876328467683	0.0159337178951092	0.00634545776089968	0.0338598387243974	0.0248876330997653	2.13814497959782	0.0243236004996895	0.0706696992132262	0.0104817988650916	4.11689061566932	3.18050855912575	0.0153237033384272	0.00692964809513855	0.0265300782052491	0.0246605717983894	3.65016393878942	0.0296725093587609	0.0211363894191139	0.0247056327218091	0.012599512510967	3.98059901069752	0.0287074573017095	0.412300723568205	0.0626120915377455	0.0153128026809016	0.0298543606194888	0.0206178496435289
ENSG00000171234	UGT2B7	0.0536493069115041	0.0286374283124476	0.525733822633147	0.168751070945318	0.0273204355869403	0.0162178905812828	0.411887543703549	0.736322563714839	0.641286517208282	0.0579581114340436	2.09871498246801	0.0164220367376686	5.50435638895196	5.49640293662105	0.236250265305016	0.0152026828968302	0.0651332456714602	0.154622624874715	2.30090008152776	0.0340544668813482	0.199386637708746	1.80756287029713	0.302856848653497	2.54745426611193	0.0501487677714568	0.0836787220191165	0.208655105033761	0.0935085945406449	0.426821442393592	0.133828715313007
ENSG00000135226	UGT2B28	0.00230909887430184	0.00165383278717045	0.8056654861478	0.0170530227991345	0.00310333290554246	0.00166394016739633	0.246743645792192	0.0158289478652711	0.0105063838332082	0.0354943060910487	0.0160773499498678	0.00153004328648045	0.05230510542338	0.100047249574954	0.029054664763468	0.00218139708809647	0.0032661567814524	0.0026793176207814	0.00563866239181911	0.00623916498965708	0.159140150244101	0.263519793573116	0.0765457104741073	0.0231339231342938	0.0277940719591982	0.0252553805930406	0.034632013070798	0.00611295330939095	0.00705440336799646	0.130488611584673
