Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
SYTL4,ENSG00000102362,0.00216825431134238,0.0419221131403786,0.00160648009073228,0.0101059675735447,pLoF,23100670734,X,100670734,
TM4SF19,ENSG00000145107,0.002170979992549,0.00256091887120136,0.00324687405567692,-0.0175130564950975,pLoF,3196323652,3,196323652,
TNIK,ENSG00000154310,0.0021900783462746,0.00116417095362764,0.108240246649666,-0.0176125762608304,pLoF,3171063804,3,171063804,
TMEM179,ENSG00000258986,0.00219781292916998,0.25781874123506,0.00128081735110253,-0.00606570614751477,pLoF,14104586377,14,104586377,
ZNF846,ENSG00000196605,0.00222529964320328,0.17041675108253,0.00145380315089749,0.00750895649052441,pLoF,19009757476,19,9757476,
HIVEP3,ENSG00000127124,0.00223106849715549,0.00109738948234173,0.0475657125514002,-0.00925612011355164,pLoF,1041510365,1,41510365,
SLC9A1,ENSG00000090020,0.00223912004817639,0.037587466771999,0.00163789669530567,-0.00905067494429099,pLoF,1027100249,1,27100249,
MZT2B,ENSG00000152082,0.00225678376979377,0.00121598685148294,0.0250798864143157,-0.0136213175530683,pLoF,2130181188,2,130181188,
HARBI1,ENSG00000180423,0.00226075081107713,0.015442617139917,0.00149011510737584,-0.00467747751338471,pLoF,11046603464,11,46603464,
UBE2N,ENSG00000177889,0.00226368305595938,,,,pLoF,12093409966,12,93409966,
NOTCH4,ENSG00000204301,0.00226594100821842,0.00148159102895862,0.0141788274544445,0.00381658905473336,pLoF,6032189847,6,32189847,
MEAF6,ENSG00000163875,0.00228290020372146,0.0015325853866639,0.0123965994738193,-0.0245617702264074,pLoF,1037493724,1,37493724,
PKD1L2,ENSG00000166473,0.00228837598252307,0.00114921037522431,0.0423549871216062,-0.0102963859476782,pLoF,16081170358,16,81170358,
DOT1L,ENSG00000104885,0.00232328691252714,0.00096399288571769,0.263826051694751,-0.025587529681123,pLoF,19002164132,19,2164132,
SGCZ,ENSG00000185053,0.002361816764054,0.0112318686911289,0.0017250837970062,-0.00748323573028648,pLoF,8014090347,8,14090347,
RNF212B,ENSG00000215277,0.00237745142472989,0.135623566529056,0.0017591200432856,-0.00256505894817452,pLoF,14023182655,14,23182655,
PEX1,ENSG00000127980,0.00241596813806322,0.00178575368026057,0.460995310386373,-0.00318401205264941,pLoF,7092487445,7,92487445,
PDE10A,ENSG00000112541,0.00247319669461443,0.00114462823710582,0.191984363053446,-0.0171003638638311,pLoF,6165333019,6,165333019,
C11orf16,ENSG00000176029,0.00247472650383507,0.00180381382306194,0.0478085030876939,0.00464047530703583,pLoF,11008917240,11,8917240,
U2AF2,ENSG00000063244,0.00256507576428688,0.00324085364361149,0.00242846380438877,0.00851062450955001,pLoF,19055651242,19,55651242,
ICA1,ENSG00000003147,0.00256851562343374,0.0141620834616918,0.00197024827923564,-0.0109796147431797,pLoF,7008113930,7,8113930,
TMEM9B,ENSG00000175348,0.00257772707187776,0.00148233951907117,0.0713057765867776,-0.0373634211651828,pLoF,11008948203,11,8948203,
MXD1,ENSG00000059728,0.00258440963263318,0.0600306112199263,0.00139234475221395,-0.0210720291784185,pLoF,2069915235,2,69915235,
RAD21,ENSG00000164754,0.00259780882228966,0.0215882838161675,0.00169654848883982,-0.0322748270690571,pLoF,8116847434,8,116847434,
FRY,ENSG00000073910,0.0026429363937629,0.00125890187005628,0.111886816692452,-0.00872400481422312,pLoF,13032031763,13,32031763,
APOA4,ENSG00000110244,0.00266188217260466,0.00422101759424054,0.00255799289629488,0.00644726091167585,pLoF,11116820716,11,116820716,
SLC25A43,ENSG00000077713,0.00272642497494924,0.00262754045000146,0.00336732403207507,0.00676946923363322,pLoF,23119399346,X,119399346,
TCF7L2,ENSG00000148737,0.00280712792985494,0.0310869252813734,0.00227554553076015,-0.0148843021662044,pLoF,10112950647,10,112950647,
APBA1,ENSG00000107282,0.00283561132671373,0.00133781224197782,0.180145663782369,-0.00964348971881411,pLoF,9069431264,9,69431264,
FLNB,ENSG00000136068,0.00293282524780414,0.00151842213171105,0.0474195973671929,-0.00603809427006982,pLoF,3058008460,3,58008460,
CALML3,ENSG00000178363,0.0029664028942531,0.0017782355323992,0.00539579146112379,-0.0410766772529212,pLoF,10005525039,10,5525039,
TUBGCP6,ENSG00000128159,0.00300844032979675,0.0958304761867123,0.00142752218792475,0.00219089056398521,pLoF,22050215642,22,50215642,
GBA2,ENSG00000070610,0.00300949020971919,0.00173070683452692,0.0354749088697422,0.00680854363965278,pLoF,9035732645,9,35732645,
STARD10,ENSG00000214530,0.00302534946386102,0.00190811488828935,0.0175689937585681,0.0105015825349228,pLoF,11072754765,11,72754765,
ULK2,ENSG00000083290,0.00303984177180405,0.00142372171401939,0.199490104363209,-0.00805434644316787,pLoF,17019776274,17,19776274,
BCL7B,ENSG00000106635,0.00305102769198717,0.00216123724809636,0.157955761227795,-0.0285112022153127,pLoF,7073537217,7,73537217,
GSTO1,ENSG00000148834,0.00307260351043237,0.00534339375748294,0.00225879745888491,-0.0149514727237651,pLoF,10104254857,10,104254857,
AVPI1,ENSG00000119986,0.00308633606863973,0.00203264152892557,0.0741670631935057,-0.0199747148186378,pLoF,10097673525,10,97673525,
INPP5F,ENSG00000198825,0.00311463961412106,0.00147487927120005,0.150035604517812,-0.00556433805343648,pLoF,10119726215,10,119726215,
ARHGAP5,ENSG00000100852,0.00312974905029717,0.00439744633838923,0.0104213291696273,-0.0169549070138091,pLoF,14032090600,14,32090600,
SGTA,ENSG00000104969,0.00315891814270086,0.202720752143932,0.00149111559986848,0.0126499597725431,pLoF,19002755323,19,2755323,
KIAA1671,ENSG00000197077,0.00327404457436864,0.723491457358885,0.00155142072655079,-0.00131640263728973,pLoF,22025027975,22,25027975,
LRCH2,ENSG00000130224,0.00327443215532464,0.149040518281668,0.00182470277383007,-0.00665072403321184,pLoF,23115113163,X,115113163,
BAK1,ENSG00000030110,0.00332408025991848,0.00205418974970284,0.165347620504641,0.0116448919540458,pLoF,6033573749,6,33573749,
RAPGEF2,ENSG00000109756,0.00335815796974337,0.192659691023989,0.0019341254093066,-0.00100200720661367,pLoF,4159267740,4,159267740,
PDHA1,ENSG00000131828,0.00341223846002736,0.265766432435728,0.00192420384270875,0.00767337552305001,pLoF,23019343994,X,19343994,
SORD,ENSG00000140263,0.00343408027667835,0.536831532901815,0.00184907816616442,-0.00167059622529624,pLoF,15045023203,15,45023203,
UCK1,ENSG00000130717,0.00343824241722235,0.0892199620362755,0.00165381008068644,0.00802326412276047,pLoF,9131518803,9,131518803,
AVPR1B,ENSG00000198049,0.00350794318580661,0.23664392780057,0.00185565677496646,-0.0034249623240684,pLoF,1206101940,1,206101940,
SCARB2,ENSG00000138760,0.00352082349093807,0.0219785099064903,0.00251359671789297,-0.00504482157122798,pLoF,4076161636,4,76161636,
SPOCK2,ENSG00000107742,0.00356692232701949,0.00226742563792437,0.0247244460609914,-0.0173080860327825,pLoF,10072062595,10,72062595,
XG,ENSG00000124343,0.00363409464508813,0.0528605453592371,0.00288421323248711,0.00554379505156414,pLoF,23002752122,X,2752122,
GCLM,ENSG00000023909,0.00367174461020847,0.0996021056059412,0.00170670411567475,0.0122407639281137,pLoF,1093888946,1,93888946,
CNPPD1,ENSG00000115649,0.00373083991821144,0.00284271725877649,0.0107928878923542,0.0103955468077199,pLoF,2219167898,2,219167898,
IGF2BP2,ENSG00000073792,0.0037579680058818,0.0019975854724712,0.191539794828872,-0.0209788466306599,pLoF,3185645499,3,185645499,
PCTP,ENSG00000141179,0.00385711883453499,0.00331774773945825,0.0279706652885866,0.00447311865821707,pLoF,17055750970,17,55750970,
GPSM3,ENSG00000213654,0.00386046791690153,0.0126547650040548,0.00308508049063094,-0.00881225037650397,pLoF,6032186341,6,32186341,
MAP3K13,ENSG00000073803,0.00389472430925253,0.00190699216683821,0.24596983162562,-0.0113752182336018,pLoF,3185363007,3,185363007,
TMEM174,ENSG00000164325,0.0039052807080342,0.00369348016130844,0.00651689415402124,-0.0299350930132669,pLoF,5073173145,5,73173145,
CAD,ENSG00000084774,0.00391937485813787,0.004954307451008,0.00918950514347094,-0.0077673556716235,pLoF,2027212370,2,27212370,
MAP1LC3A,ENSG00000101460,0.00393022450046054,0.0659357602123172,0.00258838841126319,-0.00913501148839809,pLoF,20034549912,20,34549912,
FRMD7,ENSG00000165694,0.00393838867865293,0.00310181230877371,0.0871543633689064,0.00868041227804967,pLoF,23132072242,X,132072242,
PTPN4,ENSG00000088179,0.00395612433109982,0.00188881632449256,0.142447428015249,-0.0165038850639907,pLoF,2119809770,2,119809770,
AP1S1,ENSG00000106367,0.00396255614384222,0.0073064333612225,0.00357123909206858,-0.0135765348946053,pLoF,7101154359,7,101154359,
BOC,ENSG00000144857,0.0040455482447459,0.208408625761995,0.0021358720969249,-0.00296998379960299,pLoF,3113249747,3,113249747,
PRG2,ENSG00000186652,0.00408570672867858,0.00780481924360366,0.00346823474746416,0.0137209764082704,pLoF,11057387411,11,57387411,
PIK3C2A,ENSG00000011405,0.00411106434809205,0.29436044289614,0.00194824251771331,0.00281303005268876,pLoF,11017089700,11,17089700,
PPP1R21,ENSG00000162869,0.00411296514342452,0.0174253199784429,0.00359527685665628,-0.00839093410710572,pLoF,2048440909,2,48440909,
RC3H2,ENSG00000056586,0.00411513779017092,0.027776518903786,0.00291770545403791,-0.0151894337781205,pLoF,9122849596,9,122849596,
MUSTN1,ENSG00000272573,0.00412667819118728,0.00275218744572103,0.0124051843519586,-0.0127732999825092,pLoF,3052829033,3,52829033,
TIMM22,ENSG00000177370,0.00415684467519928,0.00294817884747123,0.0187714944173336,0.0108012458975018,pLoF,17000997063,17,997063,
ZNF644,ENSG00000122482,0.00417551113130832,0.731211345701337,0.00208680852296173,-0.00197740967521904,pLoF,1090916707,1,90916707,
VCP,ENSG00000165280,0.00417791965953629,0.00745906683592568,0.00269202935478186,-0.0703227996235625,pLoF,9035057039,9,35057039,
TFB1M,ENSG00000029639,0.00419688610554658,0.00343362168471539,0.0486858614076437,0.00490992485524532,pLoF,6155251892,6,155251892,
SEMA7A,ENSG00000138623,0.00421746905940557,0.00207118904503245,0.0709599862907133,0.0154396861807575,pLoF,15074410494,15,74410494,
HINFP,ENSG00000172273,0.00423547221357801,0.585085299539971,0.00225144294264079,0.0029805741079631,pLoF,11119126860,11,119126860,
SARS2,ENSG00000104835,0.00425769556318478,0.00884684766452026,0.00330699937712575,0.0052009576935808,pLoF,19038910566,19,38910566,
PPP5C,ENSG00000011485,0.00439631070048219,0.0020289302346379,0.250757101245995,0.0206060248631959,pLoF,19046346962,19,46346962,
CCDC174,ENSG00000154781,0.0044341424782165,0.00229943952037459,0.0427027792819065,-0.0114510129739626,pLoF,3014651759,3,14651759,
TPSB2,ENSG00000197253,0.00451562778485681,0.00468969314245771,0.00494714843432997,-0.0117590932008573,pLoF,16001223339,16,1223339,
PXDN,ENSG00000130508,0.00456274624898922,0.00221065201338422,0.521155991782101,-0.00891374525520211,pLoF,2001634056,2,1634056,
PNPLA2,ENSG00000177666,0.00456342605684468,0.631079813593046,0.00239908504616904,0.00163039767309744,pLoF,11000819332,11,819332,
HSPA14,ENSG00000284024,0.00458370960089061,0.00314061893658413,0.0676326909012042,0.0113372049471629,pLoF,10014842126,10,14842126,
ACHE,ENSG00000087085,0.00458531857621258,0.0100919872353725,0.00462100606017191,-0.0166487196548703,pLoF,7100884996,7,100884996,
SLC25A20,ENSG00000178537,0.00460495460376598,0.00264839297351083,0.0206916738904166,0.00855340120854018,pLoF,3048857641,3,48857641,
VPS29,ENSG00000111237,0.00460898640760499,0.317102754649263,0.00273636974399838,-0.0140311185907196,pLoF,12110486533,12,110486533,
E2F5,ENSG00000133740,0.00468181954148106,0.00432758056454841,0.0110682665901111,-0.00474597286789641,pLoF,8085177298,8,85177298,
KRT37,ENSG00000108417,0.00474742104314185,0.00231438762015612,0.046694538939141,-0.0100533624371225,pLoF,17041420839,17,41420839,
ZDHHC21,ENSG00000175893,0.00475673147870137,0.00484432574574178,0.00495751903665109,-0.00657615425200771,pLoF,9014618852,9,14618852,
PPT1,ENSG00000131238,0.00486140630237264,0.0302858280295512,0.00367988300722444,-0.00302822040634385,pLoF,1040067714,1,40067714,
GMDS,ENSG00000112699,0.00487685185012976,0.00257179607490721,0.0430636220601938,-0.0219801179278165,pLoF,6001624107,6,1624107,
CTSG,ENSG00000100448,0.00491264725715712,0.0165389770856197,0.00353687108696055,-0.00537470469842691,pLoF,14024573567,14,24573567,
ATL2,ENSG00000119787,0.00498918182556796,0.00245081499311406,0.197251084824625,-0.0120104809084249,pLoF,2038295930,2,38295930,
INO80D,ENSG00000114933,0.00499961363469059,0.00235178062127928,0.160568896315853,-0.0274271263309006,pLoF,2206004306,2,206004306,
FNBP1,ENSG00000187239,0.00501432067669927,0.00230717955742055,0.152490042484573,-0.0188836845292848,pLoF,9129890481,9,129890481,
PTPN13,ENSG00000163629,0.00501549162166204,0.508734014821029,0.00255429920343053,0.00115012293159424,pLoF,4086595671,4,86595671,
FLRT1,ENSG00000126500,0.00503643034607615,0.074528210638149,0.00246665475384744,-0.0132570194025107,pLoF,11064116121,11,64116121,
